ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;volume_derivado_usado_barris;volume_derivado_base;custo_medio_ponderado_usd_por_barril;receita_liquida_nao_obtida_usd;lucro_nao_auferido_usd;unidade_valor
2022;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;331963,10165393713;53523639,0;2759755,44746967;2759755,44746967;producao_brasil;39,62764502657305;40368723,045737594;93892362,0457376;US$
2022;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;324231,7858775975;56773868,0;2643853,79160934;2643853,79160934;producao_brasil;41,39712605398226;43351603,8893173;100125471,8893173;US$
2022;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;658042,4143888679;106945691,0;2573471,21396737;2573471,21396737;producao_brasil;53,0037904981109;72066948,72886136;179012639,72886136;US$
2022;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;1161308,0483370062;170864601,0;2656784,89877176;2656784,89877176;producao_brasil;62,14731457728824;98692424,39886346;269557025,39886343;US$
2022;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;815275,8284696729;114414075,0;2239774,95524705;2239774,95524705;producao_brasil;55,779252439745115;68938598,75576778;183352673,75576776;US$
2022;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;998820,9656235346;132077839,0;2264211,66590292;2264211,66590292;producao_brasil;57,82446942901291;74321546,60824479;206399385,60824478;US$
2022;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;523261,564963283;67966140,0;2166862,49022688;2166862,49022688;producao_brasil;45,40225645729121;44208884,23329347;112175024,23329347;US$
2022;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;1021523,0181637107;139775609,0;2179296,28727184;2179296,28727184;producao_brasil;60,69009139376031;77779283,6668145;217554892,6668145;US$
2022;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;1313162,8045796354;155581641,0;2945872,04495585;2945872,04495585;producao_brasil;53,821687359261034;84905003,08010449;240486644,08010447;US$
2023;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;947991,8005217989;139843839,0;2599415,18324259;2599415,18324259;producao_brasil;57,74054669185628;85106274,17847417;224950113,1784742;US$
2023;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;311048,1146779874;42998063,0;2775672,6419295897;2775672,6419295897;producao_brasil;36,41076984617179;31672561,68537415;74670624,68537414;US$
2023;MAR;Março;3;QUEROSENE DE AVIAÇÃO;504961,99174928304;57500268,0;2874685,72394303;2874685,72394303;producao_brasil;38,27837158822784;38171145,24188931;95671413,24188931;US$
2023;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;0,0;0,0;3100879,95293056;3100879,95293056;producao_brasil;25,0;0,0;0,0;US$
2023;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;517325,36887265404;47301275,0;2689684,7374769296;2689684,7374769296;producao_brasil;35,71656765600392;28824188,462492652;76125463,46249264;US$
2023;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;988304,007718;96935504,0;2491527,3994625;2491527,3994625;producao_brasil;45,756150329010325;51714517,25209181;148650021,25209183;US$
2023;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;475003,6504544151;48391045,0;2757418,55662151;2757418,55662151;producao_brasil;36,29677727702293;31149943,29368325;79540988,29368325;US$
2023;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;968554,2654044528;121404119,0;3017352,56554161;3017352,56554161;producao_brasil;49,38347570252172;73573542,96782543;194977661,9678254;US$
2023;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;2820651,06065997;2820651,06065997;producao_brasil;25,0;0,0;0,0;US$
2023;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;508066,3254968553;60016619,0;2821731,2537599397;2821731,2537599397;producao_brasil;39,209560712438034;40095561,56448575;100112180,56448576;US$
2023;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;492545,17893189937;56781586,0;3073201,92706701;3073201,92706701;producao_brasil;37,47086661078429;38325491,30045792;95107077,30045792;US$
2023;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;526477,2876856856;54088030,0;3181692,2683552904;3181692,2683552904;producao_brasil;36,036738528092705;35115505,64269151;89203535,64269151;US$
2024;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;490306,7265375723;55916551,0;3392432,62286712;3392432,62286712;producao_brasil;36,24435067815061;38145702,063516155;94062253,06351615;US$
2024;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;515392,33224616357;57375299,0;3135362,84246558;3135362,84246558;producao_brasil;37,1866541481678;38209582,590144336;95584881,59014434;US$
2024;MAR;Março;3;QUEROSENE DE AVIAÇÃO;827109,0814181385;87926544,0;3203144,69059932;3203144,69059932;producao_brasil;41,686000626427855;53447674,31387931;141374218,3138793;US$
2024;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;467071,55919584905;49950849,0;2645262,2058645403;2645262,2058645403;producao_brasil;37,297543550686996;32530227,179605532;82481076,17960553;US$
2024;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;320535,110262239;32362026,0;2860831,84504532;2860831,84504532;producao_brasil;32,65351768139244;21895427,109544907;54257453,1095449;US$
2024;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0;0,0;3092372,3118958897;3092372,3118958897;producao_brasil;25,0;0,0;0,0;US$
2024;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;762468,5220787924;79876797,0;3288535,59773583;3288535,59773583;producao_brasil;40,01234808687707;49368641,089296624;129245438,08929662;US$
2024;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;989205,8003260755;86088486,0;2686796,2365815802;2686796,2365815802;producao_brasil;41,69159602628085;44846917,385951445;130935403,38595144;US$
2024;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;333192,518201761;26714068,0;2862062,03124436;2862062,03124436;producao_brasil;30,753612039498634;16467194,560759464;43181262,56075946;US$
2024;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;1042463,1089976856;88367996,0;3246000,5185980503;3246000,5185980503;producao_brasil;39,52884382045909;47160634,57584028;135528630,5758403;US$
2024;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;980908,5677956605;87789858,0;3014218,6299702497;3014218,6299702497;producao_brasil;40,83607746969551;47733399,73480834;135523257,73480833;US$
2024;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;319897,06244178617;29180997,0;3440474,4809783804;3440474,4809783804;producao_brasil;30,63337164808142;19381471,397091255;48562468,397091255;US$
2025;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;800123,9135309937;76419237,0;3487427,75538313;3487427,75538313;producao_brasil;38,15812461707621;45888008,9983816;122307245,9983816;US$
2025;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;803650,669335824;75941678,0;3027898,3691883;3027898,3691883;producao_brasil;39,57645738187327;44136031,53511682;120077709,53511682;US$
2025;MAR;Março;3;QUEROSENE DE AVIAÇÃO;790324,0809942768;70729608,0;3143334,45960224;3143334,45960224;producao_brasil;37,957786103979814;40730655,580794804;111460263,58079481;US$
2025;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;0,0316468427672956;1115,0;3103063,95736705;3103063,95736705;producao_brasil;25,00035906730666;1114,2088175690192;2229,208817569019;US$
2025;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;787551,5485696981;68048189,0;3204833,38507793;3204833,38507793;producao_brasil;37,11291022521071;38819859,08020712;106868048,08020711;US$
2025;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;319795,1833432075;30011495,0;3005918,67217197;3005918,67217197;producao_brasil;31,620117175718136;19899533,83045751;49911028,83045751;US$
2025;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;1102392,537353346;102154859,0;3095115,9333077;3095115,9333077;producao_brasil;42,77126742865601;55004132,97350538;157158991,97350538;US$
2025;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;937048,5675558993;81158524,0;3390243,1840347904;3390243,1840347904;producao_brasil;38,34144151243799;45230731,15274169;126389255,1527417;US$
2025;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;759174,5920962013;69357457,0;2927860,18023087;2927860,18023087;producao_brasil;38,66357935534165;40005049,9139294;109362506,9139294;US$
2025;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;1263600,8107091445;115488342,0;2744659,87831043;2744659,87831043;producao_brasil;45,93135358239212;57449446,376320936;172937788,37632093;US$
2025;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;1739587,1193666165;164621613,0;2309608,97339968;2309608,97339968;producao_brasil;54,91505776473292;69092085,85319693;233713698,85319692;US$
2025;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;812457,091654654;73356511,0;3267177,648438;3267177,648438;producao_brasil;38,00241004110798;42481183,4621338;115837694,4621338;US$
2026;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;1534603,2874592706;127855394,0;3380122,28221284;3380122,28221284;producao_brasil;43,208608099249105;61547321,964353085;189402715,96435308;US$
2026;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;953723,0437469559;89294392,0;2938515,19384859;2938515,19384859;producao_brasil;41,81585553374529;49413646,98347343;138708038,98347342;US$
2026;MAR;Março;3;QUEROSENE DE AVIAÇÃO;645798,8205653711;94719961,0;3450242,5244593304;3450242,5244593304;producao_brasil;44,18315365183207;66186532,48278831;160906493,48278832;US$
2026;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;136496,07665672957;25895624,0;3718953,944365;3718953,944365;producao_brasil;30,83154287073951;21687239,3608703;47582863,3608703;US$
2026;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;307454,0223034591;52592094,0;3820269,9585424103;3820269,9585424103;producao_brasil;35,87905675156391;41560933,68527758;94153027,68527758;US$
2026;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0158234213836478;10,0;3649502,13909664;3649502,13909664;producao_brasil;25,00000263170538;9,60441441968399;19,60441441968399;US$
2026;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;662855,479853107;85538252,0;3239273,37810875;3239273,37810875;producao_brasil;42,674163902340936;57251448,609183654;142789700,60918367;US$
2026;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2010;JAN;Janeiro;1;ÓLEO DIESEL;2067479,41643;180072903,0;21422173,65458698;21422173,65458698;producao_brasil;30,465637027549832;117085825,53711309;297158728,5371131;US$
2010;FEV;Fevereiro;2;ÓLEO DIESEL;2079191,04265;184117552,0;19590876,84895957;19590876,84895957;producao_brasil;31,097709365502837;119459473,24031347;303577025,2403135;US$
2010;MAR;Março;3;ÓLEO DIESEL;4214900,538800129;374709156,0;20255714,03045075;20255714,03045075;producao_brasil;36,006533643353535;222945197,9463044;597654353,9463044;US$
2010;ABR;Abril;4;ÓLEO DIESEL;6364902,60202081;596225840,0;20792693,149325833;20792693,149325833;producao_brasil;41,09506522416682;334659752,4244858;930885592,4244858;US$
2010;MAI;Maio;5;ÓLEO DIESEL;4968323,414253263;467138356,0;21123727,87494465;21123727,87494465;producao_brasil;38,143093536139155;277631131,2923475;744769487,2923474;US$
2010;JUN;Junho;6;ÓLEO DIESEL;4195371,143841714;396207629,0;22011551,35023735;22011551,35023735;producao_brasil;36,11627473503522;244686452,15357384;640894081,1535739;US$
2010;JUL;Julho;7;ÓLEO DIESEL;3703036,5835351762;322920295,0;24235764,271435943;24235764,271435943;producao_brasil;33,24460511413237;199814306,05718732;522734601,0571873;US$
2010;AGO;Agosto;8;ÓLEO DIESEL;7113142,925035752;626186329,0;21698510,57596463;21698510,57596463;producao_brasil;40,56168082677166;337665295,9994909;963851624,999491;US$
2010;SET;Setembro;9;ÓLEO DIESEL;7185458,169909224;625645021,0;21724242,245282922;21724242,245282922;producao_brasil;40,42764402075541;335153875,98088115;960798896,9808812;US$
2010;OUT;Outubro;10;ÓLEO DIESEL;6139971,673073956;558833261,0;21472144,71693163;21472144,71693163;producao_brasil;39,67956905034143;315201831,03112173;874035092,0311217;US$
2010;NOV;Novembro;11;ÓLEO DIESEL;6967423,390122851;639301744,0;23018460,47126972;23018460,47126972;producao_brasil;40,511170569354974;357043266,6138197;996345010,6138197;US$
2010;DEZ;Dezembro;12;ÓLEO DIESEL;1653094,15401;159721274,0;23236335,53337923;23236335,53337923;producao_brasil;29,75679521936723;110530489,78079122;270251763,7807912;US$
2011;JAN;Janeiro;1;ÓLEO DIESEL;1036890,4748454461;110053088,0;21532390,54872026;21532390,54872026;producao_brasil;28,72766974902828;80265640,87272696;190318728,87272698;US$
2011;FEV;Fevereiro;2;ÓLEO DIESEL;2894111,40587;320207704,0;20585128,34376832;20585128,34376832;producao_brasil;35,55634345473508;217303684,85662025;537511388,8566203;US$
2011;MAR;Março;3;ÓLEO DIESEL;4215996,7449;494171855,0;24029292,29520669;24029292,29520669;producao_brasil;38,76413375786193;330742393,2579859;824914248,2579858;US$
2011;ABR;Abril;4;ÓLEO DIESEL;4306211,4897300005;561107052,0;21937299,92933381;21937299,92933381;producao_brasil;42,27862394311127;379046355,8062003;940153407,8062003;US$
2011;MAI;Maio;5;ÓLEO DIESEL;3616068,37729;500883269,0;23149287,74562309;23149287,74562309;producao_brasil;40,336301063311765;355024446,2681094;855907715,2681093;US$
2011;JUN;Junho;6;ÓLEO DIESEL;6021599,92198;779528504,0;22650272,95127727;22650272,95127727;producao_brasil;46,9374754042373;496889805,7679065;1276418309,7679064;US$
2011;JUL;Julho;7;ÓLEO DIESEL;5847435,08308;745260095,0;23433735,376995742;23433735,376995742;producao_brasil;45,45936718068784;479439396,4930303;1224699491,4930303;US$
2011;AGO;Agosto;8;ÓLEO DIESEL;7452560,001125;968300374,0;23159793,055473;23159793,055473;producao_brasil;50,54479796198909;591612234,4435358;1559912608,4435358;US$
2011;SET;Setembro;9;ÓLEO DIESEL;6677023,283220001;849739832,0;22299989,65849127;22299989,65849127;producao_brasil;48,563997134315244;525476892,40794784;1375216724,4079478;US$
2011;OUT;Outubro;10;ÓLEO DIESEL;6231478,30206;773495225,0;24856518,588201143;24856518,588201143;producao_brasil;44,86967090961103;493890844,3061861;1267386069,3061862;US$
2011;NOV;Novembro;11;ÓLEO DIESEL;6639793,89783;836240273,0;21882014,21026213;21882014,21026213;producao_brasil;48,499401686392034;514214241,6342884;1350454514,6342883;US$
2011;DEZ;Dezembro;12;ÓLEO DIESEL;3762299,5409990004;482954577,0;23388525,32973468;23388525,32973468;producao_brasil;39,32358281291938;335007479,4325173;817962056,4325173;US$
2012;JAN;Janeiro;1;ÓLEO DIESEL;1883156,53438;243451929,0;22580257,142607287;22580257,142607287;producao_brasil;33,02721231931862;181256518,3085195;424708447,3085195;US$
2012;FEV;Fevereiro;2;ÓLEO DIESEL;4229727,40013;547549087,0;22556778,82088636;22556778,82088636;producao_brasil;41,493599364971104;372042472,83596486;919591559,8359649;US$
2012;MAR;Março;3;ÓLEO DIESEL;4351919,302763005;601000045,0;23684933,029563878;23684933,029563878;producao_brasil;42,5555392808275;415801772,16427743;1016801817,1642774;US$
2012;ABR;Abril;4;ÓLEO DIESEL;6204213,2897782875;864484972,0;22894164,914535567;22894164,914535567;producao_brasil;49,378665875281555;558129196,9450566;1422614168,9450564;US$
2012;MAI;Maio;5;ÓLEO DIESEL;5433212,580567359;744227654,0;24224612,346612748;24224612,346612748;producao_brasil;45,51388936915082;496941017,68897885;1241168671,688979;US$
2012;JUN;Junho;6;ÓLEO DIESEL;5263073,042889613;685110392,0;24330750,61171445;24330750,61171445;producao_brasil;43,70436116630855;455091146,8888898;1140201538,8888898;US$
2012;JUL;Julho;7;ÓLEO DIESEL;3145767,693212418;384968077,0;24303018,335026335;24303018,335026335;producao_brasil;36,15983360264275;271217640,6608697;656185717,6608697;US$
2012;AGO;Agosto;8;ÓLEO DIESEL;2301866,6539147063;267862531,0;24468876,08809833;24468876,08809833;producao_brasil;32,85618339688686;192231978,06380007;460094509,0638001;US$
2012;SET;Setembro;9;ÓLEO DIESEL;3947249,353216585;469384152,0;24756164,622075405;24756164,622075405;producao_brasil;37,91494170305623;319724422,8853669;789108574,8853669;US$
2012;OUT;Outubro;10;ÓLEO DIESEL;2262983,447144636;295702703,0;23441418,11163147;23441418,11163147;producao_brasil;34,30300268903712;218075575,72735107;513778278,72735107;US$
2012;NOV;Novembro;11;ÓLEO DIESEL;9413684,555173416;1246241786,0;24178412,61878519;24178412,61878519;producao_brasil;55,09337782293444;727610106,0959085;1973851892,0959086;US$
2012;DEZ;Dezembro;12;ÓLEO DIESEL;1694217,9284148237;223736590,0;24792153,95782456;24792153,95782456;producao_brasil;31,848093146493326;169778979,60538578;393515569,6053858;US$
2013;JAN;Janeiro;1;ÓLEO DIESEL;8246885,584832197;1075508570,0;25926074,080484845;25926074,080484845;producao_brasil;50,43930753710821;659541371,763304;1735049941,763304;US$
2013;FEV;Fevereiro;2;ÓLEO DIESEL;2970157,2020196477;377912020,0;23033613,378915336;23033613,378915336;producao_brasil;36,677463812580314;268974186,7052496;646886206,7052495;US$
2013;MAR;Março;3;ÓLEO DIESEL;4609130,688285212;610020884,0;26818194,6014475;26818194,6014475;producao_brasil;40,74402569201516;422226344,8186516;1032247228,8186517;US$
2013;ABR;Abril;4;ÓLEO DIESEL;9043269,693422042;1167412168,0;25876578,885505315;25876578,885505315;producao_brasil;51,95688738560287;697552022,9412358;1864964190,9412358;US$
2013;MAI;Maio;5;ÓLEO DIESEL;7035189,190323147;932578245,0;27150545,96150083;27150545,96150083;producao_brasil;47,13492007357191;600975164,8116616;1533553409,8116617;US$
2013;JUN;Junho;6;ÓLEO DIESEL;2694801,0213333215;354487484,0;24964952,45285707;24964952,45285707;producao_brasil;35,38033324247012;259144525,84307826;613632009,8430783;US$
2013;JUL;Julho;7;ÓLEO DIESEL;4841542,091218028;594086608,0;27132626,854500104;27132626,854500104;producao_brasil;39,7946943209887;401418920,4377781;995505528,4377781;US$
2013;AGO;Agosto;8;ÓLEO DIESEL;5077131,287770035;634231013,0;27813237,713356737;27813237,713356737;producao_brasil;40,424051058483705;428992798,5925589;1063223811,5925589;US$
2013;SET;Setembro;9;ÓLEO DIESEL;3743942,879638604;466907846,0;24959674,62666013;24959674,62666013;producao_brasil;38,00565247314614;324616854,0371454;791524700,0371454;US$
2013;OUT;Outubro;10;ÓLEO DIESEL;5810375,891680306;735398292,0;25485500,851382654;25485500,851382654;producao_brasil;43,856761852463606;480574020,24528116;1215972312,2452812;US$
2013;NOV;Novembro;11;ÓLEO DIESEL;4717584,376104366;600695205,0;26281970,859767243;26281970,859767243;producao_brasil;40,57298457749364;409288726,8652926;1009983931,8652925;US$
2013;DEZ;Dezembro;12;ÓLEO DIESEL;5888385,304499742;735547149,0;26149099,10576023;26149099,10576023;producao_brasil;43,36403597902624;480202996,7973038;1215750145,7973037;US$
2014;JAN;Janeiro;1;ÓLEO DIESEL;8244826,255267279;1036978743,0;24646071,603481278;24646071,603481278;producao_brasil;50,261033924536676;622585250,8821006;1659563993,8821006;US$
2014;FEV;Fevereiro;2;ÓLEO DIESEL;6000993,618531267;758666009,0;22564779,15407706;22564779,15407706;producao_brasil;46,306658614898154;480780046,15649027;1239446055,1564903;US$
2014;MAR;Março;3;ÓLEO DIESEL;3646777,008869871;466543691,0;26848967,30806086;26848967,30806086;producao_brasil;37,30907046823093;330485830,59414953;797029521,5941496;US$
2014;ABR;Abril;4;ÓLEO DIESEL;3897443,736350986;502823423,0;26350272,738512162;26350272,738512162;producao_brasil;38,40224575062106;353152830,83743066;855976253,8374307;US$
2014;MAI;Maio;5;ÓLEO DIESEL;4913674,444362699;628179406,0;25170849,12154007;25170849,12154007;producao_brasil;41,79725935443008;422801280,86573714;1050980686,8657372;US$
2014;JUN;Junho;6;ÓLEO DIESEL;6449158,202202583;801130473,0;26612617,71897016;26612617,71897016;producao_brasil;44,354723093841514;515079846,75292766;1316210319,7529278;US$
2014;JUL;Julho;7;ÓLEO DIESEL;6480090,720012348;815297159,0;27912788,474579383;27912788,474579383;producao_brasil;43,99506253324734;530205162,55194104;1345502321,551941;US$
2014;AGO;Agosto;8;ÓLEO DIESEL;3567603,2946366663;449336107,0;26405291,190352406;26405291,190352406;producao_brasil;37,015723900621296;317278688,4587824;766614795,4587824;US$
2014;SET;Setembro;9;ÓLEO DIESEL;8010567,61929689;987650137,0;25723372,98105104;25723372,98105104;producao_brasil;48,34106044253414;600410803,536562;1588060940,536562;US$
2014;OUT;Outubro;10;ÓLEO DIESEL;4095243,459126749;496939373,0;27021470,3531141;27021470,3531141;producao_brasil;37,67994714681657;342630815,9067577;839570188,9067577;US$
2014;NOV;Novembro;11;ÓLEO DIESEL;5631480,872040904;668071844,0;26544349,704241853;26544349,704241853;producao_brasil;41,387605626803804;434998334,5730817;1103070178,5730817;US$
2014;DEZ;Dezembro;12;ÓLEO DIESEL;9980434,536771314;1113204987,0;26645840,95354875;26645840,95354875;producao_brasil;48,58127087776049;628342793,2913569;1741547780,291357;US$
2015;JAN;Janeiro;1;ÓLEO DIESEL;4751529,03372277;481060475,0;24279826,285329215;24279826,285329215;producao_brasil;37,478654378191834;302979560,5771606;784040035,5771606;US$
2015;FEV;Fevereiro;2;ÓLEO DIESEL;4883310,59329507;472130125,0;22154127,61846087;22154127,61846087;producao_brasil;37,94676505318547;286824285,2345003;758954410,2345003;US$
2015;MAR;Março;3;ÓLEO DIESEL;5415049,1669750465;389998734,0;25589820,964406703;25589820,964406703;producao_brasil;33,21233902114966;210152285,2502308;600151019,2502308;US$
2015;ABR;Abril;4;ÓLEO DIESEL;3060415,060101291;208451361,0;25027860,29712817;25027860,29712817;producao_brasil;29,697368664306698;117565086,69437559;326016447,6943756;US$
2015;MAI;Maio;5;ÓLEO DIESEL;4190446,5105255516;309510334,0;27849398,273120787;27849398,273120787;producao_brasil;31,39045452995979;177970313,35111907;487480647,35111904;US$
2015;JUN;Junho;6;ÓLEO DIESEL;3962992,2677901876;310183480,0;26760648,86216436;26760648,86216436;producao_brasil;31,87121270595175;183878110,48121694;494061590,4812169;US$
2015;JUL;Julho;7;ÓLEO DIESEL;5630566,45030892;423852704,0;26855004,65800754;26855004,65800754;producao_brasil;33,714285545369556;234022178,9121072;657874882,9121072;US$
2015;AGO;Agosto;8;ÓLEO DIESEL;180007,3489142019;12322797,0;27156284,37086152;27156284,37086152;producao_brasil;25,28616219629694;7771101,978829963;20093898,978829965;US$
2015;SET;Setembro;9;ÓLEO DIESEL;3288792,6498976173;240001587,0;28121648,034626164;28121648,034626164;producao_brasil;30,02322690525957;141261419,02777404;381263006,02777404;US$
2015;OUT;Outubro;10;ÓLEO DIESEL;2162717,0470189904;150245441,0;27746722,947871704;27746722,947871704;producao_brasil;28,215624058523158;89223029,85635285;239468470,85635287;US$
2015;NOV;Novembro;11;ÓLEO DIESEL;4865912,019122276;339782482,0;24641709,57767244;24641709,57767244;producao_brasil;32,39248606690951;182163494,7177742;521945976,7177742;US$
2015;DEZ;Dezembro;12;ÓLEO DIESEL;1260170,1219599296;77607685,0;24895912,203157548;24895912,203157548;producao_brasil;26,762627574647485;43882221,34528832;121489906,34528832;US$
2016;JAN;Janeiro;1;ÓLEO DIESEL;1005607,9940743544;58075521,0;27298141,302349526;27298141,302349526;producao_brasil;26,1636381033202;31765157,369232796;89840678,3692328;US$
2016;FEV;Fevereiro;2;ÓLEO DIESEL;2609444,7044015494;158641123,0;23508197,682379097;23508197,682379097;producao_brasil;28,57631841368798;84072800,24410942;242713923,24410942;US$
2016;MAR;Março;3;ÓLEO DIESEL;5935335,074476315;315949542,0;24637503,48811782;24637503,48811782;producao_brasil;30,480883457877844;135035285,31143266;450984827,31143266;US$
2016;ABR;Abril;4;ÓLEO DIESEL;3719138,22398615;181131255,0;24681154,545512233;24681154,545512233;producao_brasil;28,103939812022695;76608818,20050032;257740073,2005003;US$
2016;MAI;Maio;5;ÓLEO DIESEL;4184933,5880318317;209223922,0;24506337,815146245;24506337,815146245;producao_brasil;28,645728376039052;89343451,16547754;298567373,1654775;US$
2016;JUN;Junho;6;ÓLEO DIESEL;3866153,186610024;228087966,0;24685765,13340826;24685765,13340826;producao_brasil;29,6033382017137;113636925,67715035;341724891,67715037;US$
2016;JUL;Julho;7;ÓLEO DIESEL;5419062,36105129;309155065,0;23306759,65579965;23306759,65579965;producao_brasil;31,04607610086269;140914442,54348105;450069507,54348105;US$
2016;AGO;Agosto;8;ÓLEO DIESEL;4908104,337751304;292954014,0;24300836,94692835;24300836,94692835;producao_brasil;30,82874277766157;141643327,84554008;434597341,84554005;US$
2016;SET;Setembro;9;ÓLEO DIESEL;4841879,8879740955;293039586,0;22613306,97290879;22613306,97290879;producao_brasil;31,26448436399813;141660707,95007697;434700293,95007694;US$
2016;OUT;Outubro;10;ÓLEO DIESEL;4145134,7192855515;265856228,0;24977529,85226022;24977529,85226022;producao_brasil;30,570501957996164;139137378,9479232;404993606,9479232;US$
2016;NOV;Novembro;11;ÓLEO DIESEL;4572711,374316924;292184466,0;21494504,947620217;21494504,947620217;producao_brasil;31,823386104805955;146665306,38927466;438849772,38927466;US$
2016;DEZ;Dezembro;12;ÓLEO DIESEL;4597246,2547031455;292517525,0;19357424,94444913;19357424,94444913;producao_brasil;32,41343377899112;143504987,9574645;436022512,95746446;US$
2017;JAN;Janeiro;1;ÓLEO DIESEL;5237420,259511985;329705864,0;20848934,645626377;20848934,645626377;producao_brasil;32,619706096732116;158862754,42964876;488568618,42964876;US$
2017;FEV;Fevereiro;2;ÓLEO DIESEL;7321389,439011431;482049409,0;19440967,97505746;19440967,97505746;producao_brasil;36,17295716510845;217213102,43356216;699262511,4335622;US$
2017;MAR;Março;3;ÓLEO DIESEL;5245808,747301432;356665390,0;22081875,879116487;22081875,879116487;producao_brasil;33,2524434250625;182229431,41166112;538894821,4116611;US$
2017;ABR;Abril;4;ÓLEO DIESEL;5048440,297307816;346923659,0;21820853,552294742;21820853,552294742;producao_brasil;33,214307856496546;179243208,77007526;526166867,77007526;US$
2017;MAI;Maio;5;ÓLEO DIESEL;5053624,872525282;341106131,0;22035882,480545882;22035882,480545882;producao_brasil;32,92799611996339;174700390,80573696;515806521,80573696;US$
2017;JUN;Junho;6;ÓLEO DIESEL;7714152,172870551;492780485,0;20878051,42841486;20878051,42841486;producao_brasil;35,489806412289;219006717,74988568;711787202,7498857;US$
2017;JUL;Julho;7;ÓLEO DIESEL;7359913,801785635;457784510,0;21383738,75338024;21383738,75338024;producao_brasil;34,52511739521962;203682621,97465396;661467131,974654;US$
2017;AGO;Agosto;8;ÓLEO DIESEL;7908512,676262194;518082834,0;21182423,76604031;21182423,76604031;producao_brasil;36,0127089833925;233275868,4982989;751358702,4982989;US$
2017;SET;Setembro;9;ÓLEO DIESEL;6207464,383307676;442086564,0;21599432,4805983;21599432,4805983;producao_brasil;35,317582570305106;222853928,090303;664940492,090303;US$
2017;OUT;Outubro;10;ÓLEO DIESEL;8463222,01994729;632835389,0;22146385,32839797;22146385,32839797;producao_brasil;38,76217713959309;304782477,8910984;937617866,8910984;US$
