ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;preco_importacao_usd_por_barril;peso_importacao;peso_producao;custo_producao_nacional_usd_por_barril;custo_medio_ponderado_usd_por_barril;unidade_custo
2017;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;640639,2927246934;40897537,0;3510758,08846;63,83863347822344;0,15431895188551495;0,8456810481144851;25,0;30,993537211025114;US$/barril
2017;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;0,0;0,0;3359947,31409;;0,0;1,0;25,0;25,0;US$/barril
2017;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;6318,637639824781;469103,0;3760897,5423500002;74,24116189910337;0,0016772697233005214;0,9983227302766995;25,0;25,082590709993504;US$/barril
2018;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;1004184,0681473091;63758335,0;4286562,1232900005;63,49267731127452;0,18980008335544588;0,8101999166445542;25,0;32,30591336225419;US$/barril
2018;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;297646,2628663579;22953199,0;3315792,8478900003;77,11569693151465;0,08237201561812264;0,9176279843818774;25,0;29,292875001592073;US$/barril
2018;MAR;Março;3;QUEROSENE DE AVIAÇÃO;152984,655510801;12030759,0;3230962,18042;78,6402986615256;0,045208941785493645;0,9547910582145064;25,0;27,425021139545407;US$/barril
2018;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;2580,4516252440553;225250,0;3581128,48274;87,2909214016737;0,00072005056004949;0,9992799494399505;25,0;25,04485261284127;US$/barril
2018;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;0,0;0,0;3478308,95867;;0,0;1,0;25,0;25,0;US$/barril
2018;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;351727,7181321152;31498334,0;3357827,64812;89,55317530069854;0,09481667839007811;0,905183321609922;25,0;31,12071766154467;US$/barril
2018;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;317166,5189511514;26040256,0;3499643,99419;82,102789683203;0,0830972661228944;0,9169027338771055;25,0;29,745085710664785;US$/barril
2018;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;0,28339569461827285;988,0;2832282,57357;3486,2914954682433;1,0005910741622846e-07;0,9999998999408926;25,0;25,000346333737546;US$/barril
2018;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;632961,8829386107;56066562,0;2850661,3983899998;88,57810163813252;0,18169642117479676;0,8183035788252032;25,0;36,551913532736165;US$/barril
2018;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;1221339,065652278;109100217,0;3074987,47204;89,32836103275963;0,2842751953179765;0,7157248046820236;25,0;43,28695739707305;US$/barril
2018;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;822109,679026821;76806487,0;3167586,05486;93,42608286879714;0,20605823949033564;0,7939417605096644;25,0;39,099758171164154;US$/barril
2018;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;592836,4848174093;55017942,0;3430179,33255;92,80458171690505;0,1473612115214976;0,8526387884785024;25,0;34,99176530851151;US$/barril
2019;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;1240986,2593919525;106941405,0;3774590,4587200005;86,17452787301465;0,24742643351672333;0,7525735664832767;25,0;40,1361952536894;US$/barril
2019;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;653893,1504427034;51998993,0;3248479,30127;79,5221558213223;0,16756297829944902;0,832437021700551;25,0;34,13589481272741;US$/barril
2019;MAR;Março;3;QUEROSENE DE AVIAÇÃO;0,0;0,0;3107266,77696;;0,0;1,0;25,0;25,0;US$/barril
2019;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;1009459,0460369838;82945852,0;2943888,96221;82,16861528522188;0,25534282434310757;0,7446571756568924;25,0;39,5975956907131;US$/barril
2019;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;324644,4968892491;27587125,0;3553208,01615;84,97641347486392;0,08371759776774244;0,9162824022322575;25,0;30,021081258840468;US$/barril
2019;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;4384,737547647059;393645,0;3058432,69212;89,77618288949542;0,0014316026496306233;0,9985683973503693;25,0;25,09273375505756;US$/barril
2019;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;73187,74108963704;5833200,0;3351053,52275;79,70187237854165;0,02137341835766878;0,9786265816423313;25,0;26,16916600329438;US$/barril
2019;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;899793,5242999875;68019748,0;3146206,99067;75,59484055291166;0,22239085758165356;0,7776091424183464;25,0;36,25182997976904;US$/barril
2019;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;991862,2358920776;78155136,0;2802336,78816;78,79636220821286;0,2614154475304255;0,7385845524695746;25,0;39,063200102168835;US$/barril
2019;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;680115,2817395745;53656527,0;2482940,23636;78,89328241935581;0,21501844588178493;0,7849815541182151;25,0;36,588049829278006;US$/barril
2019;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;328808,02048093866;25960621,0;2807840,37191;78,95373404221739;0,1048278223592354;0,8951721776407646;25,0;30,655852447795;US$/barril
2019;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;320144,38580548187;24623877,0;3881982,67466;76,91491118311019;0,07618626976263267;0,9238137302373672;25,0;28,955203428099548;US$/barril
2020;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;956070,6619254089;78953444,0;3669743,57793156;82,58118060123032;0,20668159427754515;0,7933184057224549;25,0;36,90097020704554;US$/barril
2020;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;583825,8210731447;45326397,0;3234199,0864708703;77,6368488065232;0,15291304672202802;0,847086953277972;25,0;33,048860920852206;US$/barril
2020;MAR;Março;3;QUEROSENE DE AVIAÇÃO;0,0;0,0;2914231,42621268;;0,0;1,0;25,0;25,0;US$/barril
2020;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;0,0;0,0;479515,71033615;;0,0;1,0;25,0;25,0;US$/barril
2020;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;0,0;0,0;238040,8785588;;0,0;1,0;25,0;25,0;US$/barril
2020;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0;0,0;802498,40359746;;0,0;1,0;25,0;25,0;US$/barril
2020;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;0,0;0,0;1217744,25669109;;0,0;1,0;25,0;25,0;US$/barril
2020;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;0,0;0,0;1338394,7694199;;0,0;1,0;25,0;25,0;US$/barril
2020;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;1041253,88633979;;0,0;1,0;25,0;25,0;US$/barril
2020;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;0,0;0,0;1505462,39427963;;0,0;1,0;25,0;25,0;US$/barril
2020;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;0,0;0,0;1864015,68020907;;0,0;1,0;25,0;25,0;US$/barril
2020;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;514894,26632298116;28725951,0;2256949,02985965;55,7899997705177;0,1857587934469784;0,8142412065530216;25,0;30,71951320760411;US$/barril
2021;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;0,0;0,0;2496833,38254154;;0,0;1,0;25,0;25,0;US$/barril
2021;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;648509,9897618239;39754322,0;2047847,48534332;61,30101714331407;0,24051335764985515;0,7594866423501448;25,0;33,73087951924342;US$/barril
2021;MAR;Março;3;QUEROSENE DE AVIAÇÃO;324348,90293096856;23691889,0;1552027,44903156;73,04445547960545;0,1728591935150576;0,8271408064849424;25,0;33,30492582707468;US$/barril
2021;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;429130,7448687296;29689388,0;1052708,2656206;69,18494737328115;0,28959336461726903;0,7104066353827309;25,0;37,79566757526545;US$/barril
2021;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;0,0;0,0;1236476,24805278;;0,0;1,0;25,0;25,0;US$/barril
2021;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0;0,0;1874352,15268915;;0,0;1,0;25,0;25,0;US$/barril
2021;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;310024,9643396101;24167479,0;2230191,25351758;77,95333208562606;0,12204668333356791;0,8779533166664321;25,0;31,462778552511665;US$/barril
2021;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;312005,9538446038;23556486,0;2421312,23140349;75,50011693601344;0,11414915231183892;0,8858508476881611;25,0;30,764545539894677;US$/barril
2021;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;2408624,1121809897;;0,0;1,0;25,0;25,0;US$/barril
2021;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;0,0;0,0;2892132,86436697;;0,0;1,0;25,0;25,0;US$/barril
2021;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;327391,5886288302;30216915,0;2772464,9080175;92,29594176977304;0,10561507895059927;0,8943849210494007;25,0;32,10746620306951;US$/barril
2021;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;0,0;0,0;2885683,00386171;;0,0;1,0;25,0;25,0;US$/barril
2022;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;677216,2949280001;67217112,0;2964901,17952156;99,25501276833032;0,18594026680326917;0,8140597331967309;25,0;38,8069968856235;US$/barril
2022;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;316317,598820327;36243813,0;2651060,08982444;114,58045058247616;0,10659836125033098;0,893401638749669;25,0;34,549129232158215;US$/barril
2022;MAR;Março;3;QUEROSENE DE AVIAÇÃO;0,0;0,0;2486672,11900882;;0,0;1,0;25,0;25,0;US$/barril
2022;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;331963,10165393713;53523639,0;2759755,44746967;161,2336995688063;0,10737170812266755;0,8926282918773324;25,0;39,62764502657305;US$/barril
2022;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;324231,7858775975;56773868,0;2643853,79160934;175,10272117932635;0,10923936571671322;0,8907606342832868;25,0;41,39712605398226;US$/barril
2022;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;658042,4143888679;106945691,0;2573471,21396737;162,52096925898277;0,20363287612795614;0,7963671238720438;25,0;53,0037904981109;US$/barril
2022;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;1161308,0483370062;170864601,0;2656784,89877176;147,13116062932502;0,3041591874331927;0,6958408125668074;25,0;62,14731457728824;US$/barril
2022;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;815275,8284696729;114414075,0;2239774,95524705;140,3378721711434;0,266861628885207;0,733138371114793;25,0;55,779252439745115;US$/barril
2022;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;998820,9656235346;132077839,0;2264211,66590292;132,23374713359934;0,3061020462906875;0,6938979537093125;25,0;57,82446942901291;US$/barril
2022;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;523261,564963283;67966140,0;2166862,49022688;129,88941774228945;0,19451205752156064;0,8054879424784394;25,0;45,40225645729121;US$/barril
2022;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;1021523,0181637107;139775609,0;2179296,28727184;136,83060147901568;0,3191442317374761;0,6808557682625239;25,0;60,69009139376031;US$/barril
2022;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;1313162,8045796354;155581641,0;2945872,04495585;118,47856218392067;0,30832403372394485;0,6916759662760551;25,0;53,821687359261034;US$/barril
2023;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;947991,8005217989;139843839,0;2599415,18324259;147,51587400125865;0,26723513959929734;0,7327648604007027;25,0;57,74054669185628;US$/barril
2023;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;311048,1146779874;42998063,0;2775672,6419295897;138,2360508582852;0,10076976157047683;0,8992302384295231;25,0;36,41076984617179;US$/barril
2023;MAR;Março;3;QUEROSENE DE AVIAÇÃO;504961,99174928304;57500268,0;2874685,72394303;113,87048716440674;0,14941261167684833;0,8505873883231517;25,0;38,27837158822784;US$/barril
2023;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;0,0;0,0;3100879,95293056;;0,0;1,0;25,0;25,0;US$/barril
2023;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;517325,36887265404;47301275,0;2689684,7374769296;91,43428458395162;0,16131080093835615;0,8386891990616439;25,0;35,71656765600392;US$/barril
2023;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;988304,007718;96935504,0;2491527,3994625;98,08267824778397;0,2840091636849625;0,7159908363150375;25,0;45,756150329010325;US$/barril
2023;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;475003,6504544151;48391045,0;2757418,55662151;101,87510128334048;0,1469497547116864;0,8530502452883136;25,0;36,29677727702293;US$/barril
2023;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;968554,2654044528;121404119,0;3017352,56554161;125,34570682965665;0,242994707724908;0,7570052922750921;25,0;49,38347570252172;US$/barril
2023;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;2820651,06065997;;0,0;1,0;25,0;25,0;US$/barril
2023;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;508066,3254968553;60016619,0;2821731,2537599397;118,12752782091533;0,15258174510723707;0,847418254892763;25,0;39,209560712438034;US$/barril
2023;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;492545,17893189937;56781586,0;3073201,92706701;115,28198514323653;0,13813239253654744;0,8618676074634526;25,0;37,47086661078429;US$/barril
2023;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;526477,2876856856;54088030,0;3181692,2683552904;102,73573288937646;0,14197767381699194;0,858022326183008;25,0;36,036738528092705;US$/barril
2024;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;490306,7265375723;55916551,0;3392432,62286712;114,044021779732;0,12627855810427938;0,8737214418957207;25,0;36,24435067815061;US$/barril
2024;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;515392,33224616357;57375299,0;3135362,84246558;111,32354016589483;0,1411741701597007;0,8588258298402993;25,0;37,1866541481678;US$/barril
2024;MAR;Março;3;QUEROSENE DE AVIAÇÃO;827109,0814181385;87926544,0;3203144,69059932;106,30586215937028;0,20522506229281573;0,7947749377071843;25,0;41,686000626427855;US$/barril
2024;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;467071,55919584905;49950849,0;2645262,2058645403;106,94474543900664;0,15007116667218573;0,8499288333278142;25,0;37,297543550686996;US$/barril
2024;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;320535,110262239;32362026,0;2860831,84504532;100,96249978207908;0,10075389439985279;0,8992461056001473;25,0;32,65351768139244;US$/barril
2024;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0;0,0;3092372,3118958897;;0,0;1,0;25,0;25,0;US$/barril
2024;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;762468,5220787924;79876797,0;3288535,59773583;104,76077987091728;0,18821716777559921;0,8117828322244007;25,0;40,01234808687707;US$/barril
2024;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;989205,8003260755;86088486,0;2686796,2365815802;87,02788233916779;0,26909827317675267;0,7309017268232474;25,0;41,69159602628085;US$/barril
2024;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;333192,518201761;26714068,0;2862062,03124436;80,17607401323338;0,10427730030445244;0,8957226996955476;25,0;30,753612039498634;US$/barril
2024;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;1042463,1089976856;88367996,0;3246000,5185980503;84,76846349504363;0,24308544959774492;0,7569145504022551;25,0;39,52884382045909;US$/barril
2024;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;980908,5677956605;87789858,0;3014218,6299702497;89,49851278930626;0,24552624215423935;0,7544737578457607;25,0;40,83607746969551;US$/barril
2024;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;319897,06244178617;29180997,0;3440474,4809783804;91,21995924957974;0,08507059973941579;0,9149294002605842;25,0;30,63337164808142;US$/barril
2025;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;800123,9135309937;76419237,0;3487427,75538313;95,50925263907865;0,1866155734826713;0,8133844265173286;25,0;38,15812461707621;US$/barril
2025;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;803650,669335824;75941678,0;3027898,3691883;94,49588098117543;0,20974563061977214;0,7902543693802279;25,0;39,57645738187327;US$/barril
2025;MAR;Março;3;QUEROSENE DE AVIAÇÃO;790324,0809942768;70729608,0;3143334,45960224;89,49443614449626;0,20091323963122348;0,7990867603687766;25,0;37,957786103979814;US$/barril
2025;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;0,0316468427672956;1115,0;3103063,95736705;35232,58254223895;1,0198578849594556e-08;0,9999999898014212;25,0;25,00035906730666;US$/barril
2025;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;787551,5485696981;68048189,0;3204833,38507793;86,40474280519778;0,1972634306707882;0,8027365693292119;25,0;37,11291022521071;US$/barril
2025;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;319795,1833432075;30011495,0;3005918,67217197;93,8459881923592;0,09615835794558125;0,9038416420544187;25,0;31,620117175718136;US$/barril
2025;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;1102392,537353346;102154859,0;3095115,9333077;92,66650085028348;0,26263021148346494;0,737369788516535;25,0;42,77126742865601;US$/barril
2025;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;937048,5675558993;81158524,0;3390243,1840347904;86,6107977857386;0,2165438850318898;0,7834561149681102;25,0;38,34144151243799;US$/barril
2025;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;759174,5920962013;69357457,0;2927860,18023087;91,35903351097812;0,20590383301892443;0,7940961669810757;25,0;38,66357935534165;US$/barril
2025;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;1263600,8107091445;115488342,0;2744659,87831043;91,39622341266691;0,3152491588610278;0,6847508411389722;25,0;45,93135358239212;US$/barril
2025;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;1739587,1193666165;164621613,0;2309608,97339968;94,63257756239234;0,4296129600822023;0,5703870399177977;25,0;54,91505776473292;US$/barril
2025;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;812457,091654654;73356511,0;3267177,648438;90,2897048391833;0,19914946886549015;0,8008505311345099;25,0;38,00241004110798;US$/barril
2026;JAN;Janeiro;1;QUEROSENE DE AVIAÇÃO;1534603,2874592706;127855394,0;3380122,28221284;83,31494858953465;0,31224597705496154;0,6877540229450385;25,0;43,208608099249105;US$/barril
2026;FEV;Fevereiro;2;QUEROSENE DE AVIAÇÃO;953723,0437469559;89294392,0;2938515,19384859;93,62717256907531;0,24503203183578098;0,754967968164219;25,0;41,81585553374529;US$/barril
2026;MAR;Março;3;QUEROSENE DE AVIAÇÃO;645798,8205653711;94719961,0;3450242,5244593304;146,67100338937823;0,1576641362152746;0,8423358637847255;25,0;44,18315365183207;US$/barril
2026;ABR;Abril;4;QUEROSENE DE AVIAÇÃO;136496,07665672957;25895624,0;3718953,944365;189,71698406485507;0,035403409696011794;0,9645965903039883;25,0;30,83154287073951;US$/barril
2026;MAI;Maio;5;QUEROSENE DE AVIAÇÃO;307454,0223034591;52592094,0;3820269,9585424103;171,05677657419378;0,07448512151736814;0,9255148784826318;25,0;35,87905675156391;US$/barril
2026;JUN;Junho;6;QUEROSENE DE AVIAÇÃO;0,0158234213836478;10,0;3649502,13909664;631,9745747486808;4,335775322756151e-09;0,9999999956642246;25,0;25,00000263170538;US$/barril
2026;JUL;Julho;7;QUEROSENE DE AVIAÇÃO;662855,479853107;85538252,0;3239273,37810875;129,04510047794403;0,16987021802230456;0,8301297819776954;25,0;42,674163902340936;US$/barril
2026;AGO;Agosto;8;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;SET;Setembro;9;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;OUT;Outubro;10;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;NOV;Novembro;11;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;DEZ;Dezembro;12;QUEROSENE DE AVIAÇÃO;0,0;0,0;0,0;;;;25,0;;US$/barril
2010;JAN;Janeiro;1;ÓLEO DIESEL;2067479,41643;180072903,0;21422173,65458698;87,0977972351179;0,08801660076372039;0,9119833992362796;25,0;30,465637027549832;US$/barril
2010;FEV;Fevereiro;2;ÓLEO DIESEL;2079191,04265;184117552,0;19590876,84895957;88,5524938417087;0,09594760168956562;0,9040523983104344;25,0;31,097709365502837;US$/barril
2010;MAR;Março;3;ÓLEO DIESEL;4214900,538800129;374709156,0;20255714,03045075;88,90106719022837;0,17224334627445198;0,8277566537255481;25,0;36,006533643353535;US$/barril
2010;ABR;Abril;4;ÓLEO DIESEL;6364902,60202081;596225840,0;20792693,149325833;93,67399271918201;0,23436914888554516;0,7656308511144548;25,0;41,09506522416682;US$/barril
2010;MAI;Maio;5;ÓLEO DIESEL;4968323,414253263;467138356,0;21123727,87494465;94,02333887118955;0,19041520956652971;0,8095847904334702;25,0;38,143093536139155;US$/barril
2010;JUN;Junho;6;ÓLEO DIESEL;4195371,143841714;396207629,0;22011551,35023735;94,43923205258821;0,16008637201829307;0,839913627981707;25,0;36,11627473503522;US$/barril
2010;JUL;Julho;7;ÓLEO DIESEL;3703036,5835351762;322920295,0;24235764,271435943;87,20418708143517;0,1325409992632629;0,8674590007367371;25,0;33,24460511413237;US$/barril
2010;AGO;Agosto;8;ÓLEO DIESEL;7113142,925035752;626186329,0;21698510,57596463;88,03229958954503;0,2468842312291717;0,7531157687708283;25,0;40,56168082677166;US$/barril
2010;SET;Setembro;9;ÓLEO DIESEL;7185458,169909224;625645021,0;21724242,245282922;87,07099898236606;0,2485483442136689;0,7514516557863311;25,0;40,42764402075541;US$/barril
2010;OUT;Outubro;10;ÓLEO DIESEL;6139971,673073956;558833261,0;21472144,71693163;91,01560898899425;0,22236512356931704;0,777634876430683;25,0;39,67956905034143;US$/barril
2010;NOV;Novembro;11;ÓLEO DIESEL;6967423,390122851;639301744,0;23018460,47126972;91,75583400117266;0,23235677902072946;0,7676432209792705;25,0;40,511170569354974;US$/barril
2010;DEZ;Dezembro;12;ÓLEO DIESEL;1653094,15401;159721274,0;23236335,53337923;96,61958673833276;0,0664175183912541;0,9335824816087458;25,0;29,75679521936723;US$/barril
2011;JAN;Janeiro;1;ÓLEO DIESEL;1036890,4748454461;110053088,0;21532390,54872026;106,13762077079933;0,04594255677718653;0,9540574432228135;25,0;28,72766974902828;US$/barril
2011;FEV;Fevereiro;2;ÓLEO DIESEL;2894111,40587;320207704,0;20585128,34376832;110,64111193181323;0,12326256883656472;0,8767374311634354;25,0;35,55634345473508;US$/barril
2011;MAR;Março;3;ÓLEO DIESEL;4215996,7449;494171855,0;24029292,29520669;117,21352859149832;0,14926371399186347;0,8507362860081366;25,0;38,76413375786193;US$/barril
2011;ABR;Abril;4;ÓLEO DIESEL;4306211,4897300005;561107052,0;21937299,92933381;130,3017869276043;0,1640867116052878;0,8359132883947122;25,0;42,27862394311127;US$/barril
2011;MAI;Maio;5;ÓLEO DIESEL;3616068,37729;500883269,0;23149287,74562309;138,51598386404913;0,1351025691824957;0,8648974308175044;25,0;40,336301063311765;US$/barril
2011;JUN;Junho;6;ÓLEO DIESEL;6021599,92198;779528504,0;22650272,95127727;129,45537964994497;0,21001766953272333;0,7899823304672766;25,0;46,9374754042373;US$/barril
2011;JUL;Julho;7;ÓLEO DIESEL;5847435,08308;745260095,0;23433735,376995742;127,45076848419694;0,19969949941218554;0,8003005005878144;25,0;45,45936718068784;US$/barril
2011;AGO;Agosto;8;ÓLEO DIESEL;7452560,001125;968300374,0;23159793,055473;129,92855795241238;0,24344943321887896;0,756550566781121;25,0;50,54479796198909;US$/barril
2011;SET;Setembro;9;ÓLEO DIESEL;6677023,283220001;849739832,0;22299989,65849127;127,26327226317716;0,2304248300765566;0,7695751699234434;25,0;48,563997134315244;US$/barril
2011;OUT;Outubro;10;ÓLEO DIESEL;6231478,30206;773495225,0;24856518,588201143;124,12708309427929;0,20044643995741387;0,799553560042586;25,0;44,86967090961103;US$/barril
2011;NOV;Novembro;11;ÓLEO DIESEL;6639793,89783;836240273,0;21882014,21026213;125,94370937828323;0,23279708890356696;0,7672029110964331;25,0;48,499401686392034;US$/barril
2011;DEZ;Dezembro;12;ÓLEO DIESEL;3762299,5409990004;482954577,0;23388525,32973468;128,36685961260847;0,13857035868749776;0,8614296413125023;25,0;39,32358281291938;US$/barril
2012;JAN;Janeiro;1;ÓLEO DIESEL;1883156,53438;243451929,0;22580257,142607287;129,2786470776062;0,07697848547406463;0,9230215145259354;25,0;33,02721231931862;US$/barril
2012;FEV;Fevereiro;2;ÓLEO DIESEL;4229727,40013;547549087,0;22556778,82088636;129,45257110024895;0,15790515437998437;0,8420948456200156;25,0;41,493599364971104;US$/barril
2012;MAR;Março;3;ÓLEO DIESEL;4351919,302763005;601000045,0;23684933,029563878;138,09999753865588;0,1552213940130926;0,8447786059869075;25,0;42,5555392808275;US$/barril
2012;ABR;Abril;4;ÓLEO DIESEL;6204213,2897782875;864484972,0;22894164,914535567;139,33837081717948;0,21321508869722877;0,7867849113027712;25,0;49,378665875281555;US$/barril
2012;MAI;Maio;5;ÓLEO DIESEL;5433212,580567359;744227654,0;24224612,346612748;136,97745909332423;0,18319659630831714;0,8168034036916828;25,0;45,51388936915082;US$/barril
2012;JUN;Junho;6;ÓLEO DIESEL;5263073,042889613;685110392,0;24330750,61171445;130,17307311088547;0,1778436306276634;0,8221563693723366;25,0;43,70436116630855;US$/barril
2012;JUL;Julho;7;ÓLEO DIESEL;3145767,693212418;384968077,0;24303018,335026335;122,37651172737282;0,11460498435071469;0,8853950156492854;25,0;36,15983360264275;US$/barril
2012;AGO;Agosto;8;ÓLEO DIESEL;2301866,6539147063;267862531,0;24468876,08809833;116,36752743450856;0,0859844150047522;0,9140155849952478;25,0;32,85618339688686;US$/barril
2012;SET;Setembro;9;ÓLEO DIESEL;3947249,353216585;469384152,0;24756164,622075405;118,91423875147443;0,13751846232000112;0,8624815376799989;25,0;37,91494170305623;US$/barril
2012;OUT;Outubro;10;ÓLEO DIESEL;2262983,447144636;295702703,0;23441418,11163147;130,66940607679155;0,08803875250587184;0,9119612474941282;25,0;34,30300268903712;US$/barril
2012;NOV;Novembro;11;ÓLEO DIESEL;9413684,555173416;1246241786,0;24178412,61878519;132,38618510061625;0,2802350953685359;0,7197649046314641;25,0;55,09337782293444;US$/barril
2012;DEZ;Dezembro;12;ÓLEO DIESEL;1694217,9284148237;223736590,0;24792153,95782456;132,05892007608293;0,06396564752966526;0,9360343524703347;25,0;31,848093146493326;US$/barril
2013;JAN;Janeiro;1;ÓLEO DIESEL;8246885,584832197;1075508570,0;25926074,080484845;130,41390703638382;0,2413278119776719;0,758672188022328;25,0;50,43930753710821;US$/barril
2013;FEV;Fevereiro;2;ÓLEO DIESEL;2970157,2020196477;377912020,0;23033613,378915336;127,23636975949535;0,11422025097380527;0,8857797490261947;25,0;36,677463812580314;US$/barril
2013;MAR;Março;3;ÓLEO DIESEL;4609130,688285212;610020884,0;26818194,6014475;132,35052882107647;0,14665997331281044;0,8533400266871896;25,0;40,74402569201516;US$/barril
2013;ABR;Abril;4;ÓLEO DIESEL;9043269,693422042;1167412168,0;25876578,885505315;129,0918227119955;0,2589721909298104;0,7410278090701897;25,0;51,95688738560287;US$/barril
