ano;mes;mes_nome;mes_ordem;produto;unidade;volume_barris
2005;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;6990,541425185185
2005;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;4822,580779791667
2005;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;8729,142459479168
2005;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;10148,353639456018
2005;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;83649,29701052084
2005;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;6276,03648087963
2005;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;5370,049045335648
2005;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;7132,033030694445
2005;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;5572,567823564815
2005;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;7729,754257384258
2005;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;5105,738707754629
2006;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;5602,997691388889
2006;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;9870,204263900465
2006;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;8171,111098668982
2006;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;6849,5157315277775
2006;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;6997,719379652778
2006;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;7565,090817118055
2006;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;12524,089131157407
2006;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;8580,16714484954
2006;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;12032,333731273146
2006;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;8007,423161342591
2006;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;6072,716916655092
2006;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;6139,189434143519
2007;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;7845,183918680554
2007;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;9991,603420798614
2007;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;18385,35486579861
2007;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;9279,318837662035
2007;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;11048,000305891208
2007;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;7448,2343007754625
2007;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;8395,88444769676
2007;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;9178,674597789353
2007;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;6274,369390034722
2007;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;6544,4308270370375
2007;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;9459,044334513888
2007;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;7255,397753217591
2008;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;6785,969722858796
2008;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;15128,965895497691
2008;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;7336,437295949072
2008;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;3915,9017563425928
2008;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;11273,858355949073
2008;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;16901,207221469907
2008;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;7363,183548194446
2008;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;21014,72840172453
2008;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;26990,404615486117
2008;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;17349,86577505787
2008;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;17144,04193462963
2008;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;11782,037148611107
2009;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;9616,901093819444
2009;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;14089,225359108796
2009;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;19196,412761527772
2009;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;8087,101367881944
2009;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;22245,230721956024
2009;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;19967,889989467592
2009;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;17024,19339061343
2009;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;11413,835747939811
2009;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;29314,700526793993
2009;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;29635,022204814813
2009;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;13189,91356681713
2009;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;25265,031109861113
2010;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;22668,47524
2010;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;31999,51029321758
2010;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;33755,648540810194
2010;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;22557,027669062503
2010;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;18170,292866932865
2010;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;28229,679182303247
2010;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;26807,111981018556
2010;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;20761,498030370363
2010;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;19644,32876810184
2010;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;18513,436945821755
2010;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;25422,31275922453
2010;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;25140,37057
2011;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;16596,2533546875
2011;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;26392,04276
2011;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;27555,657610000002
2011;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;17668,07629
2011;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;26322,85485
2011;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;15781,13329
2011;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;21542,59925
2011;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;27196,650688530113
2011;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;34216,5664
2011;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;13887,90048
2011;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;41909,004030000004
2011;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;24609,699300300003
2012;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;5031,185531585648
2012;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;4275,556586481482
2012;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;4314,511185219908
2012;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;1098,9623006828704
2012;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;10440,05813795139
2012;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;4233,697318541666
2012;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;4643,707028043981
2012;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;9049,908209733798
2012;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;6389,68985324074
2012;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;5192,915183159723
2012;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;5529,827691030092
2012;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;2445,4111531712965
2013;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;8304,230850590278
2013;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;1802,6639139236113
2013;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;2735,361202349537
2013;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;5875,148451851853
2013;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;4593,4831863888885
2013;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;1613,7584976157407
2013;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;7935,15586519676
2013;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;7561,3344028125
2013;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;1938,577951860465
2013;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;5813,96112193287
2013;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;3000,3412882175926
2013;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;1760,1348976967593
2014;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;2765,3979570486113
2014;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;1062,2863020949076
2014;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;4702,310003159722
2014;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;3131,7502700578707
2014;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;3164,0365054166673
2014;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;2446,4594548379628
2014;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;3386,210939895833
2014;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;3012,8626692361117
2014;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;2104,7349511226853
2014;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;5209,149299247685
2014;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;1901,0004341550925
2014;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;3071,37828587963
2015;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;2476,2850932291667
2015;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;2396,956320578704
2015;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;3738,2728628240748
2015;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;359,0214812152778
2015;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;3151,748080324074
2015;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;4595,135717488425
2015;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;3660,5966212731487
2015;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;2867,570970185185
2015;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;2288,595415659722
2015;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;2200,530795787037
2015;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;4464,745917824074
2015;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;2975,516922361111
2016;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;3614,9445396643523
2016;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;1835,8091742592594
2016;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;2701,975706215278
2016;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;2588,9993620138894
2016;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;3239,82725994213
2016;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;3277,1074879629637
2016;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;4310,0923025
2016;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;3809,127863668982
2016;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;3426,155601319445
2016;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;2067,1344087037037
2016;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;2916,8993875
2016;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;1541,6877580324076
2017;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;2583,0007469212965
2017;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;3098,6923681944445
2017;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;3730,8109933217597
2017;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;4524,1423990625
2017;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;2883,419253020834
2017;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;2873,227431261574
2017;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;4133,751946446759
2017;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;3659,941432731482
2017;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;2785,119132152778
2017;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;2846,32102181713
2017;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;4099,361827881944
2017;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;3276,21934349537
2018;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;12954,824638194445
2018;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;3177,941062245371
2018;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;8096,303126956018
2018;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;4875,731130266204
2018;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;6339,939203310186
2018;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;8283,89088630787
2018;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;6656,569985879629
2018;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;6208,231746689815
2018;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;2429,781266516204
2018;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;7386,915933148148
2018;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;7703,968948333334
2018;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;6756,602716446759
2019;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;2884,554913159722
2019;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;11748,891888275462
2019;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;2360,4695986805555
2019;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;12884,246272511575
2019;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;8850,599855358798
2019;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;3546,746692349537
2019;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;8468,80693238426
2019;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;2461,332234733796
2019;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;3559,6539066203704
2019;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;7547,1240913310185
2019;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;5278,162492303241
2019;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;5547,43042318287
2020;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;6811,340079166665
2020;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;7867,678725277779
2020;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;7598,316156053242
2020;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;5191,10249486111
2020;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;2295,0963419675927
2020;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;218,68737546296296
2020;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;3493,8438575462965
2020;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;6730,118539618055
2020;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;6531,2760970949075
2020;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;5553,793031909722
2020;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;8127,009629942128
2020;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;12601,059225057872
2021;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;8130,227333668982
2021;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;2942,3935016435184
2021;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;6967,034716284723
2021;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;5512,516153784723
2021;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;11685,826351203701
2021;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;6083,061615740739
2021;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;7060,493721817129
2021;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;2542,422736574074
2021;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;11465,49372451389
2021;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;8910,644245266201
2021;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;9891,956523483797
2021;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;2667,6001473958336
2022;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;4915,093401875
2022;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;7307,521641643518
2022;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;7526,5438912499985
2022;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;9325,058277743055
2022;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;9542,391596886573
2022;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;9405,995902256946
2022;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;5667,650240706018
2022;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;5095,452247650463
2022;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;8053,6794723842595
2022;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;7506,880955127315
2022;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;5162,856588842592
2022;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;3917,2048535532413
2023;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;4691,193637569444
2023;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;12525,559665439814
2023;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;10154,068339513888
2023;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;4745,050135694443
2023;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;9071,769667407407
2023;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;3997,9313617592584
2023;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;11679,878695219906
2023;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;11809,351230925928
2023;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;8747,429499664351
2023;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;13852,469339641204
2023;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;8281,932600555558
2023;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;12056,619386550925
2024;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;11793,583026689816
2024;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;15731,673834976851
2024;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;13682,469752696757
2024;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;15419,068822002315
2024;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;8365,301702546298
2024;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;18132,037135972223
2024;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;16648,602919166664
2024;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;9175,609771388888
2024;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;30512,028467199078
2024;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;21261,45056689815
2024;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;9573,796967650464
2024;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;9770,28073142361
2025;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;14535,17580005787
2025;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;12944,96041070602
2025;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;7007,248732997684
2025;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;7590,77420795139
2025;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;12957,226996180556
2025;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;12211,69523449074
2025;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;14190,743183703704
2025;AGO;Agosto;8;OUTROS NÃO ENERGÉTICOS;b;7039,8698425
2025;SET;Setembro;9;OUTROS NÃO ENERGÉTICOS;b;17033,788262812504
2025;OUT;Outubro;10;OUTROS NÃO ENERGÉTICOS;b;17993,428360046302
2025;NOV;Novembro;11;OUTROS NÃO ENERGÉTICOS;b;6510,492060578703
2025;DEZ;Dezembro;12;OUTROS NÃO ENERGÉTICOS;b;6810,1971391550915
2026;JAN;Janeiro;1;OUTROS NÃO ENERGÉTICOS;b;12850,423984016204
2026;FEV;Fevereiro;2;OUTROS NÃO ENERGÉTICOS;b;9542,828389247683
2026;MAR;Março;3;OUTROS NÃO ENERGÉTICOS;b;16215,86544714121
2026;ABR;Abril;4;OUTROS NÃO ENERGÉTICOS;b;8113,126912731481
2026;MAI;Maio;5;OUTROS NÃO ENERGÉTICOS;b;14852,993201875
2026;JUN;Junho;6;OUTROS NÃO ENERGÉTICOS;b;11537,935737604168
2026;JUL;Julho;7;OUTROS NÃO ENERGÉTICOS;b;9105,795792337964
2000;JAN;Janeiro;1;PARAFINA;b;5516,2324045000005
2000;FEV;Fevereiro;2;PARAFINA;b;4822,451020500001
2000;MAR;Março;3;PARAFINA;b;4373,2205175
2000;ABR;Abril;4;PARAFINA;b;4639,463572500001
2000;MAI;Maio;5;PARAFINA;b;5950,758559
2000;JUN;Junho;6;PARAFINA;b;7349,190425500001
2000;JUL;Julho;7;PARAFINA;b;4371,632724000001
2000;AGO;Agosto;8;PARAFINA;b;7786,140458000001
2000;SET;Setembro;9;PARAFINA;b;4933,182358499999
2000;OUT;Outubro;10;PARAFINA;b;5844,8673065
2000;NOV;Novembro;11;PARAFINA;b;2999,2115230000004
2000;DEZ;Dezembro;12;PARAFINA;b;3376,5771115000002
2001;JAN;Janeiro;1;PARAFINA;b;43663,37777850002
2001;FEV;Fevereiro;2;PARAFINA;b;26035,356839500007
2001;MAR;Março;3;PARAFINA;b;9916,338024499999
2001;ABR;Abril;4;PARAFINA;b;3351,9854885
2001;MAI;Maio;5;PARAFINA;b;5378,692669
2001;JUN;Junho;6;PARAFINA;b;11266,092898000003
2001;JUL;Julho;7;PARAFINA;b;43880,023380499995
2001;AGO;Agosto;8;PARAFINA;b;17390,757033
2001;SET;Setembro;9;PARAFINA;b;45648,09664200001
2001;OUT;Outubro;10;PARAFINA;b;4263,309923000001
2001;NOV;Novembro;11;PARAFINA;b;7105,245514000001
2001;DEZ;Dezembro;12;PARAFINA;b;5581,9302370000005
2002;JAN;Janeiro;1;PARAFINA;b;9806,066916500004
2002;FEV;Fevereiro;2;PARAFINA;b;10261,2190455
2002;MAR;Março;3;PARAFINA;b;9407,2009165
2002;ABR;Abril;4;PARAFINA;b;6419,410768000001
2002;MAI;Maio;5;PARAFINA;b;10037,4398785
2002;JUN;Junho;6;PARAFINA;b;7295,3895385
2002;JUL;Julho;7;PARAFINA;b;19355,793393500007
2002;AGO;Agosto;8;PARAFINA;b;9520,103005999998
2002;SET;Setembro;9;PARAFINA;b;16491,759092000008
2002;OUT;Outubro;10;PARAFINA;b;8349,170499000003
2002;NOV;Novembro;11;PARAFINA;b;7198,909989500002
2002;DEZ;Dezembro;12;PARAFINA;b;10849,745828500003
2003;JAN;Janeiro;1;PARAFINA;b;7369,847082000003
2003;FEV;Fevereiro;2;PARAFINA;b;7111,727086500001
2003;MAR;Março;3;PARAFINA;b;3475,672301000001
2003;ABR;Abril;4;PARAFINA;b;6630,211449000001
2003;MAI;Maio;5;PARAFINA;b;9926,171605500002
2003;JUN;Junho;6;PARAFINA;b;7190,740907
2003;JUL;Julho;7;PARAFINA;b;8396,436119999998
2003;AGO;Agosto;8;PARAFINA;b;12871,727981
2003;SET;Setembro;9;PARAFINA;b;17784,729254
2003;OUT;Outubro;10;PARAFINA;b;14951,49201
2003;NOV;Novembro;11;PARAFINA;b;13100,262857999998
2003;DEZ;Dezembro;12;PARAFINA;b;9171,049232999998
2004;JAN;Janeiro;1;PARAFINA;b;4910,232222500001
2004;FEV;Fevereiro;2;PARAFINA;b;12235,812849000002
2004;MAR;Março;3;PARAFINA;b;3750,2378485
2004;ABR;Abril;4;PARAFINA;b;4132,8577295
2004;MAI;Maio;5;PARAFINA;b;2397,3610814999997
2004;JUN;Junho;6;PARAFINA;b;4955,8640270000005
2004;JUL;Julho;7;PARAFINA;b;3978,933806
2004;AGO;Agosto;8;PARAFINA;b;5918,373708
2004;SET;Setembro;9;PARAFINA;b;4200,549892
2004;OUT;Outubro;10;PARAFINA;b;4561,508281000001
2004;NOV;Novembro;11;PARAFINA;b;3445,8493970000004
2004;DEZ;Dezembro;12;PARAFINA;b;3943,3656975000013
2005;JAN;Janeiro;1;PARAFINA;b;2139,087676
2005;FEV;Fevereiro;2;PARAFINA;b;2735,0088210000004
2005;MAR;Março;3;PARAFINA;b;2166,747499
2005;ABR;Abril;4;PARAFINA;b;953,8113339999999
2005;MAI;Maio;5;PARAFINA;b;1720,4624680000002
2005;JUN;Junho;6;PARAFINA;b;2069,7540265000002
2005;JUL;Julho;7;PARAFINA;b;1690,8543379999999
2005;AGO;Agosto;8;PARAFINA;b;4205,551058000001
2005;SET;Setembro;9;PARAFINA;b;2674,3888595000008
2005;OUT;Outubro;10;PARAFINA;b;4541,672368
2005;NOV;Novembro;11;PARAFINA;b;3563,5762310000005
2005;DEZ;Dezembro;12;PARAFINA;b;4917,519197500001
2006;JAN;Janeiro;1;PARAFINA;b;3216,9540065
2006;FEV;Fevereiro;2;PARAFINA;b;4963,289071
2006;MAR;Março;3;PARAFINA;b;5877,904150000001
2006;ABR;Abril;4;PARAFINA;b;6694,459557000001
2006;MAI;Maio;5;PARAFINA;b;4193,347292500001
2006;JUN;Junho;6;PARAFINA;b;4465,373904499999
2006;JUL;Julho;7;PARAFINA;b;5804,988377
2006;AGO;Agosto;8;PARAFINA;b;5988,436054999999
2006;SET;Setembro;9;PARAFINA;b;9615,017773000001
2006;OUT;Outubro;10;PARAFINA;b;9946,605817500002
2006;NOV;Novembro;11;PARAFINA;b;8726,566769500001
2006;DEZ;Dezembro;12;PARAFINA;b;6127,6326185
2007;JAN;Janeiro;1;PARAFINA;b;12069,316975999998
2007;FEV;Fevereiro;2;PARAFINA;b;4694,8599235
