codigo_tse,uf,nome_municipio,codigo_ibge,POP_2022
89247,RS,SANTA CECÍLIA DO SUL,4316733,1676
87602,RS,SANTA CLARA DO SUL,4316758,6845
88390,RS,SANTA CRUZ DO SUL,4316808,133136
89443,RS,SANTA MARGARIDA DO SUL,4316972,2593
88412,RS,SANTA MARIA,4316907,296081
86207,RS,SANTA MARIA DO HERVAL,4316956,6541
88471,RS,SANTA ROSA,4317202,77519
87629,RS,SANTA TEREZA,4317251,1668
88498,RS,SANTA VITÓRIA DO PALMAR,4317301,30953
88439,RS,SANTANA DA BOA VISTA,4317004,7120
88455,RS,SANTANA DO LIVRAMENTO,4317103,83764
88510,RS,SANTIAGO,4317400,48959
88552,RS,SANTO ANTÔNIO DA PATRULHA,4317608,42904
88579,RS,SANTO ANTÔNIO DAS MISSÕES,4317707,10292
87645,RS,SANTO ANTÔNIO DO PALMA,4317558,2091
87661,RS,SANTO ANTÔNIO DO PLANALTO,4317756,2097
88595,RS,SANTO AUGUSTO,4317806,13641
88617,RS,SANTO CRISTO,4317905,15325
87688,RS,SANTO EXPEDITO DO SUL,4317954,2348
88536,RS,SANTO ÂNGELO,4317509,76768
88994,RS,SAPIRANGA,4319901,75613
89010,RS,SAPUCAIA DO SUL,4320008,130554
89036,RS,SARANDI,4320107,22693
89052,RS,SEBERI,4320206,11932
85707,RS,SEDE NOVA,4320230,2712
85529,RS,SEGREDO,4320263,6046
89079,RS,SELBACH,4320305,5108
88765,RS,SENADOR SALGADO FILHO,4320321,2671
87882,RS,SENTINELA DO SUL,4320354,5221
89095,RS,SERAFINA CORRÊA,4320404,16839
89117,RS,SERTÃO,4320503,6512
87920,RS,SERTÃO SANTANA,4320552,6062
88706,RS,SETE DE SETEMBRO,4320578,1824
89133,RS,SEVERIANO DE ALMEIDA,4320602,3827
84956,RS,SILVEIRA MARTINS,4320651,2070
87947,RS,SINIMBU,4320677,8578
89176,RS,SOBRADINHO,4320701,14209
89192,RS,SOLEDADE,4320800,30060
88633,RS,SÃO BORJA,4318002,58757
84832,RS,SÃO DOMINGOS DO SUL,4318051,2755
88650,RS,SÃO FRANCISCO DE ASSIS,4318101,17634
88676,RS,SÃO FRANCISCO DE PAULA,4318200,23682
88692,RS,SÃO GABRIEL,4318309,58263
88714,RS,SÃO JERÔNIMO,4318408,20909
84794,RS,SÃO JORGE,4318440,2912
87769,RS,SÃO JOSÉ DAS MISSÕES,4318457,2345
85588,RS,SÃO JOSÉ DO HERVAL,4318465,1883
85324,RS,SÃO JOSÉ DO HORTÊNCIO,4318481,4667
87742,RS,SÃO JOSÉ DO INHACORÁ,4318499,2596
88730,RS,SÃO JOSÉ DO NORTE,4318507,25491
88757,RS,SÃO JOSÉ DO OURO,4318606,6847
89460,RS,SÃO JOSÉ DO SUL,4318614,2676
87726,RS,SÃO JOSÉ DOS AUSENTES,4318622,3128
84859,RS,SÃO JOÃO DA URTIGA,4318424,4433
87700,RS,SÃO JOÃO DO POLÊSINE,4318432,2549
88773,RS,SÃO LEOPOLDO,4318705,216964
88790,RS,SÃO LOURENÇO DO SUL,4318804,41756
88811,RS,SÃO LUIZ GONZAGA,4318903,34690
88838,RS,SÃO MARCOS,4319000,21027
88854,RS,SÃO MARTINHO,4319109,5479
87785,RS,SÃO MARTINHO DA SERRA,4319125,2919
85480,RS,SÃO MIGUEL DAS MISSÕES,4319158,6986
88870,RS,SÃO NICOLAU,4319208,5114
88897,RS,SÃO PAULO DAS MISSÕES,4319307,5837
87807,RS,SÃO PEDRO DA SERRA,4319356,3818
89486,RS,SÃO PEDRO DAS MISSÕES,4319364,1753
87823,RS,SÃO PEDRO DO BUTIÁ,4319372,3069
88919,RS,SÃO PEDRO DO SUL,4319406,15535
88935,RS,SÃO SEBASTIÃO DO CAÍ,4319505,26300
88951,RS,SÃO SEPÉ,4319604,21189
88978,RS,SÃO VALENTIM,4319703,3262
87840,RS,SÃO VALENTIM DO SUL,4319711,2029
87866,RS,SÃO VALÉRIO DO SUL,4319737,2547
85383,RS,SÃO VENDELINO,4319752,2259
86754,RS,SÃO VICENTE DO SUL,4319802,8154
87904,RS,SÉRIO,4320453,1941
88722,RS,TABAÍ,4320859,4552
89214,RS,TAPEJARA,4320909,24539
89230,RS,TAPERA,4321006,10570
89257,RS,TAPES,4321105,14547
89273,RS,TAQUARA,4321204,53164
89290,RS,TAQUARI,4321303,25004
85669,RS,TAQUARUÇU DO SUL,4321329,3087
89710,RS,TAVARES,4321352,5554
89311,RS,TENENTE PORTELA,4321402,14494
85162,RS,TERRA DE AREIA,4321436,11122
98213,RS,TEUTÔNIA,4321451,32776
89508,RS,TIO HUGO,4321469,3422
87963,RS,TIRADENTES DO SUL,4321477,5132
88900,RS,TOROPI,4321493,2546
89338,RS,TORRES,4321501,41709
89354,RS,TRAMANDAÍ,4321600,51872
87980,RS,TRAVESSEIRO,4321626,2123
85006,RS,TRINDADE DO SUL,4321956,7065
89435,RS,TRIUNFO,4322004,32859
84743,RS,TRÊS ARROIOS,4321634,2589
85367,RS,TRÊS CACHOEIRAS,4321667,11551
89370,RS,TRÊS COROAS,4321709,25344
89397,RS,TRÊS DE MAIO,4321808,25006
88005,RS,TRÊS FORQUILHAS,4321832,3139
86142,RS,TRÊS PALMEIRAS,4321857,4707
89419,RS,TRÊS PASSOS,4321907,25467
89451,RS,TUCUNDUVA,4322103,5512
84840,RS,TUNAS,4322152,3685
88021,RS,TUPANCI DO SUL,4322186,1371
89478,RS,TUPANCIRETÃ,4322202,19997
85723,RS,TUPANDI,4322251,4981
89494,RS,TUPARENDI,4322301,8342
88501,RS,TURUÇU,4322327,3410
88609,RS,UBIRETAMA,4322343,1994
88480,RS,UNISTALDA,4322376,2180
88048,RS,UNIÃO DA SERRA,4322350,1171
89516,RS,URUGUAIANA,4322400,115100
89532,RS,VACARIA,4322509,64033
88064,RS,VALE DO SOL,4322533,9907
88080,RS,VALE REAL,4322541,6152
88668,RS,VALE VERDE,4322525,3137
84913,RS,VANINI,4322558,2004
89559,RS,VENÂNCIO AIRES,4322608,68420
89575,RS,VERA CRUZ,4322707,26702
89591,RS,VERANÓPOLIS,4322806,23878
88781,RS,VESPASIANO CORRÊA,4322855,1821
89613,RS,VIADUTOS,4322905,4767
89630,RS,VIAMÃO,4323002,223679
89656,RS,VICENTE DUTRA,4323101,4660
89699,RS,VICTOR GRAEFF,4323200,2685
86061,RS,VILA FLORES,4323309,3608
88749,RS,VILA LÂNGARO,4323358,2118
85642,RS,VILA MARIA,4323408,4425
88102,RS,VILA NOVA DO SUL,4323457,3629
85600,RS,VISTA ALEGRE,4323507,2655
85863,RS,VISTA ALEGRE DO PRATA,4323606,1608
85847,RS,VISTA GAÚCHA,4323705,2785
88129,RS,VITÓRIA DAS MISSÕES,4323754,3266
89524,RS,WESTFÁLIA,4323770,3096
88145,RS,XANGRI-LÁ,4323804,16178
84948,RS,ÁGUA SANTA,4300059,4345
84735,RS,ÁUREA,4301552,3401
80225,SC,ABDON BATISTA,4200051,2600
80012,SC,ABELARDO LUZ,4200101,17389
80039,SC,AGROLÂNDIA,4200200,11010
80055,SC,AGRONÔMICA,4200309,6055
80136,SC,ALFREDO WAGNER,4200705,10455
81302,SC,ALTO BELA VISTA,4200754,1859
80152,SC,ANCHIETA,4200804,5942
80179,SC,ANGELINA,4200903,5497
80195,SC,ANITA GARIBALDI,4201000,8286
80217,SC,ANITÁPOLIS,4201109,3463
80233,SC,ANTÔNIO CARLOS,4201208,11295
80063,SC,APIÚNA,4201257,11926
80489,SC,ARABUTÃ,4201273,4378
80250,SC,ARAQUARI,4201307,45462
80276,SC,ARARANGUÁ,4201406,72138
80292,SC,ARMAZÉM,4201505,8825
80314,SC,ARROIO TRINTA,4201604,3556
80802,SC,ARVOREDO,4201653,2539
80330,SC,ASCURRA,4201703,8408
80357,SC,ATALANTA,4201802,3218
80373,SC,AURORA,4201901,6810
81728,SC,BALNEÁRIO ARROIO DO SILVA,4201950,15693
80683,SC,BALNEÁRIO BARRA DO SUL,4202057,14885
80390,SC,BALNEÁRIO CAMBORIÚ,4202008,140036
81744,SC,BALNEÁRIO GAIVOTA,4202073,15353
82511,SC,BALNEÁRIO PIÇARRAS,4212809,28177
83909,SC,BALNEÁRIO RINCÃO,4220000,15880
81582,SC,BANDEIRANTE,4202081,3144
81760,SC,BARRA BONITA,4202099,1608
80411,SC,BARRA VELHA,4202107,45633
81221,SC,BELA VISTA DO TOLDO,4202131,5863
80748,SC,BELMONTE,4202156,2703
80438,SC,BENEDITO NOVO,4202206,10484
80454,SC,BIGUAÇU,4202305,78623
80470,SC,BLUMENAU,4202404,363340
81280,SC,BOCAINA DO SUL,4202438,3514
83895,SC,BOM JARDIM DA SERRA,4202503,4362
81388,SC,BOM JESUS,4202537,2721
81469,SC,BOM JESUS DO OESTE,4202578,2182
80497,SC,BOM RETIRO,4202602,8698
80985,SC,BOMBINHAS,4202453,24416
80519,SC,BOTUVERÁ,4202701,5368
80535,SC,BRAÇO DO NORTE,4202800,34113
80420,SC,BRAÇO DO TROMBUDO,4202859,3954
81787,SC,BRUNÓPOLIS,4202875,2488
80551,SC,BRUSQUE,4202909,141676
80594,SC,CAIBI,4203105,6199
80667,SC,CALMON,4203154,3465
80616,SC,CAMBORIÚ,4203204,112167
80632,SC,CAMPO ALEGRE,4203303,12318
80659,SC,CAMPO BELO DO SUL,4203402,7345
80675,SC,CAMPO ERÊ,4203501,9562
80691,SC,CAMPOS NOVOS,4203600,36976
80713,SC,CANELINHA,4203709,12759
80730,SC,CANOINHAS,4203808,54848
80756,SC,CAPINZAL,4203907,23184
81027,SC,CAPIVARI DE BAIXO,4203956,22873
81248,SC,CAPÃO ALTO,4203253,2892
80772,SC,CATANDUVAS,4204004,10565
80799,SC,CAXAMBU DO SUL,4204103,4614
80578,SC,CAÇADOR,4203006,74105
80268,SC,CELSO RAMOS,4204152,2802
80381,SC,CERRO NEGRO,4204178,3318
81701,SC,CHAPADÃO DO LAGEADO,4204194,2949
80810,SC,CHAPECÓ,4204202,251150
80306,SC,COCAL DO SUL,4204251,17241
80837,SC,CONCÓRDIA,4204301,81625
81043,SC,CORDILHEIRA ALTA,4204350,4735
80853,SC,CORONEL FREITAS,4204400,10303
81108,SC,CORONEL MARTINS,4204459,2069
83950,SC,CORREIA PINTO,4204558,15720
80870,SC,CORUPÁ,4204509,15287
80896,SC,CRICIÚMA,4204608,231088
80918,SC,CUNHA PORÃ,4204707,10904
81620,SC,CUNHATAÍ,4204756,1757
80934,SC,CURITIBANOS,4204806,40289
80950,SC,DESCANSO,4204905,8559
80977,SC,DIONÍSIO CERQUEIRA,4205001,14989
80993,SC,DONA EMMA,4205100,4006
80080,SC,DOUTOR PEDRINHO,4205159,3670
81426,SC,ENTRE RIOS,4205175,3322
81167,SC,ERMO,4205191,2270
81019,SC,ERVAL VELHO,4205209,4824
81035,SC,FAXINAL DOS GUEDES,4205308,10965
81604,SC,FLOR DO SERTÃO,4205357,1784
81051,SC,FLORIANÓPOLIS,4205407,574200
80888,SC,FORMOSA DO SUL,4205431,2682
81060,SC,FORQUILHINHA,4205456,31692
81078,SC,FRAIBURGO,4205506,33662
81329,SC,FREI ROGÉRIO,4205555,2411
81094,SC,GALVÃO,4205605,3219
81132,SC,GAROPABA,4205704,29801
81159,SC,GARUVA,4205803,18697
81175,SC,GASPAR,4205902,73053
81116,SC,GOVERNADOR CELSO RAMOS,4206009,17306
81213,SC,GRAVATAL,4206207,14022
81191,SC,GRÃO-PARÁ,4206108,6149
81230,SC,GUABIRUBA,4206306,24578
81256,SC,GUARACIABA,4206405,11154
81272,SC,GUARAMIRIM,4206504,46502
81299,SC,GUARUJÁ DO SUL,4206603,4819
80527,SC,GUATAMBÚ,4206652,8400
81310,SC,HERVAL D'OESTE,4206702,21339
81400,SC,IBIAM,4206751,2003
81337,SC,IBICARÉ,4206801,3267
81353,SC,IBIRAMA,4206900,21425
81396,SC,ILHOTA,4207106,20319
81418,SC,IMARUÍ,4207205,12331
81434,SC,IMBITUBA,4207304,54258
81450,SC,IMBUIA,4207403,5988
81477,SC,INDAIAL,4207502,71369
81361,SC,IOMERÊ,4207577,2865
81493,SC,IPIRA,4207601,4580
80020,SC,IPORÃ DO OESTE,4207650,9333
80829,SC,IPUAÇU,4207684,7726
81515,SC,IPUMIRIM,4207700,7815
80187,SC,IRACEMINHA,4207759,3987
81531,SC,IRANI,4207809,10014
80861,SC,IRATI,4207858,2069
81558,SC,IRINEÓPOLIS,4207908,10298
81590,SC,ITAIÓPOLIS,4208104,22065
81612,SC,ITAJAÍ,4208203,291169
81639,SC,ITAPEMA,4208302,76247
81655,SC,ITAPIRANGA,4208401,16503
81663,SC,ITAPOÁ,4208450,30731
81671,SC,ITUPORANGA,4208500,26694
81574,SC,ITÁ,4208005,7063
81370,SC,IÇARA,4207007,64456
81698,SC,JABORÁ,4208609,4314
81710,SC,JACINTO MACHADO,4208708,10624
81736,SC,JAGUARUNA,4208807,19538
81752,SC,JARAGUÁ DO SUL,4208906,193304
81140,SC,JARDINÓPOLIS,4208955,1785
81779,SC,JOAÇABA,4209003,29976
81795,SC,JOINVILLE,4209102,617979
80101,SC,JOSÉ BOITEUX,4209151,5991
81540,SC,JUPIÁ,4209177,2542
81817,SC,LACERDÓPOLIS,4209201,2256
81833,SC,LAGES,4209300,164881
81850,SC,LAGUNA,4209409,41269
80586,SC,LAJEADO GRANDE,4209458,1682
81876,SC,LAURENTINO,4209508,7524
81892,SC,LAURO MÜLLER,4209607,14192
81914,SC,LEBON RÉGIS,4209706,11553
81930,SC,LEOBERTO LEAL,4209805,3334
80047,SC,LINDÓIA DO SUL,4209854,4549
81957,SC,LONTRAS,4209904,12913
81809,SC,LUZERNA,4210035,5760
81973,SC,LUÍS ALVES,4210001,12249
80900,SC,MACIEIRA,4210050,1778
81990,SC,MAFRA,4210100,55463
82015,SC,MAJOR GERCINO,4210209,3887
82031,SC,MAJOR VIEIRA,4210308,7359
83917,SC,MARACAJÁ,4210407,7825
82058,SC,MARAVILHA,4210506,28045
82066,SC,MAREMA,4210555,2177
82074,SC,MASSARANDUBA,4210605,18922
82090,SC,MATOS COSTA,4210704,2762
82112,SC,MELEIRO,4210803,6940
80365,SC,MIRIM DOCE,4210852,2502
82139,SC,MODELO,4210902,4085
82155,SC,MONDAÍ,4211009,9961
80004,SC,MONTE CARLO,4211058,9131
82171,SC,MONTE CASTELO,4211108,7754
82198,SC,MORRO DA FUMAÇA,4211207,18687
81086,SC,MORRO GRANDE,4211256,2982
82210,SC,NAVEGANTES,4211306,88655
82236,SC,NOVA ERECHIM,4211405,5179
80322,SC,NOVA ITABERABA,4211454,4432
82252,SC,NOVA TRENTO,4211504,13645
82279,SC,NOVA VENEZA,4211603,13396
80764,SC,NOVO HORIZONTE,4211652,2652
82295,SC,ORLEANS,4211702,23531
83976,SC,OTACÍLIO COSTA,4211751,17357
82317,SC,OURO,4211801,7025
80845,SC,OURO VERDE,4211850,2168
81442,SC,PAIAL,4211876,1931
81264,SC,PAINEL,4211892,2199
82333,SC,PALHOÇA,4211900,236638
82350,SC,PALMA SOLA,4212007,7601
81566,SC,PALMEIRA,4212056,2627
82376,SC,PALMITOS,4212106,15627
82392,SC,PAPANDUVA,4212205,19132
80705,SC,PARAÍSO,4212239,4437
80403,SC,PASSO DE TORRES,4212254,12875
80624,SC,PASSOS MAIA,4212270,4025
82414,SC,PAULO LOPES,4212304,9326
82430,SC,PEDRAS GRANDES,4212403,4233
82457,SC,PENHA,4212502,33400
82473,SC,PERITIBA,4212601,2993
83925,SC,PESCARIA BRAVA,4212650,10224
82490,SC,PETROLÂNDIA,4212700,6718
82538,SC,PINHALZINHO,4212908,21495
82554,SC,PINHEIRO PRETO,4213005,3469
82570,SC,PIRATUBA,4213104,5746
80543,SC,PLANALTO ALEGRE,4213153,2946
82597,SC,POMERODE,4213203,34699
82619,SC,PONTE ALTA,4213302,4437
80926,SC,PONTE ALTA DO NORTE,4213351,3217
82635,SC,PONTE SERRADA,4213401,10414
82651,SC,PORTO BELO,4213500,27726
82678,SC,PORTO UNIÃO,4213609,32190
82694,SC,POUSO REDONDO,4213708,17143
82716,SC,PRAIA GRANDE,4213807,8131
82732,SC,PRESIDENTE CASTELO BRANCO,4213906,1692
82759,SC,PRESIDENTE GETÚLIO,4214003,21231
82775,SC,PRESIDENTE NEREU,4214102,2300
81647,SC,PRINCESA,4214151,2964
82791,SC,QUILOMBO,4214201,11027
82813,SC,RANCHO QUEIMADO,4214300,3252
82830,SC,RIO DAS ANTAS,4214409,6221
82856,SC,RIO DO CAMPO,4214508,6447
82872,SC,RIO DO OESTE,4214607,7623
82910,SC,RIO DO SUL,4214805,70952
82899,SC,RIO DOS CEDROS,4214706,10879
82937,SC,RIO FORTUNA,4214904,4885
82953,SC,RIO NEGRINHO,4215000,38531
80608,SC,RIO RUFINO,4215059,2432
80560,SC,RIQUEZA,4215075,4769
82970,SC,RODEIO,4215109,12715
82996,SC,ROMELÂNDIA,4215208,4826
83011,SC,SALETE,4215307,7502
81523,SC,SALTINHO,4215356,3626
83038,SC,SALTO VELOSO,4215406,4416
81000,SC,SANGÃO,4215455,12995
83054,SC,SANTA CECÍLIA,4215505,15247
80721,SC,SANTA HELENA,4215554,2427
83070,SC,SANTA ROSA DE LIMA,4215604,2002
80241,SC,SANTA ROSA DO SUL,4215653,9308
80349,SC,SANTA TEREZINHA,4215679,8061
81507,SC,SANTA TEREZINHA DO PROGRESSO,4215695,1642
81205,SC,SANTIAGO DO SUL,4215687,2580
83097,SC,SANTO AMARO DA IMPERATRIZ,4215703,28260
83410,SC,SAUDADES,4217303,10272
83437,SC,SCHROEDER,4217402,20213
83453,SC,SEARA,4217501,18623
80284,SC,SERRA ALTA,4217550,3314
83470,SC,SIDERÓPOLIS,4217600,13862
83496,SC,SOMBRIO,4217709,29503
80446,SC,SUL BRASIL,4217758,2878
83119,SC,SÃO BENTO DO SUL,4215802,82760
81485,SC,SÃO BERNARDINO,4215752,2651
83135,SC,SÃO BONIFÁCIO,4215901,2950
83151,SC,SÃO CARLOS,4216008,10279
80942,SC,SÃO CRISTÓVÃO DO SUL,4216057,6092
83178,SC,SÃO DOMINGOS,4216107,8984
83194,SC,SÃO FRANCISCO DO SUL,4216206,52428
83259,SC,SÃO JOAQUIM,4216503,26026
83275,SC,SÃO JOSÉ,4216602,287409
83291,SC,SÃO JOSÉ DO CEDRO,4216701,15100
83313,SC,SÃO JOSÉ DO CERRITO,4216800,8708
83216,SC,SÃO JOÃO BATISTA,4216305,32360
81124,SC,SÃO JOÃO DO ITAPERIÚ,4216354,4484
80640,SC,SÃO JOÃO DO OESTE,4216255,6287
83232,SC,SÃO JOÃO DO SUL,4216404,8642
83330,SC,SÃO LOURENÇO DO OESTE,4216909,24774
83356,SC,SÃO LUDGERO,4217006,13431
83372,SC,SÃO MARTINHO,4217105,3654
80780,SC,SÃO MIGUEL DA BOA VISTA,4217154,1768
83399,SC,SÃO MIGUEL DO OESTE,4217204,43946
81183,SC,SÃO PEDRO DE ALCÂNTARA,4217253,5693
83518,SC,TAIÓ,4217808,18282
83534,SC,TANGARÁ,4217907,8153
81680,SC,TIGRINHOS,4217956,2325
83550,SC,TIJUCAS,4218004,49474
83933,SC,TIMBÉ DO SUL,4218103,5377
83577,SC,TIMBÓ,4218202,46144
80209,SC,TIMBÓ GRANDE,4218251,7368
81345,SC,TREVISO,4218350,3783
83615,SC,TREZE DE MAIO,4218400,7354
83631,SC,TREZE TÍLIAS,4218509,8803
83658,SC,TROMBUDO CENTRAL,4218608,7074
83593,SC,TRÊS BARRAS,4218301,19782
83674,SC,TUBARÃO,4218707,114389
83682,SC,TUNÁPOLIS,4218756,5018
83690,SC,TURVO,4218806,12993
80144,SC,UNIÃO DO OESTE,4218855,2782
83712,SC,URUBICI,4218905,11156
80160,SC,URUPEMA,4218954,2719
83739,SC,URUSSANGA,4219002,20915
80462,SC,VARGEM,4219150,2621
80969,SC,VARGEM BONITA,4219176,4572
83755,SC,VARGEÃO,4219101,3585
83771,SC,VIDAL RAMOS,4219200,6160
83798,SC,VIDEIRA,4219309,55921
80128,SC,VITOR MEIRELES,4219358,5362
83810,SC,WITMARSUM,4219408,4314
83836,SC,XANXERÊ,4219507,50998
83852,SC,XAVANTINA,4219606,3654
83879,SC,XAXIM,4219705,31625
81825,SC,ZORTÉA,4219853,3925
80071,SC,ÁGUA DOCE,4200408,6286
80098,SC,ÁGUAS DE CHAPECÓ,4200507,5872
80500,SC,ÁGUAS FRIAS,4200556,2802
80110,SC,ÁGUAS MORNAS,4200606,6765
31011,SE,AMPARO DE SÃO FRANCISCO,2800100,2174
31038,SE,AQUIDABÃ,2800209,20126
31054,SE,ARACAJU,2800308,605309
31070,SE,ARAUÁ,2800407,10338
31097,SE,AREIA BRANCA,2800506,18101
31119,SE,BARRA DOS COQUEIROS,2800605,41644
31151,SE,BOQUIM,2800670,24669
31135,SE,BREJO GRANDE,2800704,7838
31194,SE,CAMPO DO BRITO,2801009,18151
31216,SE,CANHOBA,2801108,3792
31232,SE,CANINDÉ DE SÃO FRANCISCO,2801207,26871
31259,SE,CAPELA,2801306,31674
31275,SE,CARIRA,2801405,19935
31291,SE,CARMÓPOLIS,2801504,13904
31313,SE,CEDRO DE SÃO JOÃO,2801603,5384
31330,SE,CRISTINÁPOLIS,2801702,17002
31372,SE,CUMBE,2801900,3829
31399,SE,DIVINA PASTORA,2802007,4359
31410,SE,ESTÂNCIA,2802106,64771
31437,SE,FEIRA NOVA,2802205,5978
31453,SE,FREI PAULO,2802304,14561
31496,SE,GARARU,2802403,11089
31470,SE,GENERAL MAYNARD,2802502,3035
31518,SE,GRACCHO CARDOSO,2802601,5835
31534,SE,ILHA DAS FLORES,2802700,8289
31550,SE,INDIAROBA,2802809,16082
31577,SE,ITABAIANA,2802908,103620
31593,SE,ITABAIANINHA,2803005,40313
31615,SE,ITABI,2803104,4746
31631,SE,ITAPORANGA D'AJUDA,2803203,34414
31658,SE,JAPARATUBA,2803302,15848
31674,SE,JAPOATÃ,2803401,13416
31690,SE,LAGARTO,2803500,101642
31712,SE,LARANJEIRAS,2803609,24003
31739,SE,MACAMBIRA,2803708,6839
31755,SE,MALHADA DOS BOIS,2803807,3580
31771,SE,MALHADOR,2803906,11532
31798,SE,MARUIM,2804003,15783
31810,SE,MOITA BONITA,2804102,11061
31836,SE,MONTE ALEGRE DE SERGIPE,2804201,14346
31852,SE,MURIBECA,2804300,7821
31879,SE,NEÓPOLIS,2804409,16450
31356,SE,NOSSA SENHORA APARECIDA,2804458,9243
31895,SE,NOSSA SENHORA DA GLÓRIA,2804508,41267
31917,SE,NOSSA SENHORA DAS DORES,2804607,25000
31933,SE,NOSSA SENHORA DE LOURDES,2804706,6263
31950,SE,NOSSA SENHORA DO SOCORRO,2804805,192375
31976,SE,PACATUBA,2804904,12493
31992,SE,PEDRA MOLE,2805000,2787
32018,SE,PEDRINHAS,2805109,7393
32034,SE,PINHÃO,2805208,5674
32050,SE,PIRAMBU,2805307,7908
32115,SE,PORTO DA FOLHA,2805604,26630
32077,SE,POÇO REDONDO,2805406,33462
32093,SE,POÇO VERDE,2805505,21776
32131,SE,PROPRIÁ,2805703,26648
32174,SE,RIACHUELO,2805901,8744
32158,SE,RIACHÃO DO DANTAS,2805802,18321
32190,SE,RIBEIRÓPOLIS,2806008,17032
32212,SE,ROSÁRIO DO CATETE,2806107,9315
32239,SE,SALGADO,2806206,20294
32255,SE,SANTA LUZIA DO ITANHY,2806305,13480
32298,SE,SANTA ROSA DE LIMA,2806503,3940
31003,SE,SANTANA DO SÃO FRANCISCO,2806404,7347
32310,SE,SANTO AMARO DAS BROTAS,2806602,11128
32417,SE,SIMÃO DIAS,2807105,42712
32433,SE,SIRIRI,2807204,7841
32336,SE,SÃO CRISTÓVÃO,2806701,95700
32352,SE,SÃO DOMINGOS,2806800,10332
32379,SE,SÃO FRANCISCO,2806909,3246
32395,SE,SÃO MIGUEL DO ALEIXO,2807006,3433
32450,SE,TELHA,2807303,3279
32476,SE,TOBIAS BARRETO,2807402,50583
32492,SE,TOMAR DO GERU,2807501,12029
32514,SE,UMBAÚBA,2807600,24039
61018,SP,ADAMANTINA,3500105,34357
61034,SP,ADOLFO,3500204,4339
61050,SP,AGUAÍ,3500303,31561
61131,SP,AGUDOS,3500709,37525
61581,SP,ALAMBARI,3500758,6086
61158,SP,ALFREDO MARCONDES,3500808,4458
61174,SP,ALTAIR,3500907,3383
61190,SP,ALTINÓPOLIS,3501004,16845
61212,SP,ALTO ALEGRE,3501103,3837
61220,SP,ALUMÍNIO,3501152,17170
61298,SP,ALVINLÂNDIA,3501509,2893
61310,SP,AMERICANA,3501608,243674
61379,SP,AMPARO,3501905,69952
61336,SP,AMÉRICO BRASILIENSE,3501707,31996
61352,SP,AMÉRICO DE CAMPOS,3501806,5790
61395,SP,ANALÂNDIA,3502002,4577
61417,SP,ANDRADINA,3502101,59464
61433,SP,ANGATUBA,3502200,23928
61450,SP,ANHEMBI,3502309,5659
61476,SP,ANHUMAS,3502408,4005
61492,SP,APARECIDA,3502507,32927
61514,SP,APARECIDA D'OESTE,3502606,4030
61530,SP,APIAÍ,3502705,24978
61590,SP,ARAMINA,3503000,5419
61611,SP,ARANDU,3503109,6654
61646,SP,ARAPEÍ,3503158,2469
61638,SP,ARARAQUARA,3503208,250304
61654,SP,ARARAS,3503307,131300
61263,SP,ARAÇARIGUAMA,3502754,22673
61557,SP,ARAÇATUBA,3502804,213929
61573,SP,ARAÇOIABA DA SERRA,3502903,32922
62065,SP,ARCO-ÍRIS,3503356,2044
61670,SP,AREALVA,3503406,8079
61697,SP,AREIAS,3503505,3616
61719,SP,AREIÓPOLIS,3503604,9805
61735,SP,ARIRANHA,3503703,7595
61751,SP,ARTUR NOGUEIRA,3503802,55352
61778,SP,ARUJÁ,3503901,97595
61522,SP,ASPÁSIA,3503950,1860
61794,SP,ASSIS,3504008,100447
61816,SP,ATIBAIA,3504107,171672
61832,SP,AURIFLAMA,3504206,13432
61875,SP,AVANHANDAVA,3504404,11257
61891,SP,AVARÉ,3504503,92659
61859,SP,AVAÍ,3504305,4553
61913,SP,BADY BASSITT,3504602,26991
61930,SP,BALBINOS,3504701,3886
61972,SP,BANANAL,3504909,9690
61999,SP,BARBOSA,3505104,5623
62030,SP,BARIRI,3505203,31584
62057,SP,BARRA BONITA,3505302,34430
61360,SP,BARRA DO CHAPÉU,3505351,5135
62073,SP,BARRA DO TURVO,3505401,7318
62090,SP,BARRETOS,3505500,119427
62111,SP,BARRINHA,3505609,32465
62138,SP,BARUERI,3505708,342613
62014,SP,BARÃO DE ANTONINA,3505005,3533
62154,SP,BASTOS,3505807,21516
62170,SP,BATATAIS,3505906,59342
62197,SP,BAURU,3506003,388686
62219,SP,BEBEDOURO,3506102,75709
62235,SP,BENTO DE ABREU,3506201,2606
62251,SP,BERNARDINO DE CAMPOS,3506300,11623
61280,SP,BERTIOGA,3506359,64018
62278,SP,BILAC,3506409,7310
62294,SP,BIRIGUI,3506508,118365
62316,SP,BIRITIBA MIRIM,3506607,30195
62332,SP,BOA ESPERANÇA DO SUL,3506706,12722
62359,SP,BOCAINA,3506805,11265
62375,SP,BOFETE,3506904,9943
62391,SP,BOITUVA,3507001,64799
62413,SP,BOM JESUS DOS PERDÕES,3507100,24365
61786,SP,BOM SUCESSO DE ITARARÉ,3507159,3585
62456,SP,BORACÉIA,3507308,4720
62472,SP,BORBOREMA,3507407,13366
61026,SP,BOREBI,3507456,2722
62430,SP,BORÁ,3507209,877
62499,SP,BOTUCATU,3507506,145272
62510,SP,BRAGANÇA PAULISTA,3507605,181556
62553,SP,BRAÚNA,3507704,5358
