mes,ano,selic_am,selic_cf_am,ipca_acum_ano_pct,selic_cf_acum_ano_pct,estoque_selic_act,estoque_selic_cf,juros_selic_act,juros_selic_cf,emissao_selic,residuo_selic,dbgg_act,dbgg_cf,delta_estoque_selic,delta_dbgg,dbgg_pib_cf,dbgg_pib_act
2016-07-01,2016,1.11000000,0.53859343,6.28805505,6.65805505,1816242.18868883,1324299.27199784,20625.03059090,7213.61029936,81625.87884539,0.00000003,4213993.30182286,3722050.38513187,491942.91669099,491942.91669099,37.03507848,41.93000000
2016-08-01,2016,1.22000000,0.53859343,6.28805505,6.65805505,1897533.01348533,1391098.24950963,21371.08159549,6879.23431078,57750.30310005,2169.44010096,4272828.76070382,3766393.99672812,506434.76397570,506434.76397570,37.73596744,42.81000000
2016-09-01,2016,1.11000000,0.53859343,6.28805505,6.65805505,1874223.71843323,1354188.57737881,21109.37299145,7508.99591273,-44418.66804354,-0.00000001,4329703.12866280,3809667.98760838,520035.14105442,520035.14105442,38.38965614,43.63000000
2016-10-01,2016,1.05000000,0.53859343,6.28805505,6.65805505,1918700.14846625,1385566.38003084,20811.97099936,7713.34361837,23664.45903368,-0.00000002,4330508.19474329,3797374.42630787,533133.76843541,533133.76843541,38.47788350,43.88000000
2016-11-01,2016,1.04000000,0.53859343,6.28805505,6.65805505,1959058.00636771,1413676.07243418,19565.12267158,7316.95717346,20792.73522984,0.00000004,4418424.08773977,3873042.15380623,545381.93393353,545381.93393353,38.56015651,43.99000000
2016-12-01,2016,1.12000000,0.53859343,6.28805505,6.65805505,1918752.38231828,1359113.44970331,21833.50790881,7576.50922737,-62139.13195823,-0.00000001,4378486.39497225,3818847.46235728,559638.93261497,559638.93261497,40.24258751,46.14000000
2017-01-01,2017,1.09000000,0.27232958,2.94734991,3.31734991,2034507.92129193,1459640.68508350,18502.78202404,3274.47843058,97252.75694964,-0.00000003,4399046.83638499,3824179.60017656,574867.23620843,574867.23620843,40.40599576,46.48000000
2017-02-01,2017,0.87000000,0.27232958,2.94734991,3.31734991,2029042.93053127,1441560.08003795,16269.29808852,3653.68380363,-21734.28884926,0.00000008,4450006.77245743,3862523.92196411,587482.85049332,587482.85049332,41.02948942,47.27000000
2017-03-01,2017,1.05000000,0.27232958,2.94734991,3.31734991,2018529.00781400,1413764.90374940,21184.93280362,3903.67923234,-31698.85552081,-0.00000008,4527003.45312987,3922239.34906527,604764.10406460,604764.10406460,41.18044932,47.53000000
2017-04-01,2017,0.79000000,0.27232958,2.94734991,3.31734991,2050814.32899108,1433137.74178460,17022.37113652,4109.88799464,15262.95004054,0.00000002,4547705.04874626,3930028.46153978,617676.58720648,617676.58720648,41.02254853,47.47000000
2017-05-01,2017,0.93000000,0.27232958,2.94734991,3.31734991,2140237.97287132,1507573.01982869,18844.56637867,3856.20054251,70579.07750158,-0.00000001,4633516.79925552,4000851.84621289,632664.95304263,632664.95304263,41.45466726,48.01000000
2017-06-01,2017,0.81000000,0.27232958,2.94734991,3.31734991,2117939.10452037,1472008.78055233,17381.80254801,4116.43162260,-47855.53341319,8174.86251423,4674598.71916416,4028668.39519611,645930.32396804,645930.32396804,41.74662015,48.44000000
2017-07-01,2017,0.80000000,0.27232958,2.94734991,3.31734991,2218638.32850916,1561203.68423411,15069.70630042,3565.38599342,85629.51768836,0.00000001,4722126.38356610,4064691.73929105,657434.64427505,657434.64427505,42.77194554,49.69000000
2017-08-01,2017,0.80000000,0.27232958,2.94734991,3.31734991,2223336.05700368,1553188.42773505,16717.49147168,4004.50647810,-12019.76297710,-0.00000006,4768883.30834147,4098735.67907284,670147.62926863,670147.62926863,43.05969432,50.10000000
2017-09-01,2017,0.64000000,0.27232958,2.94734991,3.31734991,2194727.52456549,1514200.59149216,14769.72651018,4390.42270547,-43378.25894844,0.00000007,4789341.58655815,4108814.65348482,680526.93307333,680526.93307333,43.54741211,50.76000000
2017-10-01,2017,0.64000000,0.27232958,2.94734991,3.31734991,2248970.44533222,1558082.03639327,14667.46190392,4305.98603831,39575.45886282,-0.00000001,4837222.05552256,4146333.64658361,690888.40893895,690888.40893895,43.32149736,50.54000000
2017-11-01,2017,0.57000000,0.27232958,2.94734991,3.31734991,2225970.78982001,1526853.35281261,12300.46998315,4071.44191470,-35300.12549534,-0.00000002,4852557.49054365,4153440.05353625,699117.43700740,699117.43700740,43.52394117,50.85000000
2017-12-01,2017,0.54000000,0.27232958,2.94734991,3.31734991,2177104.98508228,1469882.79516387,12391.12193986,4286.36902885,-61256.92667759,-0.00000000,4854678.58647316,4147456.39655475,707222.18991841,707222.18991841,43.88649656,51.37000000
2018-01-01,2018,0.58000000,0.33665293,3.74548212,4.11548212,2289858.84571137,1576475.97054463,10130.77617314,3970.09092480,102623.08445597,-0.00000002,4904275.22797310,4190892.35280636,713382.87516674,713382.87516674,43.94891879,51.43000000
2018-02-01,2018,0.47000000,0.33665293,3.74548212,4.11548212,2298547.41040389,1580179.75402534,9834.47589461,4849.69468280,-1145.91120210,0.00000001,4957219.32260496,4238851.66622641,718367.65637855,718367.65637855,44.10536527,51.58000000
2018-03-01,2018,0.53000000,0.33665293,3.74548212,4.11548212,2246070.14005992,1520739.44017949,12360.64203566,5397.59853378,-64837.91237962,-0.00000001,4984707.59746103,4259376.89758060,725330.69988043,725330.69988043,44.28815538,51.83000000
2018-04-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2308722.55063479,1577343.51027605,10768.67570714,4720.33522883,51883.73486774,-0.00000001,5045749.25114781,4314370.21078907,731379.04035874,731379.04035874,43.80423499,51.23000000
2018-05-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2345018.03522857,1607039.29016484,11834.14981238,5234.44510739,24461.33478137,0.00000003,5133267.76233569,4395289.01727196,737978.74506373,737978.74506373,43.37691933,50.66000000
2018-06-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2360460.36513527,1615460.57701430,12620.26843391,5599.22537667,2822.06147276,0.00000003,5165402.55003335,4420402.76191238,744999.78812097,744999.78812097,43.39615778,50.71000000
2018-07-01,2018,0.54000000,0.33665293,3.74548212,4.11548212,2440099.61423089,1689141.54484238,10392.34337544,4434.06210790,69246.90572016,0.00000002,5186540.03898168,4435581.96959317,750958.06938851,750958.06938851,43.87228351,51.30000000
2018-08-01,2018,0.57000000,0.33665293,3.74548212,4.11548212,2488338.19917658,1729483.53125092,13358.07149301,5461.47295586,34880.51345274,-0.00000006,5223985.95084402,4465131.28291836,758854.66792566,758854.66792566,43.02743363,50.34000000
2018-09-01,2018,0.47000000,0.33665293,3.74548212,4.11548212,2488642.53555882,1723617.68666758,12287.33054270,6117.14957712,-11982.99416046,0.00000000,5246734.27852915,4481709.42963791,765024.84889124,765024.84889124,43.83704524,51.32000000
2018-10-01,2018,0.54000000,0.33665293,3.74548212,4.11548212,2538902.62128171,1766733.97363807,12572.34065670,5428.54190430,37687.74506620,-0.00000001,5231391.54928401,4459222.90164036,772168.64764365,772168.64764365,44.69117911,52.43000000
2018-11-01,2018,0.49000000,0.33665293,3.74548212,4.11548212,2550084.47011249,1771487.43534315,12317.08744793,5888.70032223,-1135.23861714,-0.00000001,5284132.65450226,4505535.61973292,778597.03476934,778597.03476934,44.50852670,52.20000000
2018-12-01,2018,0.49000000,0.33665293,3.74548212,4.11548212,2509463.41400522,1724474.38389390,12228.24736900,5836.25202703,-52849.30347631,0.00000004,5271982.25856809,4486993.22845677,784989.03011131,784989.03011131,44.91263837,52.77000000
2019-01-01,2019,0.54000000,0.38155994,4.30603998,4.67603998,2648692.64776370,1857629.55594896,11807.18433439,5733.12263096,127422.04942413,-0.00000004,5302682.26794308,4511619.17612833,791063.09181474,791063.09181474,45.18696055,53.11000000
2019-02-01,2019,0.49000000,0.38155994,4.30603998,4.67603998,2642024.58052066,1845626.03048595,11755.41812772,6419.95990775,-18423.48537080,0.00000004,5336549.58026456,4540151.03022986,796398.55003471,796398.55003471,45.18414335,53.11000000
2019-03-01,2019,0.47000000,0.38155994,4.30603998,4.67603998,2666139.75306091,1864116.75589235,12992.96073791,7368.51360406,11122.21180236,-0.00000002,5430958.99717434,4628936.00000578,802022.99716856,802022.99716856,45.20725816,53.04000000
2019-04-01,2019,0.52000000,0.38155994,4.30603998,4.67603998,2779574.25944865,1970584.66091297,14306.25572759,7339.65436047,99128.25066020,-0.00000005,5479642.89755948,4670653.29902380,808989.59853568,808989.59853568,45.22646250,53.06000000
2019-05-01,2019,0.54000000,0.38155994,4.30603998,4.67603998,2808538.87509499,1992275.34377683,14575.27090707,7301.33812459,14389.34473922,0.00000005,5480569.48199016,4664305.95067201,816263.53131815,816263.53131816,45.31906633,53.25000000
2019-06-01,2019,0.47000000,0.38155994,4.30603998,4.67603998,2775288.66048554,1953524.29983169,12970.05776186,7469.22842616,-46220.27237133,0.00000002,5498994.83125972,4677230.47060587,821764.36065385,821764.36065385,45.77719231,53.82000000
2019-07-01,2019,0.57000000,0.38155994,4.30603998,4.67603998,2839529.63192171,2010014.44816606,14657.17919464,6906.35609284,49583.79224150,0.00000003,5540964.86681113,4711449.68305548,829515.18375565,829515.18375565,46.14546030,54.27000000
2019-08-01,2019,0.50000000,0.38155994,4.30603998,4.67603998,2840829.63496587,2005253.60771783,13181.15539975,7120.31190736,-11881.15235552,-0.00000007,5617716.11207080,4782140.08482276,835576.02724804,835576.02724804,45.38069971,53.31000000
2019-09-01,2019,0.46000000,0.38155994,4.30603998,4.67603998,2755248.09066003,1914231.20258522,13126.41482675,7685.55399998,-98707.95913260,0.00000001,5580374.84612703,4739357.95805222,841016.88807481,841016.88807481,45.55592911,53.64000000
2019-10-01,2019,0.48000000,0.38155994,4.30603998,4.67603998,2790161.25739706,1943302.38035114,13048.15704774,7206.16807663,21865.00968930,-0.00000001,5549355.50652381,4702496.62947789,846858.87704592,846858.87704592,45.85254852,54.11000000
2019-11-01,2019,0.38000000,0.38155994,4.30603998,4.67603998,2778693.46851765,1928529.29220826,10993.58933047,7688.29006700,-22461.37820994,0.00000006,5602290.21568334,4752126.03937395,850164.17630939,850164.17630939,45.62720777,53.79000000
2019-12-01,2019,0.37000000,0.38155994,4.30603998,4.67603998,2644895.86473309,1791951.03634680,9781.58276064,7000.93068374,-143579.18654518,-0.00000002,5500104.15654906,4647159.32816277,852944.82838629,852944.82838629,46.21723662,54.70000000
2020-01-01,2020,0.38000000,0.39843038,4.51734150,4.88734150,2726526.65102165,1870849.73151654,9433.13503422,6701.04391540,73035.79808801,-838.14683367,5550452.09808218,4694775.17857708,855676.91950511,855676.91950511,44.99004538,53.19000000
2020-02-01,2020,0.29000000,0.39843038,4.51734150,4.88734150,2736841.32514975,1880846.70501831,5546.63619778,5228.93557145,4768.03793039,-0.00000007,5611015.18365574,4755020.56352430,855994.62013144,855994.62013143,44.53317670,52.55000000
2020-03-01,2020,0.34000000,0.39843038,4.51734150,4.88734150,2829386.74265010,1971382.66522086,10322.71564762,8313.25834982,82222.70185272,0.00000001,5758363.32808628,4900359.25065704,858004.07742924,858004.07742924,43.08606017,50.63000000
2020-04-01,2020,0.28000000,0.39843038,4.51734150,4.88734150,2954576.41790114,2096499.96553740,8469.92270091,8397.54776640,116719.75255011,0.00000002,5817892.35982149,4959815.90745774,858076.45236374,858076.45236374,43.95545541,51.56000000
2020-05-01,2020,0.24000000,0.39843038,4.51734150,4.88734150,3016695.68867819,2159878.51813906,7075.09692191,8334.37874652,55044.17385510,0.00000004,5929085.15083172,5072267.98029259,856817.17053913,856817.17053913,45.94832192,53.71000000
2020-06-01,2020,0.21000000,0.39843038,4.51734150,4.88734150,3128072.75458418,2273587.25008571,6505.57709121,8837.24313187,104871.48881484,-0.00000006,6153523.82836265,5299038.32386418,854485.50449847,854485.50449847,48.43044793,56.24000000
2020-07-01,2020,0.19000000,0.39843038,4.51734150,4.88734150,3271971.59097090,2420775.95835437,6276.33609125,9566.20797319,137622.50029538,0.00000009,6210041.65876820,5358846.02615167,851195.63261653,851195.63261653,50.15362990,58.12000000
2020-08-01,2020,0.16000000,0.39843038,4.51734150,4.88734150,3389798.37158623,2543398.24746302,5692.85698037,10488.36547370,112133.92363507,-0.00000011,6389754.49637395,5543354.37225075,846400.12412321,846400.12412321,50.88977482,58.66000000
2020-09-01,2020,0.16000000,0.39843038,4.51734150,4.88734150,3348684.02423349,2507162.76612934,5618.13783969,10497.00385875,-46732.48519247,0.00000004,6533712.35727131,5692191.09916716,841521.25810415,841521.25810415,51.66234963,59.30000000
2020-10-01,2020,0.16000000,0.39843038,4.51734150,4.88734150,3289832.53564426,2453000.83687748,5425.17241220,10114.73174957,-64276.66100139,-0.00000004,6574653.33363024,5737821.63486346,836831.69876678,836831.69876678,51.61257245,59.14000000
2020-11-01,2020,0.15000000,0.39843038,4.51734150,4.88734150,3162780.14155523,2330606.51499413,4750.48465849,9408.55686417,-131802.87874758,0.00000006,6558571.30962993,5726397.68306883,832173.62656110,832173.62656110,52.88467431,60.57000000
2020-12-01,2020,0.16000000,0.39843038,4.51734150,4.88734150,3046581.63859695,2218324.38563365,4690.35441433,8606.72801213,-120888.85737256,-0.00000005,6615755.20385280,5787497.95088950,828257.25296330,828257.25296330,53.68680344,61.37000000
2021-01-01,2021,0.15000000,0.83027115,10.06105489,10.43105489,3079341.56662451,2265964.42966764,4910.38988789,19790.50589432,27849.53813961,0.00000006,6670267.06301177,5856889.92605490,813377.13695687,813377.13695687,52.42891989,59.71000000
2021-02-01,2021,0.13000000,0.83027115,10.06105489,10.43105489,3036789.13282687,2239964.70103751,4474.04486792,21026.75003543,-47026.47866544,-0.00000012,6744244.11645560,5947419.68466624,796824.43178936,796824.43178936,52.47014567,59.50000000
2021-03-01,2021,0.20000000,0.83027115,10.06105489,10.43105489,2926682.68463040,2142816.97187165,6284.29597513,19243.01500573,-116390.74417164,0.00000004,6721063.14169952,5937197.42894077,783865.71275875,783865.71275875,51.70374957,58.53000000
2021-04-01,2021,0.21000000,0.83027115,10.06105489,10.43105489,3073071.69734232,2301829.21334201,6662.23615394,19285.46491238,139726.77655799,-0.00000001,6665275.14881441,5894032.66481410,771242.48400031,771242.48400031,51.03234563,57.71000000
2021-05-01,2021,0.27000000,0.83027115,10.06105489,10.43105489,3054027.69322856,2293917.00783862,8541.02913982,19672.82775019,-27585.03325367,0.00000009,6696353.78424999,5936243.09886005,760110.68538994,760110.68538994,51.00856958,57.54000000
2021-06-01,2021,0.31000000,0.83027115,10.06105489,10.43105489,2978879.18807072,2228029.30766182,9153.71641618,18414.52139722,-84302.22157392,-0.00000010,6729562.39478558,5978712.51437669,750849.88040890,750849.88040890,51.91068181,58.43000000
2021-07-01,2021,0.36000000,0.83027115,10.06105489,10.43105489,3030763.47474093,2288587.43998015,11964.16400485,20638.00965297,40919.79412160,-999.67145624,6797927.95269440,6055751.91793362,742176.03476078,742176.03476078,51.46285614,57.77000000
2021-08-01,2021,0.43000000,0.83027115,10.06105489,10.43105489,3052976.24453794,2316786.58195403,13069.77807216,19056.15024903,9142.99172483,0.00000002,6849857.48276417,6113667.82018026,736189.66258391,736189.66258391,51.04349448,57.19000000
2021-09-01,2021,0.44000000,0.83027115,10.06105489,10.43105489,3040241.80505018,2309822.80165536,13359.34771739,19130.00690647,-26093.78720514,-0.00000001,6939728.60430540,6209309.60091057,730419.00339482,730419.00339482,50.25800578,56.17000000
2021-10-01,2021,0.49000000,0.83027115,10.06105489,10.43105489,3269797.73619769,2544337.63738418,17257.76538741,22216.66996873,212298.16576007,0.00000003,7009119.31967467,6283659.22086116,725460.09881351,725460.09881351,49.48667203,55.20000000
2021-11-01,2021,0.59000000,0.83027115,10.06105489,10.43105489,3186682.87098722,2462960.19926397,18284.98499865,20022.41208890,-101399.85020910,-0.00000002,6978912.92948808,6255190.25776482,723722.67172325,723722.67172325,49.27849994,54.98000000
2021-12-01,2021,0.77000000,0.83027115,10.06105489,10.43105489,3117259.54614057,2389437.55154132,24604.15620943,20504.83333344,-94027.48105603,-0.00000005,6966925.20075086,6239103.20615161,727821.99459925,727821.99459925,49.35275861,55.11000000
2022-01-01,2022,0.73000000,0.49897924,5.78484196,6.15484196,3218835.80620008,2479298.37835325,24609.20138982,12893.76814224,76967.05866967,0.00000002,6973243.09966806,6233705.67182123,739537.42784683,739537.42784683,49.01508195,54.83000000
2022-02-01,2022,0.76000000,0.49897924,5.78484196,6.15484196,3227717.38646979,2475713.96518262,25219.83968446,12753.84624412,-16338.25941474,-0.00000001,7001664.30215048,6249660.88086331,752003.42128717,752003.42128717,49.50340055,55.46000000
2022-03-01,2022,0.93000000,0.49897924,5.78484196,6.15484196,3190988.15407778,2421909.95587163,29015.68331790,11940.90639892,-65744.91570996,0.00000005,7009269.26721945,6240191.06901330,769078.19820615,769078.19820615,50.44309364,56.66000000
2022-04-01,2022,0.83000000,0.49897924,5.78484196,6.15484196,3260449.91005469,2475826.76393973,28590.30500652,13045.35709771,40871.45097038,0.00000001,7075133.23072076,6290510.08460580,784623.14611496,784623.14611496,50.14531277,56.40000000
2022-05-01,2022,1.03000000,0.49897924,5.78484196,6.15484196,3228400.29715111,2422813.39864019,33163.38820118,12199.63580522,-65213.00110474,-0.00000002,7098469.68214822,6292882.78363730,805586.89851092,805586.89851092,50.45143182,56.91000000
2022-06-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3189013.79916275,2362331.45321504,33332.76507486,12237.31763806,-72719.26306319,-0.00000003,7174528.52350640,6347846.17755868,826682.34594771,826682.34594771,49.57396436,56.03000000
2022-07-01,2022,1.03000000,0.49897924,5.78484196,6.15484196,3322104.05169305,2472037.23285501,36473.48859455,13089.01570423,96616.76393574,0.00000001,7217112.26615166,6367045.44731363,850066.81883803,850066.81883803,49.04233762,55.59000000
2022-08-01,2022,1.17000000,0.49897924,5.78484196,6.15484196,3430749.72879737,2554502.51871679,38351.11417198,12170.72292943,70294.56293237,-0.00000003,7231619.17538753,6355371.96530695,876247.21008058,876247.21008058,49.25848417,56.05000000
2022-09-01,2022,1.07000000,0.49897924,5.78484196,6.15484196,3356995.31899041,2456320.61830098,37421.22546853,12993.73485968,-111175.63527552,0.00000003,7262409.89547093,6361735.19478150,900674.70068943,900674.70068944,49.08123173,56.03000000
2022-10-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3427392.12258248,2503514.41791689,36138.66964695,12935.66567079,34258.13394509,0.00000003,7297886.22368690,6374008.51902131,923877.70466559,923877.70466559,48.89319811,55.98000000
2022-11-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3376684.57350746,2430329.87747773,34974.35111675,12497.35975261,-85681.90019170,-0.00000007,7290852.55119893,6344497.85516920,946354.69602973,946354.69602973,48.56584642,55.81000000
2022-12-01,2022,1.12000000,0.49897924,5.78484196,6.15484196,3269588.27164342,2296680.16415486,39086.83390191,12533.42244308,-146183.13576600,0.00000005,7224882.23036494,6251974.12287638,972908.10748856,972908.10748856,48.57149173,56.13000000
2023-01-01,2023,1.12000000,0.40670423,4.62111393,4.99111393,3546884.15645575,2544589.79781271,39448.61086153,10062.35970705,237847.27395084,-0.00000004,7257238.78200899,6254944.42336595,1002294.35864304,1002294.35864304,47.59358779,55.22000000
2023-02-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3595771.27620603,2570835.92416779,33156.50437088,10515.51097568,15730.61537942,-0.00000002,7351858.08190507,6326922.72986683,1024935.35203824,1024935.35203824,47.94337178,55.71000000
2023-03-01,2023,1.17000000,0.40670423,4.62111393,4.99111393,3528644.88509235,2471549.44049864,42796.12262065,10636.03006518,-109922.51373433,-0.00000000,7398049.66291852,6340954.21832481,1057095.44459371,1057095.44459371,47.98110763,55.98000000
2023-04-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3496761.75618051,2415994.59597583,34288.77279628,10617.05718530,-66171.90170811,-0.00000001,7456708.21847707,6375941.05827239,1080767.16020468,1080767.16020468,47.80646555,55.91000000
2023-05-01,2023,1.12000000,0.40670423,4.62111393,4.99111393,3674574.28049105,2564272.32715049,39426.73027002,9891.93713415,138385.79304036,0.00100016,7563933.30258500,6453631.34924444,1110301.95334056,1110301.95334056,48.28321238,56.59000000
2023-06-01,2023,1.07000000,0.40670423,4.62111393,4.99111393,3593867.13753595,2454371.28917042,39732.98869151,10539.09366654,-120440.13164645,-0.00000016,7594036.70255904,6454540.85419351,1139495.84836553,1139495.84836553,49.11003004,57.78000000
2023-07-01,2023,1.07000000,0.40670423,4.62111393,4.99111393,3821830.47298797,2651626.51442353,41473.97166601,10765.86146710,186489.36378601,0.00000000,7685542.66878282,6515338.71021838,1170203.95856444,1170203.95856444,49.45712707,58.34000000
2023-08-01,2023,1.14000000,0.40670423,4.62111393,4.99111393,3840124.01472239,2636720.36643796,44120.51134487,10920.82162488,-25826.96961049,0.00000004,7771630.84032344,6568227.19203901,1203403.64828443,1203403.64828443,49.59365409,58.68000000
2023-09-01,2023,0.97000000,0.40670423,4.62111393,4.99111393,3833895.03262388,2602368.43033610,39492.40026683,11369.44626348,-45721.38236541,0.00000007,7826080.16239448,6594553.56010670,1231526.60228778,1231526.60228778,49.60610676,58.87000000
2023-10-01,2023,1.00000000,0.40670423,4.62111393,4.99111393,3897695.49815349,2638219.27594611,38607.77485552,10658.15493591,25192.69067407,0.00000002,7913479.77939958,6654003.55719220,1259476.22220738,1259476.22220738,49.48368104,58.85000000
2023-11-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3883523.19446551,2598929.03874025,35842.93682630,10725.00330842,-50015.24051428,0.00000000,7972577.48348412,6687983.32775886,1284594.15572526,1284594.15572526,49.56903030,59.09000000
2023-12-01,2023,0.89000000,0.40670423,4.62111393,4.99111393,3892563.64661376,2582620.74551964,36515.77719593,11167.03182707,-27475.32504769,0.00000001,8079270.02452043,6769327.12342631,1309942.90109412,1309942.90109412,50.63210375,60.43000000
2024-01-01,2024,0.97000000,0.42343924,4.83129579,5.20129579,4217917.29491471,2879232.10391908,40461.04128280,11718.75138129,284892.60701815,0.00000000,8210714.54007836,6872029.34908273,1338685.19099563,1338685.19099563,49.84089335,59.55000000
2024-02-01,2024,0.80000000,0.42343924,4.83129579,5.20129579,4257034.03533935,2896346.62460222,34448.97007449,12446.75033299,4667.77035015,0.00000000,8301795.55654933,6941108.14581220,1360687.41073713,1360687.41073713,50.43338402,60.32000000
2024-03-01,2024,0.83000000,0.42343924,4.83129579,5.20129579,4227743.65085107,2842647.27836029,37385.53521868,12976.57346503,-66675.91970696,-0.00000000,8347113.99401886,6962017.62152807,1385096.37249078,1385096.37249079,50.53586761,60.59000000
2024-04-01,2024,0.89000000,0.42343924,4.83129579,5.20129579,4346012.80640962,2934788.03355362,38418.51787347,12290.11750825,79850.63768508,0.00000000,8424193.18606139,7012968.41320539,1411224.77285600,1411224.77285600,50.41496055,60.56000000
2024-05-01,2024,0.83000000,0.42343924,4.83129579,5.20129579,4365576.94575384,2929993.65430973,37160.63979902,12802.12121092,-17596.50045480,0.00000000,8522783.42345976,7087200.13201566,1435583.29144411,1435583.29144411,50.91637820,61.23000000
2024-06-01,2024,0.79000000,0.42343924,4.83129579,5.20129579,4434517.63783342,2974801.22945726,37692.69803532,13559.58110327,31247.99404426,0.00000000,8691534.95350655,7231818.54513039,1459716.40837616,1459716.40837616,50.98821357,61.28000000
2024-07-01,2024,0.91000000,0.42343924,4.83129579,5.20129579,4615727.62990994,3128036.84363774,40669.21233066,12694.83443462,140540.77974586,0.00000000,8826381.74050567,7338690.95423348,1487690.78627220,1487690.78627220,50.64359090,60.91000000
2024-08-01,2024,0.87000000,0.42343924,4.83129579,5.20129579,4880772.37038301,3364032.78661557,43346.07360225,14297.27610701,221698.66687082,0.00000000,8898037.20911912,7381297.62535169,1516739.58376744,1516739.58376744,50.66843938,61.08000000
2024-09-01,2024,0.84000000,0.42343924,4.83129579,5.20129579,4857868.01118327,3314741.65334501,40435.96422072,14049.19014990,-63340.32342046,0.00000000,8928002.71078386,7384876.35294560,1543126.35783826,1543126.35783826,50.83718222,61.46000000
2024-10-01,2024,0.93000000,0.42343924,4.83129579,5.20129579,4924737.88661733,3349434.69142829,46679.04383774,14502.20648696,20190.83159632,0.00000000,9031877.39305103,7456574.19786199,1575303.19518904,1575303.19518904,50.45969903,61.12000000
2024-11-01,2024,0.79000000,0.42343924,4.83129579,5.20129579,4921991.58276835,3320342.36386179,41460.16266889,15114.13895138,-44206.46651787,0.00000000,9091103.82952972,7489454.61062316,1601649.21890656,1601649.21890656,50.24492573,60.99000000
2024-12-01,2024,0.93000000,0.42343924,4.83129579,5.20129579,4757243.88275394,3124098.34027402,45459.06320905,13962.73963568,-210206.76322346,0.00000000,8984236.59444961,7351091.05196968,1633145.54247993,1633145.54247992,50.15694731,61.30000000
2025-01-01,2025,1.01000000,0.37823049,4.26438490,4.63438490,4884227.09728095,3213252.31026066,50166.48802100,12337.24348064,76816.72650601,-0.00000000,8939978.05326568,7269003.26624539,1670974.78702029,1670974.78702029,49.57407350,60.97000000
2025-02-01,2025,0.99000000,0.37823049,4.26438490,4.63438490,4845648.69214936,3138248.16860583,48654.90564087,12229.16911763,-87233.31077246,-0.00000000,9045259.98359210,7337859.46004857,1707400.52354353,1707400.52354353,49.59098463,61.13000000
2025-03-01,2025,0.96000000,0.37823049,4.26438490,4.63438490,4788509.35833540,3046219.59463771,46841.55265697,11952.31250281,-103980.88647093,0.00000000,9095938.26583099,7353648.50213330,1742289.76369769,1742289.76369769,49.55823578,61.30000000
2025-04-01,2025,1.06000000,0.37823049,4.26438490,4.63438490,4886021.55957480,3103155.69096086,52491.21851210,11915.11359586,45020.98272730,-0.00000000,9176310.11083884,7393444.24222490,1782865.86861394,1782865.86861394,49.34973365,61.25000000
2025-05-01,2025,1.14000000,0.37823049,4.26438490,4.63438490,5017978.71360002,3188397.40796314,59187.19318765,12471.75616470,72769.96083757,0.00000000,9264686.01242886,7435104.70679197,1829581.30563688,1829581.30563688,49.52356840,61.71000000
2025-06-01,2025,1.10000000,0.37823049,4.26438490,4.63438490,5035581.50688977,3163772.46529853,54032.68190174,11804.94594738,-36429.88861199,-0.00000000,9388792.92388345,7516983.88229221,1871809.04159124,1871809.04159124,50.11966872,62.60000000
2025-07-01,2025,1.28000000,0.37823049,4.26438490,4.63438490,5255975.00975371,3329346.13678143,67317.54055310,12497.70917207,153075.96231084,-0.00000000,9555157.65047206,7628528.77749979,1926628.87297228,1926628.87297228,50.62449281,63.41000000
2025-08-01,2025,1.16000000,0.37823049,4.26438490,4.63438490,5222293.98380880,3244853.63852484,64037.85083554,13226.37852386,-97718.87678045,0.00000000,9619767.40967564,7642327.06439168,1977440.34528396,1977440.34528396,50.87593123,64.04000000
2025-09-01,2025,1.22000000,0.37823049,4.26438490,4.63438490,5221782.76487266,3193859.15432881,62528.26774248,12045.00248259,-63039.48667862,0.00000000,9748473.47956028,7720549.86901643,2027923.61054385,2027923.61054385,51.13784287,64.57000000
2025-10-01,2025,1.28000000,0.37823049,4.26438490,4.63438490,5319814.99244199,3235252.99285177,69133.21725747,12494.82821110,28899.01031186,-0.00000000,9855839.29277541,7771277.29318519,2084561.99959022,2084561.99959022,50.99983882,64.68000000
2025-11-01,2025,1.05000000,0.37823049,4.26438490,4.63438490,5334223.55374942,3203365.69971522,59282.82444797,12986.97000399,-44874.26314054,0.00000000,9990926.09271951,7860068.23868531,2130857.85403420,2130857.85403420,51.27845437,65.18000000
2025-12-01,2025,1.22000000,0.37823049,4.26438490,4.63438490,5286916.60437279,3104080.84932025,63869.00440713,11891.10338879,-111175.95378376,0.00000000,10017919.13888715,7835083.38383461,2182835.75505254,2182835.75505254,51.02465221,65.24000000
