titulo,numero,tipo,libera_captacao,libera_captacao_inicial,data_portaria,data_publicacao,edicao,secao,pagina,orgao,url,url_title,qtd_projetos,valor_total_anexo,lei_8313,texto_art1
"PORTARIA SEFIC/MINC Nº 21, DE 22 DE ABRIL DE 2026",21,reducao_valor,False,False,2026-04-22,2026-04-24,76,,15,Ministério da Cultura/Secretaria do Audiovisual,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-21-de-22-de-abril-de-2026-701135777,portaria-sefic/minc-n-21-de-22-de-abril-de-2026-701135777,24,20292097.68,True,"da Portaria nº 1.201, de 18 de dezembro de 2009, resolve: Art. 1.º - Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 235, DE 23 DE ABRIL DE 2026",235,complementacao_valor,True,False,2026-04-23,2026-04-24,76,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-235-de-23-de-abril-de-2026-701163155,portaria-sefic/minc-n-235-de-23-de-abril-de-2026-701163155,1,50048.22,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 236, DE 23 DE ABRIL DE 2026",236,prorrogacao_prazo,True,False,2026-04-23,2026-04-24,76,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-236-de-23-de-abril-de-2026-701159881,portaria-sefic/minc-n-236-de-23-de-abril-de-2026-701159881,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 237, DE 23 DE ABRIL DE 2026",237,alteracao_projeto,False,False,2026-04-23,2026-04-24,76,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-237-de-23-de-abril-de-2026-701164209,portaria-sefic/minc-n-237-de-23-de-abril-de-2026-701164209,5,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 238, DE 24 DE ABRIL DE 2026",238,homologacao_captacao,True,True,2026-04-24,2026-04-27,77,,10,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-238-de-24-de-abril-de-2026-701373163,portaria-sefic/minc-n-238-de-24-de-abril-de-2026-701373163,70,65571591.519999996,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 239, DE 24 DE ABRIL DE 2026",239,complementacao_valor,True,False,2026-04-24,2026-04-27,77,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-239-de-24-de-abril-de-2026-701452668,portaria-sefic/minc-n-239-de-24-de-abril-de-2026-701452668,5,350185.7,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 240, DE 24 DE ABRIL DE 2026",240,prorrogacao_prazo,True,False,2026-04-24,2026-04-27,77,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-240-de-24-de-abril-de-2026-701479974,portaria-sefic/minc-n-240-de-24-de-abril-de-2026-701479974,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 241, DE 24 DE ABRIL DE 2026",241,reducao_valor,False,False,2026-04-24,2026-04-27,77,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-241-de-24-de-abril-de-2026-701458658,portaria-sefic/minc-n-241-de-24-de-abril-de-2026-701458658,9,1677561.9300000002,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 242, DE 24 DE ABRIL DE 2026",242,alteracao_projeto,False,False,2026-04-24,2026-04-27,77,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-242-de-24-de-abril-de-2026-701470716,portaria-sefic/minc-n-242-de-24-de-abril-de-2026-701470716,4,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 243, DE 27 DE ABRIL DE 2026",243,homologacao_captacao,True,True,2026-04-27,2026-04-28,78,,31,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-243-de-27-de-abril-de-2026-702049122,portaria-sefic/minc-n-243-de-27-de-abril-de-2026-702049122,68,74256366.3,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 244, DE 27 DE ABRIL DE 2026",244,complementacao_valor,True,False,2026-04-27,2026-04-28,78,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-244-de-27-de-abril-de-2026-702068320,portaria-sefic/minc-n-244-de-27-de-abril-de-2026-702068320,7,4081999.4299999997,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 245, DE 27 DE ABRIL DE 2026",245,prorrogacao_prazo,True,False,2026-04-27,2026-04-28,78,,37,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-245-de-27-de-abril-de-2026-702072941,portaria-sefic/minc-n-245-de-27-de-abril-de-2026-702072941,20,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 246, DE 27 DE ABRIL DE 2026",246,reducao_valor,False,False,2026-04-27,2026-04-28,78,,37,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-246-de-27-de-abril-de-2026-702059773,portaria-sefic/minc-n-246-de-27-de-abril-de-2026-702059773,7,1380472.38,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 247, DE 27 DE ABRIL DE 2026",247,alteracao_projeto,False,False,2026-04-27,2026-04-28,78,,38,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-247-de-27-de-abril-de-2026-702058287,portaria-sefic/minc-n-247-de-27-de-abril-de-2026-702058287,4,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 248, DE 28 DE ABRIL DE 2026",248,homologacao_captacao,True,True,2026-04-28,2026-04-29,79,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-248-de-28-de-abril-de-2026-702094525,portaria-sefic/minc-n-248-de-28-de-abril-de-2026-702094525,39,33290456.15,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 249, DE 28 DE ABRIL DE 2026",249,complementacao_valor,True,False,2026-04-28,2026-04-29,79,,19,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-249-de-28-de-abril-de-2026-702087537,portaria-sefic/minc-n-249-de-28-de-abril-de-2026-702087537,3,1298957.47,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 250, DE 28 DE ABRIL DE 2026",250,prorrogacao_prazo,True,False,2026-04-28,2026-04-29,79,,19,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-250-de-28-de-abril-de-2026-702097331,portaria-sefic/minc-n-250-de-28-de-abril-de-2026-702097331,7,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 251, DE 28 DE ABRIL DE 2026",251,reducao_valor,False,False,2026-04-28,2026-04-29,79,,19,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-251-de-28-de-abril-de-2026-702114767,portaria-sefic/minc-n-251-de-28-de-abril-de-2026-702114767,6,1092110.87,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 252, DE 28 DE ABRIL DE 2026",252,alteracao_projeto,False,False,2026-04-28,2026-04-29,79,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-252-de-28-de-abril-de-2026-702100475,portaria-sefic/minc-n-252-de-28-de-abril-de-2026-702100475,1,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 253, DE 29 DE ABRIL DE 2026",253,homologacao_captacao,True,True,2026-04-29,2026-04-30,80,,74,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-253-de-29-de-abril-de-2026-702415197,portaria-sefic/minc-n-253-de-29-de-abril-de-2026-702415197,108,78849241.28,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 254, DE 29 DE ABRIL DE 2026",254,complementacao_valor,True,False,2026-04-29,2026-04-30,80,,82,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-254-de-29-de-abril-de-2026-702423045,portaria-sefic/minc-n-254-de-29-de-abril-de-2026-702423045,2,302007.07999999996,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 255, DE 29 DE ABRIL DE 2026",255,prorrogacao_prazo,True,False,2026-04-29,2026-04-30,80,,82,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-255-de-29-de-abril-de-2026-702410577,portaria-sefic/minc-n-255-de-29-de-abril-de-2026-702410577,5,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 256, DE 29 DE ABRIL DE 2026",256,reducao_valor,False,False,2026-04-29,2026-04-30,80,,82,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-256-de-29-de-abril-de-2026-702423999,portaria-sefic/minc-n-256-de-29-de-abril-de-2026-702423999,10,413159.26,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 257, DE 29 DE ABRIL DE 2026",257,outra,False,False,2026-04-29,2026-04-30,80,,82,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-257-de-29-de-abril-de-2026-702408175,portaria-sefic/minc-n-257-de-29-de-abril-de-2026-702408175,0,,False,"Tornar público o descredenciamento do perito do Banco de Pareceristas da Secretaria de Economia Criativa e Fomento Cultura, a pedido, conforme disposto no Art. 19 da Instrução Normativa MinC nº 9, de 17 de novembro de 2023, o qual foi habilitado por meio do Edital de Chamamento Público SEFIC/MinC nº 2/2023, nas áreas e segmentos constantes no"
"PORTARIA SEFIC/MINC Nº 258, DE 30 DE ABRIL DE 2026",258,homologacao_captacao,True,True,2026-04-30,2026-05-04,81,,19,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-258-de-30-de-abril-de-2026-702858163,portaria-sefic/minc-n-258-de-30-de-abril-de-2026-702858163,51,32417450.96,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 259, DE 30 DE ABRIL DE 2026",259,complementacao_valor,True,False,2026-04-30,2026-05-04,81,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-259-de-30-de-abril-de-2026-702850012,portaria-sefic/minc-n-259-de-30-de-abril-de-2026-702850012,1,144845.56,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 260, DE 30 DE ABRIL DE 2026",260,prorrogacao_prazo,True,False,2026-04-30,2026-05-04,81,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-260-de-30-de-abril-de-2026-702835702,portaria-sefic/minc-n-260-de-30-de-abril-de-2026-702835702,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 261, DE 30 DE ABRIL DE 2026",261,reducao_valor,False,False,2026-04-30,2026-05-04,81,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-261-de-30-de-abril-de-2026-702829365,portaria-sefic/minc-n-261-de-30-de-abril-de-2026-702829365,9,11147339.91,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 262, DE 4 DE MAIO DE 2026",262,homologacao_captacao,True,True,2026-05-04,2026-05-05,82,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-262-de-4-de-maio-de-2026-703203501,portaria-sefic/minc-n-262-de-4-de-maio-de-2026-703203501,77,186881717.54,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 263, DE 4 DE MAIO DE 2026",263,complementacao_valor,True,False,2026-05-04,2026-05-05,82,,26,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-263-de-4-de-maio-de-2026-703196995,portaria-sefic/minc-n-263-de-4-de-maio-de-2026-703196995,1,64800.0,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 264, DE 4 DE MAIO DE 2026",264,prorrogacao_prazo,True,False,2026-05-04,2026-05-05,82,,26,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-264-de-4-de-maio-de-2026-703168764,portaria-sefic/minc-n-264-de-4-de-maio-de-2026-703168764,71,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 265, DE 4 DE MAIO DE 2026",265,reducao_valor,False,False,2026-05-04,2026-05-05,82,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-265-de-4-de-maio-de-2026-703185976,portaria-sefic/minc-n-265-de-4-de-maio-de-2026-703185976,7,1426931.6300000001,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 266, DE 4 DE MAIO DE 2026",266,alteracao_projeto,False,False,2026-05-04,2026-05-05,82,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-266-de-4-de-maio-de-2026-703203000,portaria-sefic/minc-n-266-de-4-de-maio-de-2026-703203000,3,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 267, DE 5 DE MAIO DE 2026",267,homologacao_captacao,True,True,2026-05-05,2026-05-06,83,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-267-de-5-de-maio-de-2026-703471965,portaria-sefic/minc-n-267-de-5-de-maio-de-2026-703471965,57,65911161.48,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 268, DE 5 DE MAIO DE 2026",268,complementacao_valor,True,False,2026-05-05,2026-05-06,83,,49,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-268-de-5-de-maio-de-2026-703473438,portaria-sefic/minc-n-268-de-5-de-maio-de-2026-703473438,1,47371.5,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 269, DE 5 DE MAIO DE 2026",269,prorrogacao_prazo,True,False,2026-05-05,2026-05-06,83,,49,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-269-de-5-de-maio-de-2026-703468689,portaria-sefic/minc-n-269-de-5-de-maio-de-2026-703468689,10,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 270, DE 5 DE MAIO DE 2026",270,reducao_valor,False,False,2026-05-05,2026-05-06,83,,49,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-270-de-5-de-maio-de-2026-703481691,portaria-sefic/minc-n-270-de-5-de-maio-de-2026-703481691,4,94186.91,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 271, DE 5 DE MAIO DE 2026",271,alteracao_projeto,False,False,2026-05-05,2026-05-06,83,,50,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-271-de-5-de-maio-de-2026-703479995,portaria-sefic/minc-n-271-de-5-de-maio-de-2026-703479995,3,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 272, DE 6 DE MAIO DE 2026",272,homologacao_captacao,True,True,2026-05-06,2026-05-07,84,,35,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-272-de-6-de-maio-de-2026-703867674,portaria-sefic/minc-n-272-de-6-de-maio-de-2026-703867674,142,350940753.21,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 273, DE 6 DE MAIO DE 2026",273,complementacao_valor,True,False,2026-05-06,2026-05-07,84,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-273-de-6-de-maio-de-2026-703866133,portaria-sefic/minc-n-273-de-6-de-maio-de-2026-703866133,7,213434.69,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 274, DE 6 DE MAIO DE 2026",274,prorrogacao_prazo,True,False,2026-05-06,2026-05-07,84,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-274-de-6-de-maio-de-2026-703849853,portaria-sefic/minc-n-274-de-6-de-maio-de-2026-703849853,5,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 275, DE 6 DE MAIO DE 2026",275,reducao_valor,False,False,2026-05-06,2026-05-07,84,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-275-de-6-de-maio-de-2026-703851412,portaria-sefic/minc-n-275-de-6-de-maio-de-2026-703851412,8,251204.96,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 276, DE 6 DE MAIO DE 2026",276,alteracao_projeto,False,False,2026-05-06,2026-05-07,84,,46,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-276-de-6-de-maio-de-2026-703859281,portaria-sefic/minc-n-276-de-6-de-maio-de-2026-703859281,28,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 277, DE 7 DE MAIO DE 2026",277,complementacao_valor,True,False,2026-05-07,2026-05-08,85,,85,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-277-de-7-de-maio-de-2026-704094713,portaria-sefic/minc-n-277-de-7-de-maio-de-2026-704094713,1,0.15,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 278, DE 7 DE MAIO DE 2026",278,prorrogacao_prazo,True,False,2026-05-07,2026-05-08,85,,86,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-278-de-7-de-maio-de-2026-704105793,portaria-sefic/minc-n-278-de-7-de-maio-de-2026-704105793,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 279, DE 7 DE MAIO DE 2026",279,alteracao_projeto,False,False,2026-05-07,2026-05-08,85,,86,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-279-de-7-de-maio-de-2026-704105206,portaria-sefic/minc-n-279-de-7-de-maio-de-2026-704105206,1,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 280, DE 8 DE MAIO DE 2026",280,complementacao_valor,True,False,2026-05-08,2026-05-11,86,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-280-de-8-de-maio-de-2026-704422943,portaria-sefic/minc-n-280-de-8-de-maio-de-2026-704422943,1,207830.8,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 281, DE 8 DE MAIO DE 2026",281,prorrogacao_prazo,True,False,2026-05-08,2026-05-11,86,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-281-de-8-de-maio-de-2026-704412767,portaria-sefic/minc-n-281-de-8-de-maio-de-2026-704412767,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 282, DE 8 DE MAIO DE 2026",282,alteracao_projeto,False,False,2026-05-08,2026-05-11,86,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-282-de-8-de-maio-de-2026-704413475,portaria-sefic/minc-n-282-de-8-de-maio-de-2026-704413475,8,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 283, DE 11 DE MAIO DE 2026",283,homologacao_captacao,True,True,2026-05-11,2026-05-12,87,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-283-de-11-de-maio-de-2026-704757520,portaria-sefic/minc-n-283-de-11-de-maio-de-2026-704757520,176,223110410.28,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 284, DE 11 DE MAIO DE 2026",284,complementacao_valor,True,False,2026-05-11,2026-05-12,87,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-284-de-11-de-maio-de-2026-704746460,portaria-sefic/minc-n-284-de-11-de-maio-de-2026-704746460,8,1620464.99,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 285, DE 11 DE MAIO DE 2026",285,prorrogacao_prazo,True,False,2026-05-11,2026-05-12,87,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-285-de-11-de-maio-de-2026-704743498,portaria-sefic/minc-n-285-de-11-de-maio-de-2026-704743498,11,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 286, DE 11 DE MAIO DE 2026",286,reducao_valor,False,False,2026-05-11,2026-05-12,87,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-286-de-11-de-maio-de-2026-704745021,portaria-sefic/minc-n-286-de-11-de-maio-de-2026-704745021,23,5116235.66,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 287, DE 12 DE MAIO DE 2026",287,homologacao_captacao,True,True,2026-05-12,2026-05-13,88,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-287-de-12-de-maio-de-2026-705063999,portaria-sefic/minc-n-287-de-12-de-maio-de-2026-705063999,62,66028437.63,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 288, DE 12 DE MAIO DE 2026",288,complementacao_valor,True,False,2026-05-12,2026-05-13,88,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-288-de-12-de-maio-de-2026-705062785,portaria-sefic/minc-n-288-de-12-de-maio-de-2026-705062785,11,918694.79,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 289, DE 12 DE MAIO DE 2026",289,prorrogacao_prazo,True,False,2026-05-12,2026-05-13,88,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-289-de-12-de-maio-de-2026-705064827,portaria-sefic/minc-n-289-de-12-de-maio-de-2026-705064827,2,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 290, DE 12 DE MAIO DE 2026",290,reducao_valor,False,False,2026-05-12,2026-05-13,88,,19,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-290-de-12-de-maio-de-2026-705087599,portaria-sefic/minc-n-290-de-12-de-maio-de-2026-705087599,30,12846958.99,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 291, DE 12 DE MAIO DE 2026",291,alteracao_projeto,False,False,2026-05-12,2026-05-13,88,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-291-de-12-de-maio-de-2026-705083224,portaria-sefic/minc-n-291-de-12-de-maio-de-2026-705083224,15,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
