Mês,Dívida bruta — abertura (R$ milhões),Dívida bruta — abertura (% PIB),Fatores condicionantes (R$ milhões),Fatores condicionantes (% PIB),Necessidade de financiamento da DBGG (R$ milhões),Necessidade de financiamento da DBGG (% PIB),Juros nominais (R$ milhões),Juros nominais (% PIB),Emissões líquidas (R$ milhões),Emissões líquidas (% PIB),Ajuste cambial (R$ milhões),Ajuste cambial (% PIB),Dívida interna indexada ao câmbio (R$ milhões),Dívida interna indexada ao câmbio (% PIB),Dívida externa — metodológico (R$ milhões),Dívida externa — metodológico (% PIB),Dívida externa — outros ajustes (R$ milhões),Dívida externa — outros ajustes (% PIB),Reconhecimento de dívidas (R$ milhões),Reconhecimento de dívidas (% PIB),Privatizações (R$ milhões),Privatizações (% PIB),Efeito do crescimento do PIB sobre a dívida (p.p. do PIB),Variação mensal da dívida bruta (R$ milhões),Variação mensal da dívida bruta (p.p. do PIB),Dívida bruta — fechamento (R$ milhões),Dívida bruta — fechamento (% PIB),PIB acumulado em 12 meses (R$ milhões),Publicação BCB
2018-02-28,4904275.227973,74.440201,52944.094632,0.801939,47399.491429,0.717955,29671.804997,0.449436,17727.686432,0.268519,6856.928201,0.103861,1031.253474,0.015620,5825.674727,0.088241,-1312.324998,-0.019878,0.000000,0.000000,0.000000,0.000000,-0.160038,52944.094632,0.641901,4957219.322605,75.086490,6602012.304711,201807
2018-03-31,4957219.322605,75.086490,27488.274856,0.415481,21672.881198,0.327582,34135.181252,0.515948,-12462.300054,-0.188366,6557.261772,0.099112,1025.881584,0.015506,5531.380188,0.083606,-741.868114,-0.011213,0.000000,0.000000,0.000000,0.000000,-0.153500,27488.274856,0.261981,4984707.597461,75.343095,6616011.222534,201808
2018-04-30,4984707.597461,75.343095,61041.653687,0.917751,49011.375243,0.736878,29710.023767,0.446685,19301.351476,0.290192,13142.680265,0.197598,2094.077678,0.031484,11048.602587,0.166114,-1112.401821,-0.016725,0.000000,0.000000,0.000000,0.000000,-0.398878,61041.653687,0.518873,5045749.251148,75.861967,6651223.831423,201809
2018-05-31,5045749.251148,75.861967,87518.511188,1.315935,67382.788978,1.013173,35972.639167,0.540887,31410.149811,0.472285,21453.676959,0.322579,3454.938089,0.051949,17998.738870,0.270630,-1751.532749,-0.026336,433.578000,0.006519,0.000000,0.000000,0.010028,87518.511188,1.325964,5133267.762336,77.184215,6650670.455622,201810
2018-06-30,5133267.762336,77.184215,32134.787697,0.481179,22855.412067,0.342232,40710.594893,0.609592,-17855.182826,-0.267360,9910.617069,0.148399,1591.932603,0.023837,8318.684466,0.124562,-631.241438,-0.009452,0.000000,0.000000,0.000000,0.000000,-0.318306,32134.787697,0.162873,5165402.550033,77.345603,6678340.273499,201811
2018-07-31,5165402.550033,77.345603,21137.488948,0.315397,29811.197865,0.444820,39457.049082,0.588747,-9645.851217,-0.143928,-8376.742283,-0.124991,-1345.756585,-0.020080,-7030.985698,-0.104911,1902.975017,0.028395,-2199.941651,-0.032826,0.000000,0.000000,-0.306375,21137.488948,0.009022,5186540.038982,77.389520,6701863.601165,201812
2018-08-31,5186540.038982,77.389520,37445.911862,0.556424,9044.734078,0.134399,36065.737793,0.535915,-27021.003715,-0.401516,31445.099035,0.467255,5087.761340,0.075601,26357.337696,0.391654,-3043.921251,-0.045231,0.000000,0.000000,0.000000,0.000000,-0.322858,37445.911862,0.233565,5223985.950844,77.625278,6729748.449144,201901
2018-09-30,5223985.950844,77.625278,22748.327685,0.336917,34447.718536,0.510192,32300.621466,0.478392,2147.097070,0.031800,-10823.728923,-0.160306,-1692.998591,-0.025074,-9130.730332,-0.135232,-879.044241,-0.013019,3.382314,0.000050,0.000000,0.000000,-0.256950,22748.327685,0.079966,5246734.278529,77.707325,6751917.249440,201902
2018-10-31,5246734.278529,77.707325,-15342.729245,-0.225971,5267.611965,0.077583,35267.784961,0.519432,-30000.172995,-0.441850,-23584.805034,-0.347363,-3682.913673,-0.054243,-19901.891362,-0.293120,541.454737,0.007975,2433.009087,0.035834,0.000000,0.000000,-0.432183,-15342.729245,-0.658155,5231391.549284,77.049170,6789679.286038,201903
2018-11-30,5231391.549284,77.049170,52741.105218,0.773937,41198.098610,0.604552,30107.069057,0.441799,11091.029553,0.162753,12037.780087,0.176646,1863.412472,0.027344,10174.367615,0.149301,-494.773479,-0.007260,0.000000,0.000000,0.000000,0.000000,-0.281260,52741.105218,0.492677,5284132.654502,77.540750,6814652.480273,201904
2018-12-31,5284132.654502,77.540750,-12150.395934,-0.177960,-13032.862546,-0.190885,27801.859752,0.407199,-40834.722298,-0.598084,948.660939,0.013895,147.246312,0.002157,801.414627,0.011738,-66.194327,-0.000970,0.000000,0.000000,0.000000,0.000000,-0.148870,-12150.395934,-0.326830,5271982.258568,77.215905,6827585.907386,201905
2019-01-31,5271982.258568,77.215905,30700.009375,0.448333,48142.372525,0.703056,35722.144648,0.521675,12420.227877,0.181381,-18498.463153,-0.270146,-2840.863413,-0.041487,-15657.599740,-0.228659,1056.100003,0.015423,0.000000,0.000000,0.000000,0.000000,-0.225580,30700.009375,0.222753,5302682.267943,77.438658,6847590.592318,201906
2019-02-28,5302682.267943,77.438658,33867.312321,0.492098,26651.649256,0.387253,33194.937655,0.482328,-6543.288399,-0.095075,7200.546038,0.104625,1101.723522,0.016008,6098.822516,0.088617,15.117027,0.000220,0.000000,0.000000,0.000000,0.000000,-0.391531,33867.312321,0.100566,5336549.580264,77.540949,6882234.046663,201907
2019-03-31,5336549.580264,77.540949,94409.416910,1.368950,83982.706319,1.217761,36707.237696,0.532260,47275.468624,0.685501,13152.984977,0.190720,1997.368772,0.028962,11155.616206,0.161758,-2726.274387,-0.039531,0.000000,0.000000,0.000000,0.000000,-0.157344,94409.416910,1.211606,5430958.997174,78.749675,6896484.326700,201908
2019-04-30,5430958.997174,78.749675,48683.900385,0.703075,44014.684379,0.635644,37517.034512,0.541807,6497.649866,0.093837,4070.803958,0.058789,608.965656,0.008794,3461.838302,0.049995,598.412048,0.008642,0.000000,0.000000,0.000000,0.000000,-0.317724,48683.900385,0.385351,5479642.897560,79.135026,6924421.646639,201909
2019-05-31,5479642.897560,79.135026,926.584431,0.013282,739.416328,0.010599,36101.391541,0.517491,-35361.975213,-0.506892,-398.233074,-0.005708,-58.116495,-0.000833,-340.116578,-0.004875,585.401177,0.008391,0.000000,0.000000,0.000000,0.000000,-0.595289,926.584431,-0.582007,5480569.481990,78.560573,6976234.130325,201910
2019-06-30,5480569.481990,78.560573,18425.349270,0.263607,28902.478664,0.413500,30044.969813,0.429846,-1142.491150,-0.016345,-9098.858265,-0.130175,-1355.306661,-0.019390,-7743.551604,-0.110785,-1378.271130,-0.019719,0.000000,0.000000,0.000000,0.000000,-0.151814,18425.349270,0.111793,5498994.831260,78.672725,6989709.376386,201911
2019-07-31,5498994.831260,78.672725,41970.035551,0.592252,50578.951753,0.713735,35782.937868,0.504944,14796.013884,0.208791,-5601.704945,-0.079047,-829.485669,-0.011705,-4772.219276,-0.067342,1631.871133,0.023028,-4639.082389,-0.065464,0.000000,0.000000,-0.422648,41970.035551,0.169604,5540964.866811,78.190264,7086515.119300,201912
2019-08-31,5540964.866811,78.190264,76751.245260,1.079222,38667.403910,0.543714,33725.169364,0.474220,4942.234546,0.069494,30941.405333,0.435076,4587.482308,0.064506,26353.923026,0.370570,-1534.310975,-0.021574,8676.746991,0.122006,0.000000,0.000000,-0.286021,76751.245260,0.793202,5617716.112071,78.992393,7111717.814511,202001
2019-09-30,5617716.112071,78.992393,-37341.265944,-0.522014,-38483.300300,-0.537980,30394.131705,0.424897,-68877.432005,-0.962876,2171.964536,0.030363,316.882802,0.004430,1855.081734,0.025933,-1029.930180,-0.014398,0.000000,0.000000,0.000000,0.000000,-0.457444,-37341.265944,-0.979458,5580374.846127,78.011175,7153301.839222,202002
2019-10-31,5580374.846127,78.011175,-31019.339603,-0.431445,-21228.235944,-0.295262,32082.182361,0.446228,-53310.418304,-0.741490,-13508.861076,-0.187894,-1965.777921,-0.027342,-11543.083155,-0.160552,-803.148687,-0.011171,4520.906103,0.062881,0.000000,0.000000,-0.387819,-31019.339603,-0.819264,5549355.506524,77.185485,7189636.113132,202003
2019-11-30,5549355.506524,77.185485,52934.709159,0.733121,35699.043317,0.494415,31845.839612,0.441050,3853.203706,0.053365,18715.536076,0.259201,2688.874671,0.037240,16026.661405,0.221962,-575.689013,-0.007973,-904.181221,-0.012522,0.000000,0.000000,-0.325837,52934.709159,0.407284,5602290.215683,77.589117,7220458.767127,202004
2019-12-31,5602290.215683,77.589117,-102186.059134,-1.408118,-84539.967795,-1.164956,36094.810967,0.497384,-120634.778762,-1.662340,-16691.004185,-0.230001,-2343.020061,-0.032287,-14347.984124,-0.197714,-50.905934,-0.000701,-904.181221,-0.012460,0.000000,0.000000,-0.390930,-102186.059134,-1.799048,5500104.156549,75.791106,7256925.591840,202005
2020-01-31,5500104.156549,75.791106,50347.941533,0.690948,29280.537513,0.401830,34238.538008,0.469871,-4958.000495,-0.068041,20573.059838,0.282333,2869.689152,0.039382,17703.370686,0.242951,991.609500,0.013608,-497.265318,-0.006824,0.000000,0.000000,-0.310694,50347.941533,0.380253,5550452.098082,76.171359,7286796.704006,202006
2020-02-29,5550452.098082,76.171359,60563.085574,0.827950,43476.840451,0.594366,24221.846663,0.331134,19254.993789,0.263232,19643.830963,0.268548,2753.717635,0.037646,16890.113328,0.230902,-1653.404620,-0.022603,-904.181221,-0.012361,0.000000,0.000000,-0.285750,60563.085574,0.542199,5611015.183656,76.707413,7314827.770581,202007
2020-03-31,5611015.183656,76.707413,147348.144431,2.008928,90625.789956,1.235582,31517.962731,0.429712,59107.827225,0.805869,59777.339604,0.814997,8392.188926,0.114418,51385.150678,0.700579,-2632.681340,-0.035894,-422.303790,-0.005758,0.000000,0.000000,-0.207472,147348.144431,1.801456,5758363.328086,78.508870,7334665.945278,202008
2020-04-30,5758363.328086,78.508870,59529.031735,0.818920,40800.116221,0.561273,23450.399905,0.322599,17349.716316,0.238674,19434.793108,0.267358,2724.817346,0.037484,16709.975762,0.229873,140.943155,0.001939,-846.820748,-0.011649,0.000000,0.000000,0.706933,59529.031735,1.525853,5817892.359821,80.034722,7269210.394226,202009
2020-05-31,5817892.359821,80.034722,111192.791010,1.542951,112171.887283,1.556537,20739.538416,0.287789,91432.348867,1.268748,-51.147408,-0.000710,3.124579,0.000043,-54.271987,-0.000753,-487.057355,-0.006759,-440.891510,-0.006118,0.000000,0.000000,0.690602,111192.791010,2.233552,5929085.150832,82.274083,7206504.042313,202010
2020-06-30,5929085.150832,82.274083,224438.677531,3.120753,220391.123924,3.064473,23147.213158,0.321855,197243.910766,2.742618,5103.477275,0.070962,554.141996,0.007705,4549.335280,0.063257,-557.269802,-0.007749,-498.653866,-0.006934,0.000000,0.000000,0.154787,224438.677531,3.275540,6153523.828363,85.562921,7191811.320993,202011
2020-07-31,6153523.828363,85.562921,56517.830406,0.768860,76121.242844,1.035542,29368.493334,0.399525,46752.749509,0.636017,-24086.885441,-0.327674,-3204.999165,-0.043600,-20881.886276,-0.284074,4474.810715,0.060875,8.662288,0.000118,0.000000,0.000000,0.099950,56517.830406,0.868810,6210041.658768,84.480485,7350859.352502,202012
2020-08-31,6210041.658768,84.480485,179712.837606,2.445004,156703.013275,2.131954,28051.810249,0.381647,128651.203025,1.750308,23748.573460,0.323101,3159.953602,0.042991,20588.619858,0.280109,-743.565846,-0.010116,4.816718,0.000066,0.000000,0.000000,-0.001009,179712.837606,2.443995,6389754.496374,86.933002,7350205.704291,202101
2020-09-30,6389754.496374,86.933002,143957.860897,1.953990,130429.825657,1.770369,29984.824823,0.406994,100445.000834,1.363375,14964.024597,0.203112,2013.984236,0.027337,12950.040361,0.175775,-1435.989357,-0.019491,0.000000,0.000000,0.000000,0.000000,-0.204706,143957.860897,1.749285,6533712.357271,88.684352,7367379.011408,202102
2020-10-31,6533712.357271,88.684352,40940.976359,0.554296,27651.489869,0.374371,33117.423885,0.448374,-5465.934016,-0.074003,11572.818311,0.156683,1545.619898,0.020926,10027.198413,0.135757,525.023494,0.007108,1191.644686,0.016134,0.000000,0.000000,-0.224977,40940.976359,0.329320,6574653.333630,89.013672,7386116.286554,202103
2020-11-30,6574653.333630,89.013672,-16082.024000,-0.216802,21839.557893,0.294420,33146.267577,0.446846,-11306.709684,-0.152426,-38876.275032,-0.524092,-5191.353006,-0.069985,-33684.922026,-0.454108,928.544888,0.012518,26.148251,0.000353,0.000000,0.000000,-0.380557,-16082.024000,-0.597360,6558571.309630,88.416313,7417829.494940,202104
2020-12-31,6558571.309630,88.416313,57183.894223,0.767790,69085.011105,0.927582,36194.310491,0.485969,32890.700615,0.441613,-11842.269968,-0.159002,-1616.348802,-0.021702,-10225.921166,-0.137300,-455.787132,-0.006120,396.940217,0.005330,0.000000,0.000000,-0.355731,57183.894223,0.412059,6615755.203853,88.827620,7447858.250246,202105
2021-01-31,6615755.203853,88.827620,54511.859159,0.728688,28037.735814,0.374795,34083.873925,0.455617,-6046.138111,-0.080822,24949.060457,0.333507,3153.286193,0.042152,21795.774264,0.291355,1515.623918,0.020260,9.438970,0.000126,0.000000,0.000000,-0.391393,54511.859159,0.337295,6670267.063012,89.164915,7480820.342369,202106
2021-02-28,6670267.063012,89.164915,73977.053444,0.979162,69417.759264,0.918815,29148.372194,0.385809,40269.387070,0.533007,4881.261542,0.064609,611.760141,0.008097,4269.501401,0.056511,-1358.162957,-0.017977,1036.195595,0.013715,0.000000,0.000000,-0.733458,73977.053444,0.245704,6744244.116456,89.267007,7555136.416505,202107
2021-03-31,6744244.116456,89.267007,-23180.974756,-0.302939,-36190.527648,-0.472954,38943.654637,0.508933,-75134.182285,-0.981887,14805.972740,0.193491,1884.156205,0.024623,12921.816535,0.168868,-1801.280694,-0.023540,4.860846,0.000064,0.000000,0.000000,-1.143332,-23180.974756,-1.446272,6721063.141700,87.833866,7652017.903211,202108
2021-04-30,6721063.141700,87.833866,-55787.992885,-0.713885,-30754.153956,-0.393542,30497.456080,0.390257,-61251.610036,-0.783799,-25750.285858,-0.329511,-3288.797329,-0.042085,-22461.488529,-0.287426,716.446929,0.009168,0.000000,0.000000,0.000000,0.000000,-1.828528,-55787.992885,-2.542413,6665275.148814,85.291453,7814704.681165,202109
2021-05-31,6665275.148814,85.291453,31078.635435,0.390093,46398.123622,0.582381,36358.047454,0.456360,10040.076168,0.126021,-14921.060113,-0.187286,-1908.237047,-0.023952,-13012.823065,-0.163335,-421.100008,-0.005286,22.671934,0.000285,0.000000,0.000000,-1.633913,31078.635435,-1.243820,6696353.784250,84.051431,7966971.758565,202110
2021-06-30,6696353.784250,84.051431,33208.610536,0.410661,54534.327649,0.674377,35603.832444,0.440281,18930.495205,0.234096,-20046.766228,-0.247900,-2555.795829,-0.031605,-17490.970399,-0.216295,-1278.950885,-0.015816,0.000000,0.000000,0.000000,0.000000,-1.257897,33208.610536,-0.847236,6729562.394786,83.218457,8086622.379670,202111
2021-07-31,6729562.394786,83.218457,68365.557909,0.831573,56308.829227,0.684920,42326.708819,0.514846,13982.120408,0.170073,10406.643148,0.126583,1308.478940,0.015916,9098.164208,0.110667,2171.431750,0.026412,-521.346216,-0.006341,0.000000,0.000000,-1.161931,68365.557909,-0.330358,6797927.952694,82.687483,8221229.793148,202112
2021-08-31,6797927.952694,82.687483,51929.530070,0.622981,50533.333685,0.606231,44745.342596,0.536794,5787.991089,0.069437,1934.513974,0.023208,233.117716,0.002797,1701.396258,0.020411,-665.377585,-0.007982,127.059997,0.001524,0.000000,0.000000,-1.146597,51929.530070,-0.523617,6849857.482764,82.175369,8335657.696536,202201
2021-09-30,6849857.482764,82.175369,89871.121541,1.065694,64738.925117,0.767676,44627.770514,0.529197,20111.154603,0.238479,26578.267168,0.315166,3248.370428,0.038519,23329.896740,0.276647,-1140.324398,-0.013522,-305.746346,-0.003626,0.000000,0.000000,-0.938991,89871.121541,0.126703,6939728.604305,82.291485,8433106.514291,202202
2021-10-31,6939728.604305,82.291485,69390.715369,0.815644,52176.147552,0.613297,53348.287769,0.627075,-1172.140217,-0.013778,18180.744690,0.213703,2217.315973,0.026063,15963.428718,0.187640,-967.632182,-0.011374,1.455309,0.000017,0.000000,0.000000,-0.719410,69390.715369,0.096234,7009119.319675,82.387719,8507480.712475,202203
2021-11-30,7009119.319675,82.387719,-30206.390186,-0.351586,-31184.373137,-0.362969,51408.184061,0.598363,-82592.557198,-0.961332,-2066.860199,-0.024057,-253.772651,-0.002954,-1813.087548,-0.021103,-1507.123211,-0.017542,4551.966360,0.052982,0.000000,0.000000,-0.823313,-30206.390186,-1.174899,6978912.929488,81.230737,8591468.153882,202204
2021-12-31,6978912.929488,81.230737,-11987.728737,-0.138116,-7332.830049,-0.084485,58216.789975,0.670740,-65549.620024,-0.755224,-3494.387359,-0.040260,-417.967392,-0.004816,-3076.419967,-0.035445,-1160.511330,-0.013371,0.000000,0.000000,0.000000,0.000000,-0.823786,-11987.728737,-0.961902,6966925.200751,80.268835,8679489.568001,202205
2022-01-31,6966925.200751,80.268835,6317.898917,0.072374,21456.361805,0.245793,54713.691602,0.626771,-33257.329797,-0.380978,-19717.517905,-0.225873,-2389.214983,-0.027370,-17328.302923,-0.198504,2569.828681,0.029439,2009.226336,0.023017,0.000000,0.000000,-0.459470,6317.898917,-0.387095,6973243.099668,79.881740,8729458.187421,202206
2022-02-28,6973243.099668,79.881740,28421.202482,0.323604,48365.779080,0.550693,56153.660022,0.639366,-7787.880942,-0.088673,-19229.919364,-0.218952,-2333.183692,-0.026566,-16896.735672,-0.192386,-714.657233,-0.008137,0.000000,0.000000,0.000000,0.000000,-0.478227,28421.202482,-0.154623,7001664.302151,79.720955,8782715.019262,202207
2022-03-31,7001664.302151,79.720955,7604.965069,0.085808,43288.325822,0.488429,71142.995074,0.802718,-27854.669252,-0.314289,-35341.533307,-0.398764,-4280.760266,-0.048301,-31060.773041,-0.350464,-378.272880,-0.004268,36.445435,0.000411,0.000000,0.000000,-0.720010,7604.965069,-0.634202,7009269.267219,79.086753,8862760.223464,202208
2022-04-30,7009269.267219,79.086753,65863.963501,0.736927,51489.278651,0.576094,69394.742922,0.776432,-17905.464271,-0.200337,15869.346598,0.177556,1917.192276,0.021451,13952.154322,0.156105,-1527.228461,-0.017088,32.566713,0.000364,0.000000,0.000000,-0.662681,65863.963501,0.074246,7075133.230721,79.160998,8937650.317996,202209
2022-05-31,7075133.230721,79.160998,23336.451428,0.258365,40159.461636,0.444617,66380.719938,0.734920,-26221.258302,-0.290303,-16821.570111,-0.186237,-1999.736415,-0.022140,-14821.833695,-0.164097,-76.794826,-0.000850,75.354728,0.000834,0.000000,0.000000,-0.804249,23336.451428,-0.545884,7098469.682148,78.589247,9032367.591647,202210
2022-06-30,7098469.682148,78.589247,76058.841358,0.833417,33932.767393,0.371819,63535.352908,0.696190,-29602.585515,-0.324371,44852.619784,0.491474,5342.126840,0.058536,39510.492943,0.432937,-3123.349815,-0.034224,396.803996,0.004348,0.000000,0.000000,-0.816125,76058.841358,0.017292,7174528.523506,78.615082,9126147.760406,202211
2022-07-31,7174528.523506,78.615082,42583.742645,0.450300,44739.200350,0.473093,57659.731800,0.609720,-12920.531449,-0.136628,-4340.499547,-0.045898,-549.847222,-0.005814,-3790.652325,-0.040084,1168.751842,0.012359,1016.290000,0.010747,0.000000,0.000000,-0.853063,42583.742645,-0.402763,7217112.266152,76.317011,9456754.360405,202212
2022-08-31,7217112.266152,76.317011,14506.909236,0.151756,14889.456188,0.155758,50492.875393,0.528204,-35603.419205,-0.372446,-830.930020,-0.008692,-102.624070,-0.001074,-728.305950,-0.007619,-1568.835160,-0.016412,2017.218228,0.021102,0.000000,0.000000,-0.820778,14506.909236,-0.669022,7231619.175388,75.649695,9559350.074757,202301
2022-09-30,7231619.175388,75.649695,30790.720083,0.319381,13312.647799,0.138087,51948.789092,0.538846,-38636.141294,-0.400758,19882.160250,0.206230,2406.504760,0.024962,17475.655490,0.181269,-2481.397402,-0.025739,77.309437,0.000802,0.000000,0.000000,-0.654897,30790.720083,-0.335516,7262409.895471,75.330302,9640755.013554,202302
2022-10-31,7262409.895471,75.330302,35476.328216,0.364304,48647.434296,0.499557,57884.764278,0.594415,-9237.329982,-0.094858,-13059.753803,-0.134110,-1586.280303,-0.016289,-11473.473500,-0.117820,-538.807415,-0.005533,427.455138,0.004390,0.000000,0.000000,-0.753083,35476.328216,-0.388779,7297886.223687,74.941524,9738107.624955,202303
2022-11-30,7297886.223687,74.941524,-7033.672488,-0.071588,-10808.257699,-0.110005,63854.652432,0.649905,-74662.910131,-0.759910,3244.847282,0.033026,375.437609,0.003821,2869.409673,0.029205,-944.961439,-0.009618,1474.699368,0.015009,0.000000,0.000000,-0.662894,-7033.672488,-0.734481,7290852.551199,74.205415,9825229.741411,202304
2022-12-31,7290852.551199,74.205415,-65970.320834,-0.665338,-58676.031036,-0.591772,71750.526234,0.723633,-130426.557270,-1.315405,-6692.152958,-0.067493,-768.122007,-0.007747,-5924.030951,-0.059746,-1236.180983,-0.012467,634.044143,0.006395,0.000000,0.000000,-0.644010,-65970.320834,-1.309347,7224882.230365,72.865877,9915316.432886,202305
2023-01-31,7224882.230365,72.865877,32356.551644,0.323600,40198.296653,0.402025,70326.920716,0.703343,-30128.624063,-0.301318,-10135.694055,-0.101368,-1177.286396,-0.011774,-8958.407659,-0.089594,1776.408461,0.017766,517.540586,0.005176,0.000000,0.000000,-0.609447,32356.551644,-0.285848,7257238.782009,72.580029,9998947.241149,202306
2023-02-28,7257238.782009,72.580029,94619.299896,0.939626,87959.521788,0.873491,63142.095463,0.627039,24817.426325,0.246452,9248.108948,0.091839,1080.156204,0.010727,8167.952744,0.081113,-2595.961308,-0.025779,7.630468,0.000076,0.000000,0.000000,-0.514533,94619.299896,0.425094,7351858.081905,73.008367,10069884.345737,202307
2023-03-31,7351858.081905,73.008367,46191.581014,0.454814,52671.207405,0.518614,80240.266374,0.790067,-27569.058969,-0.271452,-10845.067923,-0.106783,-1272.127245,-0.012526,-9572.940678,-0.094258,-847.334174,-0.008343,5212.775706,0.051326,0.000000,0.000000,-0.633362,46191.581014,-0.178547,7398049.662919,72.843130,10156139.223487,202308
2023-04-30,7398049.662919,72.843130,58658.555559,0.573812,65698.489138,0.642678,65089.975887,0.636726,608.513250,0.005953,-6821.699677,-0.066731,-793.911356,-0.007766,-6027.788321,-0.058965,-624.310168,-0.006107,406.076265,0.003972,0.000000,0.000000,-0.473657,58658.555559,0.100155,7456708.218477,72.943285,10222610.974331,202309
2023-05-31,7456708.218477,72.943285,107225.084108,1.042951,101659.885377,0.988820,68373.803004,0.665055,33286.082373,0.323765,8252.997587,0.080275,933.362424,0.009079,7319.635164,0.071196,-2725.262769,-0.026508,37.463912,0.000364,0.000000,0.000000,-0.412822,107225.084108,0.630129,7563933.302585,73.572453,10280931.206569,202310
2023-06-30,7563933.302585,73.572453,30103.399974,0.291263,54699.596966,0.529242,62155.001465,0.601376,-7455.404499,-0.072134,-24003.678852,-0.232246,-2713.531320,-0.026255,-21290.147532,-0.205991,-1109.855978,-0.010738,517.337839,0.005005,0.000000,0.000000,-0.388325,30103.399974,-0.097061,7594036.702559,73.475568,10335458.266878,202311
2023-07-31,7594036.702559,73.475568,91505.966224,0.865762,96850.305433,0.916326,64352.749471,0.608858,32497.555962,0.307468,-6730.837032,-0.063682,-751.996541,-0.007115,-5978.840491,-0.056567,746.601942,0.007064,639.895880,0.006054,0.000000,0.000000,-0.293070,91505.966224,0.572692,7685542.668783,72.714931,10569414.787737,202312
2023-08-31,7685542.668783,72.714931,86088.171541,0.810716,70321.326731,0.662235,72620.707730,0.683889,-2299.380999,-0.021654,15621.029260,0.147107,1743.576280,0.016420,13877.452979,0.130688,-1163.469600,-0.010957,1309.285150,0.012330,0.000000,0.000000,-0.342560,86088.171541,0.468155,7771630.840323,73.187544,10618789.006034,202401
2023-09-30,7771630.840323,73.187544,54449.322071,0.510482,47720.134062,0.447393,67290.725261,0.630875,-19570.591200,-0.183481,7429.289115,0.069652,829.626636,0.007778,6599.662480,0.061874,-703.616355,-0.006597,3.515249,0.000033,0.000000,0.000000,-0.327688,54449.322071,0.182794,7826080.162394,73.372318,10666257.203436,202402
2023-10-31,7826080.162394,73.372318,87399.617005,0.814816,81118.367292,0.756257,65602.438370,0.611604,15515.928922,0.144653,4329.535934,0.040364,483.702881,0.004510,3845.833053,0.035854,-1363.117290,-0.012708,3314.831069,0.030904,0.000000,0.000000,-0.410701,87399.617005,0.404115,7913479.779400,73.776433,10726297.591220,202403
2023-11-30,7913479.779400,73.776433,59097.704085,0.547425,69640.995591,0.645088,64376.677778,0.596324,5264.317813,0.048764,-10456.975063,-0.096863,-1169.970758,-0.010837,-9287.004305,-0.086026,-241.659986,-0.002239,155.343542,0.001439,0.000000,0.000000,-0.468853,59097.704085,0.078572,7972577.483484,73.850377,10795581.220020,202404
2023-12-31,7972577.483484,73.850377,106692.541036,0.982788,114248.760696,1.052391,72620.457669,0.668936,41628.303027,0.383455,-8401.808728,-0.077392,-891.519137,-0.008212,-7510.289591,-0.069180,-1718.320839,-0.015828,2563.909907,0.023617,0.000000,0.000000,-0.403541,106692.541036,0.579247,8079270.024520,74.421393,10856112.278657,202405
2024-01-31,8079270.024520,74.421393,131444.515558,1.203972,119342.547245,1.093123,73854.223909,0.676471,45488.323335,0.416652,10196.822850,0.093398,1056.366173,0.009676,9140.456677,0.083722,1746.124649,0.015994,159.020814,0.001457,0.000000,0.000000,-0.418979,131444.515558,0.784993,8210714.540078,75.206386,10917576.221532,202406
2024-02-29,8210714.540078,75.206386,91081.016471,0.830019,81130.576588,0.739341,67981.606415,0.619515,13148.970174,0.119826,2775.226718,0.025291,280.815940,0.002559,2494.410778,0.022732,-1716.335411,-0.015641,8891.548576,0.081028,0.000000,0.000000,-0.374627,91081.016471,0.455392,8301795.556549,75.654067,10973363.144426,202407
2024-03-31,8301795.556549,75.654067,45318.437470,0.412461,44915.726217,0.408796,71406.887290,0.649902,-26491.161074,-0.241107,1199.691906,0.010919,121.013822,0.001101,1078.678084,0.009817,-1700.107882,-0.015473,903.127229,0.008220,0.000000,0.000000,-0.092108,45318.437470,0.320353,8347113.994019,75.970405,10987323.253596,202408
2024-04-30,8347113.994019,75.970405,77079.192043,0.697087,61490.382612,0.556105,67919.005482,0.614244,-6428.622870,-0.058139,16158.062698,0.146130,1491.609230,0.013490,14666.453467,0.132640,-2219.891636,-0.020076,1650.638369,0.014928,0.000000,0.000000,-0.480983,77079.192043,0.216104,8424193.186061,76.186509,11057329.263222,202409
2024-05-31,8424193.186061,76.186509,98590.237398,0.887804,85647.778913,0.771258,72111.558006,0.649364,13536.220907,0.121894,6196.615104,0.055800,391.297033,0.003524,5805.318071,0.052277,-1089.595621,-0.009812,7835.439003,0.070558,0.000000,0.000000,-0.319963,98590.237398,0.567841,8522783.423460,76.747607,11104950.017106,202410
2024-06-30,8522783.423460,76.747607,168751.530047,1.510234,135961.235934,1.216779,70349.671371,0.629591,65611.564563,0.587188,28473.794623,0.254825,1746.462467,0.015630,26727.332156,0.239195,-2559.912473,-0.022910,6876.411964,0.061540,0.000000,0.000000,-0.477393,168751.530047,1.032841,8691534.953507,77.784474,11173868.630013,202411
2024-07-31,8691534.953507,77.784474,134846.786999,1.183154,124139.351081,1.089207,74056.941935,0.649780,50082.409146,0.439426,9340.973420,0.081958,562.632410,0.004937,8778.341009,0.077022,492.230713,0.004319,874.231785,0.007671,0.000000,0.000000,-0.593752,134846.786999,0.589402,8826381.740506,77.443233,11397227.866249,202412
