mes,ano,selic_am,selic_cf_am,ipca_acum_ano_pct,selic_cf_acum_ano_pct,estoque_selic_act,estoque_selic_cf,juros_selic_act,juros_selic_cf,emissao_selic,residuo_selic,dbgg_act,dbgg_cf,delta_estoque_selic,delta_dbgg,dbgg_pib_cf,dbgg_pib_act
2014-08-01,2014,0.87000000,0.54798042,6.40761660,6.77761660,1169914.87067974,405673.42538028,8311.92669255,1677.12699015,48035.23403634,-1125.86651619,3034679.52962754,2270438.08432808,764241.44529946,764241.44529946,24.04599211,32.14000000
2014-09-01,2014,0.91000000,0.54798042,6.40761660,6.77761660,1206627.24594744,432804.19858403,12110.32864591,2528.72658196,24602.04662183,-0.00000004,3132133.11610231,2358310.06873890,773823.04736341,773823.04736341,24.14680382,32.07000000
2014-10-01,2014,0.95000000,0.54798042,6.40761660,6.77761660,1279767.28550351,496526.20166474,11874.96205720,2456.92558184,61265.07749886,0.00000001,3168712.95527843,2385471.87143966,783241.08383877,783241.08383877,24.25587448,32.22000000
2014-11-01,2014,0.84000000,0.54798042,6.40761660,6.77761660,1274139.88504294,485884.22374253,6713.87889326,1699.30143162,-12341.27935386,0.00000003,3217851.37303640,2429595.71173599,788255.66130041,788255.66130041,24.29707931,32.18000000
2014-12-01,2014,0.96000000,0.54798042,6.40761660,6.77761660,1226853.40074324,428454.83828810,12965.08134824,2822.18019351,-60251.56564793,-0.00000001,3252448.54925185,2454049.98679671,798398.56245514,798398.56245514,24.58993213,32.59000000
2015-01-01,2015,0.94000000,0.87675293,10.67349800,11.04349800,1351390.02919728,546366.52297242,9825.40109736,3200.45732765,114711.22735670,-0.00000002,3315324.37832781,2510300.87210295,805023.50622486,805023.50622486,24.62352851,32.52000000
2015-02-01,2015,0.82000000,0.87675293,10.67349800,11.04349800,1353169.56707813,543903.22368177,7473.48884449,3230.65167299,-5693.95096364,0.00000000,3386880.83832404,2577614.49492768,809266.34339636,809266.34339636,24.58218997,32.30000000
2015-03-01,2015,1.04000000,0.87675293,10.67349800,11.04349800,1326298.08018507,507269.82357389,14765.15181111,5003.23859629,-41636.63870420,0.00000003,3480229.28844076,2661201.03182958,819028.25661118,819028.25661118,24.15569022,31.59000000
2015-04-01,2015,0.95000000,0.87675293,10.67349800,11.04349800,1334573.34598741,507316.37990461,12717.88203221,4489.17256059,-4442.61622987,0.00000000,3468109.36977669,2640852.40369389,827256.96608280,827256.96608280,24.62585738,32.34000000
2015-05-01,2015,0.99000000,0.87675293,10.67349800,11.04349800,1365980.31728165,530081.98959071,13026.84871794,4385.48710979,18380.12257629,0.00000001,3538708.31250573,2702809.98481479,835898.32769094,835898.32769094,24.73897470,32.39000000
2015-06-01,2015,1.07000000,0.87675293,10.67349800,11.04349800,1345564.60633426,499743.84405844,14548.47663568,4626.04205080,-34964.18758308,0.00000001,3588440.40346149,2742619.64118567,845820.76227582,845820.76227582,25.39745417,33.23000000
2015-07-01,2015,1.18000000,0.87675293,10.67349800,11.04349800,1427188.49769591,571234.91806832,13994.73238817,3861.91503640,67629.15897346,0.00000002,3684950.96245873,2828997.38283114,855953.57962759,855953.57962759,25.26554758,32.91000000
2015-08-01,2015,1.11000000,0.87675293,10.67349800,11.04349800,1431091.66457773,564457.11268361,15618.78979576,4937.81752923,-11715.62291390,-0.00000004,3743680.98856208,2877046.43666796,866634.55189412,866634.55189412,24.94574928,32.46000000
2015-09-01,2015,1.11000000,0.87675293,10.67349800,11.04349800,1431655.99055277,553340.69230733,16966.55459231,5285.80824099,-16402.22861728,0.00000001,3789051.79119533,2910736.49294989,878315.29824544,878315.29824544,24.59765336,32.02000000
2015-10-01,2015,1.11000000,0.87675293,10.67349800,11.04349800,1554888.40264718,664644.16392348,17171.03165111,5242.09117285,106061.38044328,0.00000002,3813936.88492882,2923692.64620512,890244.23872370,890244.23872370,25.35084316,33.07000000
2015-11-01,2015,1.06000000,0.87675293,10.67349800,11.04349800,1528491.89726067,627539.87024101,16564.20412426,5856.41582830,-42960.70951073,-0.00000004,3844680.87898271,2943728.85196305,900952.02701966,900952.02701966,25.95596650,33.90000000
2015-12-01,2015,1.16000000,0.87675293,10.67349800,11.04349800,1539457.14413662,626297.78223115,17699.77196885,5492.43708303,-8254.82504699,1520.29995409,3927523.06280055,3014363.70089508,913159.36190547,913159.36190547,27.35360699,35.64000000
2016-01-01,2016,1.06000000,0.53859343,6.28805505,6.65805505,1692933.12290350,767550.98407972,15407.76767188,3184.99075357,138068.21109502,-0.00000002,3992779.13589215,3067396.99706837,925382.13882378,925382.13882378,27.14946312,35.34000000
2016-02-01,2016,1.00000000,0.53859343,6.28805505,6.65805505,1675159.55646561,737885.97770558,15733.37914273,3841.93920648,-33506.94558061,-0.00000001,4017298.54915941,3080024.97039938,937273.57876003,937273.57876003,27.82320129,36.29000000
2016-03-01,2016,1.16000000,0.53859343,6.28805505,6.65805505,1618952.50902511,667325.44678540,18043.80561424,3690.32213456,-74250.85305473,-0.00000001,4005700.24519910,3054073.18295939,951627.06223971,951627.06223971,29.22401027,38.33000000
2016-04-01,2016,1.06000000,0.53859343,6.28805505,6.65805505,1754045.77584372,787878.37467097,18392.44488858,3852.10595554,116700.82193001,0.00000002,4039289.28196122,3073121.88078847,966167.40117275,966167.40117275,29.57259042,38.87000000
2016-05-01,2016,1.11000000,0.53859343,6.28805505,6.65805505,1752568.13249577,771435.27827035,19136.17775609,4170.72470342,-20613.82110408,0.00000004,4113898.57706968,3132765.72284426,981132.85422542,981132.85422542,29.75972357,39.08000000
2016-06-01,2016,1.16000000,0.53859343,6.28805505,6.65805505,1713991.27925251,716769.53345500,20221.70040524,4132.80883316,-58798.55364845,-0.00000005,4130830.60132654,3133608.85552903,997221.74579751,997221.74579751,31.36771722,41.35000000
2016-07-01,2016,1.11000000,0.53859343,6.28805505,6.65805505,1816242.18868883,802580.49073078,20625.03059090,4185.07843036,81625.87884539,0.00000003,4213993.30182286,3200331.60386481,1013661.69795805,1013661.69795805,31.84388169,41.93000000
2016-08-01,2016,1.22000000,0.53859343,6.28805505,6.65805505,1897533.01348533,866669.33631352,21371.08159549,4169.10238172,57750.30310005,2169.44010096,4272828.76070382,3241965.08353201,1030863.67717181,1030863.67717181,32.48164928,42.81000000
2016-09-01,2016,1.11000000,0.53859343,6.28805505,6.65805505,1874223.71843323,826928.85437678,21109.37299145,4678.18610681,-44418.66804354,-0.00000001,4329703.12866280,3282408.26460635,1047294.86405645,1047294.86405645,33.07651087,43.63000000
2016-10-01,2016,1.05000000,0.53859343,6.28805505,6.65805505,1918700.14846625,855303.43023486,20811.97099936,4710.11682442,23664.45903368,-0.00000002,4330508.19474329,3267111.47651189,1063396.71823139,1063396.71823139,33.10485632,43.88000000
2016-11-01,2016,1.04000000,0.53859343,6.28805505,6.65805505,1959058.00636771,880612.88776656,19565.12267158,4516.72230182,20792.73522984,0.00000004,4418424.08773977,3339978.96913862,1078445.11860115,1078445.11860115,33.25295896,43.99000000
2016-12-01,2016,1.12000000,0.53859343,6.28805505,6.65805505,1918752.38231828,823193.34596055,21833.50790881,4719.59015223,-62139.13195823,-0.00000001,4378486.39497225,3282927.35861452,1095559.03635773,1095559.03635773,34.59512139,46.14000000
2017-01-01,2017,1.09000000,0.27232958,2.94734991,3.31734991,2034507.92129193,922429.40228530,18502.78202404,1983.29937514,97252.75694964,-0.00000003,4399046.83638499,3286968.31737836,1112078.51900663,1112078.51900663,34.72986151,46.48000000
2017-02-01,2017,0.87000000,0.27232958,2.94734991,3.31734991,2029042.93053127,903004.08262393,16269.29808852,2308.96918781,-21734.28884926,0.00000008,4450006.77245743,3323967.92455009,1126038.84790734,1126038.84790734,35.30870217,47.27000000
2017-03-01,2017,1.05000000,0.27232958,2.94734991,3.31734991,2018529.00781400,873750.52115139,21184.93280362,2445.29404835,-31698.85552081,-0.00000008,4527003.45312987,3382224.96646726,1144778.48666261,1144778.48666261,35.51072013,47.53000000
2017-04-01,2017,0.79000000,0.27232958,2.94734991,3.31734991,2050814.32899108,891553.50933243,17022.37113652,2540.03814048,15262.95004054,0.00000002,4547705.04874626,3388444.22908761,1159260.81965865,1159260.81965865,35.36936671,47.47000000
2017-05-01,2017,0.93000000,0.27232958,2.94734991,3.31734991,2140237.97287132,964531.52520965,18844.56637867,2398.93837566,70579.07750158,-0.00000001,4633516.79925552,3457810.35159385,1175706.44766167,1175706.44766167,35.82796441,48.01000000
2017-06-01,2017,0.81000000,0.27232958,2.94734991,3.31734991,2117939.10452037,927484.50987440,17381.80254801,2633.65556371,-47855.53341319,8174.86251423,4674598.71916416,3484144.12451819,1190454.59464597,1190454.59464597,36.10404904,48.44000000
2017-07-01,2017,0.80000000,0.27232958,2.94734991,3.31734991,2218638.32850916,1015360.50891825,15069.70630042,2246.48135548,85629.51768836,0.00000001,4722126.38356610,3518848.56397519,1203277.81959091,1203277.81959091,37.02814600,49.69000000
2017-08-01,2017,0.80000000,0.27232958,2.94734991,3.31734991,2223336.05700368,1005945.15802174,16717.49147168,2604.41208065,-12019.76297710,-0.00000006,4768883.30834147,3551492.40935953,1217390.89898194,1217390.89898194,37.31057319,50.10000000
2017-09-01,2017,0.64000000,0.27232958,2.94734991,3.31734991,2194727.52456549,965410.42042814,14769.72651018,2843.52135477,-43378.25894844,0.00000007,4789341.58655815,3560024.48242080,1229317.10413735,1229317.10413735,37.73104078,50.76000000
2017-10-01,2017,0.64000000,0.27232958,2.94734991,3.31734991,2248970.44533222,1007731.25121522,14667.46190392,2745.37192427,39575.45886282,-0.00000001,4837222.05552256,3595982.86140556,1241239.19411700,1241239.19411700,37.57135226,50.54000000
2017-11-01,2017,0.57000000,0.27232958,2.94734991,3.31734991,2225970.78982001,975064.43972972,12300.46998315,2633.31400986,-35300.12549534,-0.00000002,4852557.49054365,3601651.14045336,1250906.35009029,1250906.35009029,37.74173945,50.85000000
2017-12-01,2017,0.54000000,0.27232958,2.94734991,3.31734991,2177104.98508228,916544.83291844,12391.12193986,2737.31986631,-61256.92667759,-0.00000000,4854678.58647316,3594118.43430932,1260560.15216384,1260560.15216384,38.03132600,51.37000000
2018-01-01,2018,0.58000000,0.33665293,3.74548212,4.11548212,2289858.84571137,1021643.46599317,10130.77617314,2475.54861879,102623.08445597,-0.00000002,4904275.22797310,3636059.84825491,1268215.37971820,1268215.37971820,38.13051864,51.43000000
2018-02-01,2018,0.47000000,0.33665293,3.74548212,4.11548212,2298547.41040389,1023640.42469670,9834.47589461,3142.86990561,-1145.91120210,0.00000001,4957219.32260496,3682312.33689777,1274906.98570719,1274906.98570719,38.31455862,51.58000000
2018-03-01,2018,0.53000000,0.33665293,3.74548212,4.11548212,2246070.14005992,962299.07657906,12360.64203566,3496.56426200,-64837.91237962,-0.00000001,4984707.59746103,3700936.53398018,1283771.06348085,1283771.06348085,38.48160334,51.83000000
2018-04-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2308722.55063479,1017169.76247327,10768.67570714,2986.95102648,51883.73486774,-0.00000001,5045749.25114781,3754196.46298629,1291552.78816152,1291552.78816152,38.11673455,51.23000000
2018-05-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2345018.03522857,1045006.59488843,11834.14981238,3375.49763376,24461.33478137,0.00000003,5133267.76233569,3833256.32199555,1300011.44034014,1300011.44034014,37.83024270,50.66000000
2018-06-01,2018,0.52000000,0.33665293,3.74548212,4.11548212,2360460.36513527,1051469.65473674,12620.26843391,3640.99837552,2822.06147276,0.00000003,5165402.55003335,3856411.83963482,1308990.71039853,1308990.71039853,37.85932316,50.71000000
2018-07-01,2018,0.54000000,0.33665293,3.74548212,4.11548212,2440099.61423089,1123602.59916317,10392.34337544,2886.03870625,69246.90572016,0.00000002,5186540.03898168,3870043.02391396,1316497.01506772,1316497.01506772,38.27854516,51.30000000
2018-08-01,2018,0.57000000,0.33665293,3.74548212,4.11548212,2488338.19917658,1162116.03800757,13358.07149301,3632.92539172,34880.51345274,-0.00000006,5223985.95084402,3897763.78967501,1326222.16116901,1326222.16116901,37.56009894,50.34000000
2018-09-01,2018,0.47000000,0.33665293,3.74548212,4.11548212,2488642.53555882,1154243.42564723,12287.33054270,4110.38180012,-11982.99416046,0.00000000,5246734.27852915,3912335.16861756,1334399.10991159,1334399.10991159,38.26781197,51.32000000
2018-10-01,2018,0.54000000,0.33665293,3.74548212,4.11548212,2538902.62128171,1195566.46573989,12572.34065670,3635.29502647,37687.74506620,-0.00000001,5231391.54928401,3888055.39374219,1343336.15554182,1343336.15554182,38.96682983,52.43000000
2018-11-01,2018,0.49000000,0.33665293,3.74548212,4.11548212,2550084.47011249,1198416.16924595,12317.08744793,3984.94212321,-1135.23861714,-0.00000001,5284132.65450226,3932464.35363572,1351668.30086654,1351668.30086654,38.84736676,52.20000000
2018-12-01,2018,0.49000000,0.33665293,3.74548212,4.11548212,2509463.41400522,1149515.10647263,12228.24736900,3948.24070295,-52849.30347631,0.00000004,5271982.25856809,3912033.95103549,1359948.30753259,1359948.30753259,39.15757328,52.77000000
2019-01-01,2019,0.54000000,0.38155994,4.30603998,4.67603998,2648692.64776370,1280758.79055427,11807.18433439,3821.63465755,127422.04942413,-0.00000004,5302682.26794308,3934748.41073365,1367933.85720943,1367933.85720943,39.40920416,53.11000000
2019-02-01,2019,0.49000000,0.38155994,4.30603998,4.67603998,2642024.58052066,1266761.60215996,11755.41812772,4426.29697645,-18423.48537080,0.00000004,5336549.58026456,3961286.60190386,1375262.97836070,1375262.97836070,39.42321312,53.11000000
2019-03-01,2019,0.47000000,0.38155994,4.30603998,4.67603998,2666139.75306091,1282941.25785637,12992.96073791,5057.44389407,11122.21180236,-0.00000002,5430958.99717434,4047760.50196980,1383198.49520454,1383198.49520454,39.53136401,53.04000000
2019-04-01,2019,0.52000000,0.38155994,4.30603998,4.67603998,2779574.25944865,1387120.87955735,14306.25572759,5051.37104084,99128.25066020,-0.00000005,5479642.89755948,4087189.51766819,1392453.37989130,1392453.37989129,39.57671693,53.06000000
2019-05-01,2019,0.54000000,0.38155994,4.30603998,4.67603998,2808538.87509499,1406649.73378445,14575.27090707,5139.50948783,14389.34473922,0.00000005,5480569.48199016,4078680.34067963,1401889.14131054,1401889.14131054,39.62904382,53.25000000
2019-06-01,2019,0.47000000,0.38155994,4.30603998,4.67603998,2775288.66048554,1365703.12411748,12970.05776186,5273.66270433,-46220.27237133,0.00000002,5498994.83125972,4089409.29489165,1409585.53636806,1409585.53636806,40.02404349,53.82000000
2019-07-01,2019,0.57000000,0.38155994,4.30603998,4.67603998,2839529.63192171,1420115.12970300,14657.17919464,4828.21334399,49583.79224150,0.00000003,5540964.86681113,4121550.36459242,1419414.50221871,1419414.50221871,40.36779580,54.27000000
2019-08-01,2019,0.50000000,0.38155994,4.30603998,4.67603998,2840829.63496587,1413264.61913064,13181.15539975,5030.64178323,-11881.15235552,-0.00000007,5617716.11207080,4190151.09623557,1427565.01583523,1427565.01583523,39.76294823,53.31000000
2019-09-01,2019,0.46000000,0.38155994,4.30603998,4.67603998,2755248.09066003,1319973.29234061,13126.41482675,5416.63234256,-98707.95913260,0.00000001,5580374.84612703,4145100.04780761,1435274.79831942,1435274.79831942,39.84376905,53.64000000
2019-10-01,2019,0.48000000,0.38155994,4.30603998,4.67603998,2790161.25739706,1346807.37232215,13048.15704774,4969.07029225,21865.00968930,-0.00000001,5549355.50652381,4106001.62144890,1443353.88507491,1443353.88507491,40.03631547,54.11000000
2019-11-01,2019,0.38000000,0.38155994,4.30603998,4.67603998,2778693.46851765,1329674.37010125,10993.58933047,5328.37598898,-22461.37820994,0.00000006,5602290.21568334,4153271.11726694,1449019.09841640,1449019.09841640,39.87734387,53.79000000
2019-12-01,2019,0.37000000,0.38155994,4.30603998,4.67603998,2644895.86473309,1190922.15617951,9781.58276064,4826.97262346,-143579.18654518,-0.00000002,5500104.15654906,4046130.44799548,1453973.70855358,1453973.70855358,40.23984441,54.70000000
2020-01-01,2020,0.38000000,0.38000000,4.51734150,2.75381578,2726526.65102165,1267367.28260453,9433.13503422,4247.47517068,73035.79808801,-838.14683367,5550452.09808218,4091292.72966506,1459159.36841712,1459159.36841712,39.20687116,53.19000000
2020-02-01,2020,0.29000000,0.29000000,4.51734150,2.75381578,2736841.32514975,1274713.55509674,5546.63619778,2578.23456189,4768.03793039,-0.00000007,5611015.18365574,4148887.41360272,1462127.77005301,1462127.77005301,38.85643265,52.55000000
2020-03-01,2020,0.34000000,0.34000000,4.51734150,2.75381578,2829386.74265010,1361744.17381352,10322.71564762,4807.91686406,82222.70185272,0.00000001,5758363.32808628,4290720.75924970,1467642.56883658,1467642.56883658,37.72585710,50.63000000
2020-04-01,2020,0.28000000,0.28000000,4.51734150,2.75381578,2954576.41790114,1482540.38141900,8469.92270091,4076.45505535,116719.75255011,0.00000002,5817892.35982149,4345856.32333935,1472036.03648214,1472036.03648214,38.51435162,51.56000000
2020-05-01,2020,0.24000000,0.24000000,4.51734150,2.75381578,3016695.68867819,1541134.68070858,7075.09692191,3550.12543444,55044.17385510,0.00000004,5929085.15083172,4453524.14286211,1475561.00796961,1475561.00796961,40.34328663,53.71000000
2020-06-01,2020,0.21000000,0.21000000,4.51734150,2.75381578,3128072.75458418,1649329.66367324,6505.57709121,3323.49414988,104871.48881484,-0.00000006,6153523.82836265,4674780.73745171,1478743.09091094,1478743.09091094,42.72505901,56.24000000
2020-07-01,2020,0.19000000,0.19000000,4.51734150,2.75381578,3271971.59097090,1790261.46912451,6276.33609125,3309.30515581,137622.50029538,0.00000009,6210041.65876820,4728331.53692182,1481710.12184639,1481710.12184639,44.25262245,58.12000000
2020-08-01,2020,0.16000000,0.16000000,4.51734150,2.75381578,3389798.37158623,1905510.24330687,5692.85698037,3114.85054739,112133.92363507,-0.00000011,6389754.49637395,4905466.36809459,1484288.12827936,1484288.12827936,45.03375792,58.66000000
2020-09-01,2020,0.16000000,0.16000000,4.51734150,2.75381578,3348684.02423349,1861935.88671925,5618.13783969,3158.12860481,-46732.48519247,0.00000004,6533712.35727131,5046964.21975707,1486748.13751424,1486748.13751424,45.80626784,59.30000000
2020-10-01,2020,0.16000000,0.16000000,4.51734150,2.75381578,3289832.53564426,1800675.73104732,5425.17241220,3016.50532950,-64276.66100139,-0.00000004,6574653.33363024,5085496.52903330,1489156.80459694,1489156.80459694,45.74480957,59.14000000
2020-11-01,2020,0.15000000,0.15000000,4.51734150,2.75381578,3162780.14155523,1671473.00970677,4750.48465849,2600.15740697,-131802.87874758,0.00000006,6558571.30962993,5067264.17778147,1491307.13184846,1491307.13184846,46.79741620,60.57000000
2020-12-01,2020,0.16000000,0.16000000,4.51734150,2.75381578,3046581.63859695,1553062.92115736,4690.35441433,2478.76882320,-120888.85737256,-0.00000005,6615755.20385280,5122236.48641321,1493518.71743959,1493518.71743959,47.51561137,61.37000000
2021-01-01,2021,0.15000000,0.15000000,10.06105489,4.43568776,3079341.56662451,1583415.64003136,4910.38988789,2503.18073433,27849.53813961,0.00000006,6670267.06301177,5174341.13641862,1495925.92659315,1495925.92659315,46.31897139,59.71000000
2021-02-01,2021,0.13000000,0.13000000,10.06105489,4.43568776,3036789.13282687,1538689.74168948,4474.04486792,2300.58032368,-47026.47866544,-0.00000012,6744244.11645560,5246144.72531821,1498099.39113739,1498099.39113739,46.28326107,59.50000000
2021-03-01,2021,0.20000000,0.20000000,10.06105489,4.43568776,2926682.68463040,1425483.14410420,6284.29597513,3184.14658632,-116390.74417164,0.00000004,6721063.14169952,5219863.60117332,1501199.54052620,1501199.54052620,45.45688831,58.53000000
2021-04-01,2021,0.21000000,0.21000000,10.06105489,4.43568776,3073071.69734232,1568454.85916862,6662.23615394,3244.93850644,139726.77655799,-0.00000001,6665275.14881441,5160658.31064071,1504616.83817370,1504616.83817370,44.68256515,57.71000000
2021-05-01,2021,0.27000000,0.27000000,10.06105489,4.43568776,3054027.69322856,1545229.05341638,8541.02913982,4359.22750134,-27585.03325367,0.00000009,6696353.78424999,5187555.14443781,1508798.63981218,1508798.63981218,44.57529166,57.54000000
2021-06-01,2021,0.31000000,0.31000000,10.06105489,4.43568776,2978879.18807072,1465558.28576938,9153.71641618,4631.45392701,-84302.22157392,-0.00000010,6729562.39478558,5216241.49248424,1513320.90230134,1513320.90230134,45.29046207,58.43000000
2021-07-01,2021,0.36000000,0.36000000,10.06105489,4.43568776,3030763.47474093,1511364.57520505,11964.16400485,5886.16677032,40919.79412160,-999.67145624,6797927.95269440,5278529.05315853,1519398.89953588,1519398.89953588,44.85787810,57.77000000
2021-08-01,2021,0.43000000,0.43000000,10.06105489,4.43568776,3052976.24453794,1527025.13247030,13069.77807216,6517.56554039,9142.99172483,0.00000002,6849857.48276417,5323906.37069653,1525951.11206764,1525951.11206764,44.44971390,57.19000000
2021-09-01,2021,0.44000000,0.44000000,10.06105489,4.43568776,3040241.80505018,1507613.36899670,13359.34771739,6682.02373155,-26093.78720514,-0.00000001,6939728.60430540,5407100.16825192,1532628.43605348,1532628.43605348,43.76494151,56.17000000
2021-10-01,2021,0.49000000,0.49000000,10.06105489,4.43568776,3269797.73619769,1728469.41912437,17257.76538741,8557.88436757,212298.16576007,0.00000003,7009119.31967467,5467791.00260134,1541328.31707332,1541328.31707332,43.06133903,55.20000000
2021-11-01,2021,0.59000000,0.59000000,10.06105489,4.43568776,3186682.87098722,1636735.31583575,18284.98499865,9665.74692050,-101399.85020910,-0.00000002,6978912.92948808,5428965.37433661,1549947.55515147,1549947.55515147,42.76948563,54.98000000
2021-12-01,2021,0.77000000,0.77000000,10.06105489,4.43568776,3117259.54614057,1555344.95400824,24604.15620943,12637.11922857,-94027.48105603,-0.00000005,6966925.20075086,5405010.60861853,1561914.59213233,1561914.59213233,42.75489202,55.11000000
2022-01-01,2022,0.73000000,0.49897924,5.78484196,6.15484196,3218835.80620008,1640704.89040987,24609.20138982,8392.87773193,76967.05866967,0.00000002,6973243.09966806,5395112.18387785,1578130.91579021,1578130.91579022,42.42129477,54.83000000
2022-02-01,2022,0.76000000,0.49897924,5.78484196,6.15484196,3227717.38646979,1632806.63889693,25219.83968446,8440.00790182,-16338.25941474,-0.00000001,7001664.30215048,5406753.55457762,1594910.74757286,1594910.74757286,42.82675364,55.46000000
2022-03-01,2022,0.93000000,0.49897924,5.78484196,6.15484196,3190988.15407778,1574937.10439697,29015.68331790,7875.38120995,-65744.91570996,0.00000005,7009269.26721945,5393218.21753864,1616051.04968081,1616051.04968081,43.59651949,56.66000000
2022-04-01,2022,0.83000000,0.49897924,5.78484196,6.15484196,3260449.91005469,1624291.78443353,28590.30500652,8483.22906617,40871.45097038,0.00000001,7075133.23072076,5438975.10509960,1636158.12562116,1636158.12562116,43.35723243,56.40000000
2022-05-01,2022,1.03000000,0.49897924,5.78484196,6.15484196,3228400.29715111,1567082.48071992,33163.38820118,8003.69739116,-65213.00110474,-0.00000002,7098469.68214822,5437151.86571703,1661317.81643119,1661317.81643119,43.59084796,56.91000000
2022-06-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3189013.79916275,1502278.34892203,33332.76507486,7915.13126532,-72719.26306319,-0.00000003,7174528.52350640,5487793.07326567,1686735.45024072,1686735.45024072,42.85731737,56.03000000
2022-07-01,2022,1.03000000,0.49897924,5.78484196,6.15484196,3322104.05169305,1607218.81564487,36473.48859455,8323.70278709,96616.76393574,0.00000001,7217112.26615166,5502227.03010348,1714885.23604818,1714885.23604818,42.38105066,55.59000000
2022-08-01,2022,1.17000000,0.49897924,5.78484196,6.15484196,3430749.72879737,1685426.29130854,38351.11417198,7912.91273133,70294.56293237,-0.00000003,7231619.17538753,5486295.73789870,1745323.43748883,1745323.43748883,42.52254836,56.05000000
2022-09-01,2022,1.07000000,0.49897924,5.78484196,6.15484196,3356995.31899041,1582823.74695558,37421.22546853,8573.09092253,-111175.63527552,0.00000003,7262409.89547093,5488238.32343610,1774171.57203483,1774171.57203483,42.34214230,56.03000000
2022-10-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3427392.12258248,1625417.46977043,36138.66964695,8335.58886973,34258.13394509,0.00000003,7297886.22368690,5495911.57087486,1801974.65281205,1801974.65281205,42.15756732,55.98000000
2022-11-01,2022,1.02000000,0.49897924,5.78484196,6.15484196,3376684.57350746,1547849.53398108,34974.35111675,8113.96440241,-85681.90019170,-0.00000007,7290852.55119893,5462017.51167255,1828835.03952638,1828835.03952638,41.81063808,55.81000000
2022-12-01,2022,1.12000000,0.49897924,5.78484196,6.15484196,3269588.27164342,1409648.79281411,39086.83390191,7982.39459898,-146183.13576600,0.00000005,7224882.23036494,5364942.75153562,1859939.47882931,1859939.47882931,41.68015852,56.13000000
2023-01-01,2023,1.12000000,0.40670423,4.62111393,4.99111393,3546884.15645575,1653672.10879082,39448.61086153,6176.04202591,237847.27395084,-0.00000004,7257238.78200899,5364026.73434405,1893212.04766493,1893212.04766493,40.81463559,55.22000000
2023-02-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3595771.27620603,1676236.52002412,33156.50437088,6833.79585390,15730.61537942,-0.00000002,7351858.08190507,5432323.32572316,1919534.75618191,1919534.75618191,41.16438717,55.71000000
2023-03-01,2023,1.17000000,0.40670423,4.62111393,4.99111393,3528644.88509235,1573248.91094696,42796.12262065,6934.90465717,-109922.51373433,-0.00000000,7398049.66291852,5442653.68877313,1955395.97414539,1955395.97414539,41.18379402,55.98000000
2023-04-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3496761.75618051,1513835.22875108,34288.77279628,6758.21951224,-66171.90170811,-0.00000001,7456708.21847707,5473781.69104763,1982926.52742943,1982926.52742943,41.04212279,55.91000000
2023-05-01,2023,1.12000000,0.40670423,4.62111393,4.99111393,3674574.28049105,1658419.20011335,39426.73027002,6198.17732176,138385.79304036,0.00100016,7563933.30258500,5547778.22220730,2016155.08037770,2016155.08037770,41.50602035,56.59000000
2023-06-01,2023,1.07000000,0.40670423,4.62111393,4.99111393,3593867.13753595,1544795.12895428,39732.98869151,6816.06048754,-120440.13164645,-0.00000016,7594036.70255904,5544964.69397737,2049072.00858167,2049072.00858167,42.18942738,57.78000000
2023-07-01,2023,1.07000000,0.40670423,4.62111393,4.99111393,3821830.47298797,1738060.58665353,41473.97166601,6776.09391324,186489.36378601,0.00000000,7685542.66878282,5601772.78244838,2083769.88633444,2083769.88633444,42.52236156,58.34000000
2023-08-01,2023,1.14000000,0.40670423,4.62111393,4.99111393,3840124.01472239,1719391.88369067,44120.51134487,7158.26664759,-25826.96961049,0.00000004,7771630.84032344,5650898.70929172,2120732.13103172,2120732.13103172,42.66732981,58.68000000
2023-09-01,2023,0.97000000,0.40670423,4.62111393,4.99111393,3833895.03262388,1681084.45916338,39492.40026683,7413.95783805,-45721.38236541,0.00000007,7826080.16239448,5673269.58893398,2152810.57346050,2152810.57346050,42.67594680,58.87000000
2023-10-01,2023,1.00000000,0.40670423,4.62111393,4.99111393,3897695.49815349,1713162.13138630,38607.77485552,6884.98154883,25192.69067407,0.00000002,7913479.77939958,5728946.41263239,2184533.36676719,2184533.36676719,42.60432904,58.85000000
2023-11-01,2023,0.92000000,0.40670423,4.62111393,4.99111393,3883523.19446551,1670111.31179583,35842.93682630,6964.42092381,-50015.24051428,0.00000000,7972577.48348412,5759165.60081444,2213411.88266968,2213411.88266969,42.68495302,59.09000000
2023-12-01,2023,0.89000000,0.40670423,4.62111393,4.99111393,3892563.64661376,1649812.09117253,36515.77719593,7176.10442439,-27475.32504769,0.00000001,8079270.02452043,5836518.46907920,2242751.55544123,2242751.55544123,43.65503443,60.43000000
2024-01-01,2024,0.97000000,0.42343924,4.83129579,5.20129579,4217917.29491471,1942190.79066316,40461.04128280,7486.09247248,284892.60701815,0.00000000,8210714.54007836,5934988.03582681,2275726.50425155,2275726.50425155,43.04479663,59.55000000
