mes,valor
2025-04-01,7690993.82
2025-05-01,7812981.82
2025-06-01,7909296.37
2025-07-01,8075408.02
2025-08-01,8163576.03
2025-09-01,8257629.56
2025-10-01,8320522.4
2025-11-01,8406687.04
2025-12-01,8512605.18
2026-01-01,8474160.71
2026-02-01,8560800.18
2026-03-01,8746226.28
2026-04-01,8798326.45
2026-05-01,8956645.52
2026-06-01,9095117.84
